"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"CREO"	"UNIONISTA"	"EG"	"WINAQ"	"UNE"	"VALOR"	"UCN"	"URNG_MAIZ"	"PHG"	"PODEMOS"	"MLP"	"VIVA"	"PC"	"BIEN"	"UNIDOS"	"PAN"	"FCN_NACION"	"FUERZA"	"PPT"	"SEMILLA"	"VICTORIA"	"LIBRE"	"AVANZA"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"10612"	"3"	"10"	"10"	"2"	"260"	"1"	"8"	"2"	"0"	"1"	"2"	"64"	"3"	"13"	"15"	"0"	"1"	"6"	"2"	"1"	"0"	"1"	"4"	"2"	"2"	"2"	"5"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"138"	"138"	"10"	"18"	"0"	"166"	"166"	"1"	"0"
"10613"	"3"	"10"	"10"	"2"	"259"	"6"	"12"	"2"	"1"	"1"	"1"	"71"	"2"	"17"	"19"	"4"	"0"	"1"	"2"	"2"	"1"	"0"	"2"	"1"	"0"	"2"	"6"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"10"	"7"	"0"	"176"	"176"	"1"	"0"
"10614"	"3"	"10"	"10"	"2"	"258"	"5"	"2"	"3"	"1"	"5"	"2"	"84"	"4"	"28"	"30"	"4"	"2"	"2"	"2"	"2"	"3"	"1"	"2"	"3"	"3"	"1"	"6"	"6"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"23"	"31"	"0"	"258"	"258"	"1"	"0"
"10615"	"3"	"10"	"10"	"2"	"383"	"7"	"4"	"2"	"3"	"1"	"2"	"112"	"4"	"31"	"37"	"3"	"0"	"0"	"2"	"1"	"6"	"0"	"4"	"3"	"4"	"0"	"5"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"20"	"19"	"0"	"276"	"276"	"1"	"0"
"10616"	"3"	"10"	"10"	"2"	"380"	"2"	"2"	"0"	"1"	"2"	"2"	"100"	"2"	"22"	"27"	"2"	"2"	"4"	"2"	"1"	"4"	"0"	"5"	"8"	"1"	"2"	"4"	"2"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"37"	"30"	"0"	"272"	"272"	"1"	"0"
"10617"	"3"	"10"	"10"	"2"	"380"	"5"	"3"	"0"	"1"	"1"	"2"	"113"	"1"	"31"	"21"	"3"	"0"	"6"	"7"	"0"	"4"	"0"	"4"	"15"	"3"	"1"	"0"	"0"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"20"	"23"	"0"	"275"	"275"	"1"	"0"
"10618"	"3"	"10"	"10"	"2"	"379"	"2"	"1"	"2"	"0"	"1"	"4"	"95"	"2"	"36"	"22"	"2"	"0"	"5"	"7"	"2"	"3"	"2"	"1"	"6"	"0"	"1"	"0"	"1"	"12"	"4"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"19"	"13"	"0"	"243"	"243"	"1"	"0"
"10619"	"3"	"10"	"10"	"2"	"380"	"2"	"3"	"3"	"1"	"3"	"6"	"89"	"6"	"22"	"20"	"6"	"2"	"6"	"4"	"2"	"3"	"0"	"5"	"8"	"3"	"3"	"7"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"11"	"15"	"0"	"238"	"238"	"1"	"0"
"10620"	"3"	"10"	"10"	"2"	"200"	"6"	"3"	"0"	"0"	"3"	"1"	"50"	"2"	"15"	"10"	"2"	"0"	"3"	"2"	"1"	"2"	"0"	"0"	"2"	"2"	"2"	"0"	"3"	"2"	"1"	"2"	"0"	"0"	"2"	"2"	"109"	"109"	"9"	"7"	"0"	"125"	"125"	"1"	"0"
"10621"	"3"	"10"	"10"	"2"	"196"	"3"	"2"	"1"	"0"	"1"	"0"	"62"	"1"	"17"	"11"	"5"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"8"	"2"	"5"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"8"	"2"	"124"	"124"	"8"	"7"	"0"	"139"	"139"	"1"	"0"
"10622"	"3"	"10"	"10"	"2"	"380"	"5"	"3"	"0"	"1"	"2"	"1"	"143"	"10"	"9"	"35"	"4"	"1"	"1"	"10"	"0"	"1"	"1"	"4"	"5"	"0"	"2"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"31"	"29"	"1"	"304"	"303"	"0"	"0"
"10623"	"3"	"10"	"10"	"2"	"380"	"5"	"6"	"2"	"1"	"3"	"1"	"150"	"9"	"5"	"35"	"1"	"1"	"5"	"8"	"1"	"2"	"0"	"6"	"3"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"18"	"29"	"0"	"296"	"296"	"1"	"0"
"10624"	"3"	"10"	"10"	"2"	"364"	"5"	"5"	"1"	"0"	"0"	"0"	"135"	"12"	"14"	"33"	"1"	"0"	"1"	"9"	"0"	"7"	"0"	"6"	"2"	"3"	"0"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"17"	"26"	"0"	"282"	"282"	"1"	"0"
"10625"	"3"	"10"	"10"	"2"	"362"	"3"	"3"	"2"	"0"	"1"	"0"	"124"	"12"	"6"	"31"	"2"	"1"	"4"	"10"	"1"	"1"	"0"	"2"	"3"	"0"	"1"	"3"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"15"	"18"	"0"	"247"	"247"	"1"	"0"
"10626"	"3"	"10"	"10"	"2"	"600"	"5"	"5"	"6"	"0"	"12"	"5"	"50"	"3"	"21"	"27"	"3"	"1"	"2"	"7"	"0"	"1"	"0"	"10"	"4"	"5"	"2"	"4"	"1"	"4"	"11"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"42"	"33"	"1"	"254"	"264"	"0"	"0"
"10627"	"3"	"10"	"10"	"2"	"600"	"6"	"6"	"2"	"5"	"4"	"1"	"70"	"3"	"28"	"49"	"5"	"1"	"3"	"6"	"2"	"8"	"0"	"6"	"6"	"9"	"2"	"2"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"29"	"26"	"0"	"285"	"285"	"1"	"0"
"10628"	"3"	"10"	"10"	"2"	"600"	"12"	"7"	"5"	"0"	"3"	"0"	"67"	"7"	"21"	"20"	"4"	"0"	"1"	"8"	"1"	"3"	"0"	"8"	"11"	"6"	"4"	"4"	"6"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"34"	"29"	"1"	"266"	"266"	"1"	"0"
"10629"	"3"	"10"	"10"	"2"	"416"	"3"	"4"	"5"	"0"	"9"	"1"	"29"	"1"	"11"	"13"	"3"	"7"	"5"	"3"	"2"	"2"	"0"	"5"	"4"	"8"	"0"	"9"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"127"	"127"	"15"	"12"	"1"	"154"	"154"	"1"	"0"
"10630"	"3"	"10"	"10"	"2"	"415"	"2"	"0"	"1"	"0"	"1"	"2"	"22"	"4"	"7"	"9"	"1"	"1"	"0"	"7"	"1"	"2"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"67"	"67"	"2"	"6"	"0"	"75"	"75"	"1"	"0"
"10631"	"3"	"10"	"11"	"2"	"400"	"46"	"2"	"1"	"0"	"0"	"3"	"49"	"1"	"91"	"3"	"3"	"0"	"7"	"3"	"0"	"3"	"1"	"4"	"23"	"3"	"3"	"0"	"7"	"3"	"0"	"3"	"1"	"4"	"23"	"3"	"245"	"245"	"12"	"45"	"0"	"302"	"302"	"1"	"0"
"10632"	"3"	"10"	"11"	"2"	"400"	"42"	"6"	"0"	"1"	"2"	"2"	"58"	"0"	"117"	"1"	"3"	"0"	"2"	"3"	"2"	"1"	"0"	"2"	"22"	"1"	"3"	"0"	"2"	"3"	"2"	"1"	"0"	"2"	"22"	"1"	"268"	"268"	"16"	"38"	"0"	"322"	"322"	"1"	"0"
"10633"	"3"	"10"	"11"	"2"	"400"	"59"	"6"	"1"	"0"	"1"	"0"	"46"	"0"	"138"	"5"	"3"	"0"	"6"	"0"	"0"	"0"	"1"	"8"	"19"	"1"	"3"	"0"	"6"	"0"	"0"	"0"	"1"	"8"	"19"	"1"	"297"	"297"	"8"	"45"	"0"	"350"	"350"	"1"	"0"
"10634"	"3"	"10"	"11"	"2"	"400"	"70"	"1"	"2"	"2"	"0"	"1"	"52"	"2"	"107"	"1"	"1"	"0"	"7"	"5"	"0"	"0"	"2"	"1"	"18"	"1"	"0"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"30"	"42"	"0"	"351"	"351"	"1"	"0"
"10635"	"3"	"10"	"11"	"2"	"400"	"57"	"4"	"1"	"1"	"1"	"1"	"66"	"2"	"92"	"2"	"3"	"0"	"6"	"1"	"0"	"1"	"0"	"1"	"29"	"3"	"3"	"0"	"6"	"1"	"0"	"1"	"0"	"1"	"29"	"3"	"275"	"275"	"9"	"30"	"0"	"314"	"314"	"1"	"0"
"10636"	"3"	"10"	"11"	"2"	"400"	"49"	"1"	"2"	"1"	"0"	"2"	"62"	"2"	"76"	"4"	"3"	"2"	"4"	"1"	"0"	"1"	"0"	"4"	"21"	"2"	"0"	"2"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"243"	"242"	"10"	"39"	"0"	"292"	"291"	"0"	"0"
"10637"	"3"	"10"	"11"	"2"	"348"	"49"	"4"	"0"	"0"	"0"	"0"	"51"	"1"	"109"	"3"	"0"	"1"	"8"	"1"	"1"	"2"	"0"	"3"	"21"	"3"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"10"	"24"	"0"	"293"	"293"	"1"	"0"
"10638"	"3"	"10"	"11"	"2"	"348"	"51"	"3"	"0"	"0"	"0"	"2"	"52"	"2"	"99"	"1"	"5"	"5"	"2"	"2"	"0"	"1"	"0"	"1"	"27"	"0"	"5"	"5"	"2"	"2"	"0"	"1"	"0"	"1"	"27"	"0"	"255"	"255"	"5"	"21"	"0"	"281"	"281"	"1"	"0"
"10639"	"3"	"10"	"11"	"2"	"380"	"71"	"2"	"2"	"1"	"0"	"0"	"107"	"0"	"68"	"6"	"2"	"0"	"3"	"0"	"2"	"0"	"2"	"7"	"9"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"9"	"19"	"0"	"313"	"313"	"1"	"0"
"10640"	"3"	"10"	"11"	"2"	"380"	"58"	"1"	"1"	"0"	"1"	"1"	"109"	"3"	"73"	"1"	"3"	"0"	"1"	"2"	"1"	"4"	"0"	"2"	"17"	"0"	"0"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"9"	"28"	"0"	"322"	"322"	"1"	"0"
"10641"	"3"	"10"	"11"	"2"	"400"	"54"	"2"	"1"	"0"	"1"	"0"	"120"	"2"	"65"	"1"	"0"	"1"	"5"	"0"	"1"	"1"	"0"	"2"	"13"	"0"	"1"	"6"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"11"	"26"	"0"	"316"	"316"	"1"	"0"
"10642"	"3"	"10"	"11"	"2"	"380"	"65"	"0"	"0"	"0"	"0"	"1"	"129"	"2"	"63"	"0"	"5"	"5"	"3"	"2"	"0"	"1"	"2"	"0"	"14"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"296"	"296"	"8"	"24"	"0"	"328"	"328"	"1"	"0"
"10643"	"3"	"10"	"11"	"2"	"400"	"60"	"3"	"1"	"1"	"0"	"0"	"107"	"1"	"69"	"2"	"0"	"0"	"4"	"1"	"0"	"2"	"0"	"5"	"8"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"12"	"28"	"0"	"308"	"308"	"1"	"0"
"10644"	"3"	"10"	"11"	"2"	"272"	"56"	"0"	"0"	"0"	"1"	"1"	"101"	"1"	"47"	"1"	"2"	"0"	"11"	"1"	"1"	"2"	"1"	"2"	"8"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"3"	"12"	"0"	"254"	"254"	"1"	"0"
"10645"	"3"	"10"	"11"	"2"	"272"	"47"	"0"	"0"	"0"	"1"	"0"	"96"	"0"	"44"	"0"	"4"	"0"	"2"	"0"	"1"	"0"	"0"	"3"	"12"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"4"	"25"	"0"	"240"	"240"	"1"	"2"
"10646"	"3"	"10"	"11"	"2"	"380"	"81"	"3"	"1"	"2"	"1"	"1"	"52"	"1"	"70"	"9"	"9"	"2"	"9"	"1"	"0"	"1"	"0"	"3"	"10"	"0"	"0"	"2"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"12"	"35"	"70"	"310"	"310"	"1"	"0"
"10647"	"3"	"10"	"11"	"2"	"301"	"79"	"2"	"1"	"0"	"0"	"0"	"27"	"0"	"47"	"15"	"0"	"2"	"15"	"0"	"2"	"0"	"1"	"2"	"11"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"7"	"34"	"0"	"249"	"249"	"1"	"0"
"10648"	"3"	"10"	"11"	"2"	"300"	"92"	"3"	"1"	"0"	"0"	"1"	"46"	"0"	"46"	"8"	"3"	"0"	"12"	"0"	"1"	"1"	"0"	"2"	"4"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"1"	"30"	"0"	"254"	"254"	"1"	"0"
"10649"	"3"	"10"	"12"	"2"	"400"	"3"	"4"	"29"	"9"	"1"	"0"	"54"	"1"	"26"	"6"	"45"	"6"	"6"	"1"	"2"	"3"	"0"	"3"	"4"	"6"	"0"	"5"	"4"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"24"	"32"	"0"	"277"	"277"	"1"	"0"
"10650"	"3"	"10"	"12"	"2"	"400"	"2"	"6"	"30"	"6"	"1"	"1"	"67"	"0"	"22"	"7"	"49"	"7"	"2"	"3"	"3"	"5"	"3"	"4"	"10"	"3"	"0"	"7"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"19"	"46"	"0"	"305"	"305"	"1"	"0"
"10651"	"3"	"10"	"12"	"2"	"400"	"10"	"3"	"41"	"7"	"1"	"2"	"36"	"2"	"27"	"6"	"56"	"6"	"2"	"3"	"0"	"3"	"1"	"4"	"7"	"3"	"0"	"7"	"8"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"15"	"48"	"0"	"301"	"301"	"1"	"0"
"10652"	"3"	"10"	"12"	"2"	"388"	"3"	"1"	"36"	"6"	"0"	"3"	"49"	"0"	"27"	"2"	"67"	"4"	"3"	"6"	"2"	"2"	"1"	"6"	"7"	"5"	"0"	"8"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"23"	"42"	"0"	"308"	"308"	"1"	"0"
"10653"	"3"	"10"	"12"	"2"	"400"	"3"	"5"	"39"	"4"	"1"	"0"	"49"	"0"	"35"	"6"	"58"	"4"	"2"	"3"	"0"	"3"	"2"	"5"	"6"	"3"	"0"	"6"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"22"	"54"	"0"	"318"	"318"	"1"	"0"
"10654"	"3"	"10"	"12"	"2"	"409"	"3"	"2"	"39"	"6"	"3"	"4"	"49"	"2"	"23"	"6"	"74"	"3"	"5"	"1"	"4"	"6"	"1"	"3"	"5"	"4"	"0"	"7"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"13"	"54"	"0"	"324"	"324"	"1"	"0"
"10655"	"3"	"10"	"12"	"2"	"400"	"7"	"2"	"45"	"2"	"3"	"2"	"39"	"2"	"28"	"2"	"60"	"5"	"2"	"3"	"2"	"2"	"0"	"1"	"8"	"2"	"1"	"6"	"8"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"234"	"234"	"19"	"47"	"0"	"300"	"300"	"1"	"0"
"10656"	"3"	"10"	"12"	"2"	"400"	"5"	"4"	"37"	"4"	"2"	"0"	"31"	"0"	"27"	"3"	"54"	"9"	"9"	"2"	"0"	"4"	"0"	"3"	"4"	"5"	"0"	"10"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"18"	"24"	"0"	"266"	"266"	"1"	"0"
"10657"	"3"	"10"	"12"	"2"	"400"	"6"	"4"	"18"	"3"	"1"	"2"	"39"	"3"	"24"	"2"	"50"	"2"	"4"	"2"	"1"	"4"	"2"	"2"	"5"	"4"	"0"	"4"	"7"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"12"	"35"	"0"	"239"	"239"	"1"	"0"
"10658"	"3"	"10"	"12"	"2"	"400"	"7"	"2"	"27"	"8"	"2"	"1"	"45"	"1"	"27"	"4"	"52"	"5"	"3"	"1"	"1"	"4"	"1"	"8"	"0"	"2"	"0"	"4"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"15"	"23"	"0"	"249"	"249"	"1"	"0"
"10659"	"3"	"10"	"12"	"2"	"400"	"4"	"4"	"28"	"4"	"2"	"2"	"54"	"0"	"27"	"3"	"34"	"10"	"1"	"7"	"1"	"3"	"1"	"1"	"2"	"9"	"3"	"7"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"9"	"29"	"0"	"253"	"253"	"1"	"9"
"10660"	"3"	"10"	"12"	"2"	"400"	"4"	"4"	"27"	"4"	"1"	"2"	"51"	"1"	"24"	"5"	"49"	"6"	"1"	"2"	"1"	"3"	"1"	"6"	"4"	"5"	"0"	"5"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"14"	"32"	"0"	"257"	"257"	"1"	"1"
"10661"	"3"	"10"	"12"	"2"	"400"	"8"	"1"	"28"	"6"	"2"	"2"	"58"	"2"	"25"	"2"	"44"	"8"	"5"	"0"	"2"	"4"	"0"	"2"	"7"	"1"	"0"	"12"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"14"	"26"	"0"	"266"	"266"	"1"	"0"
"10662"	"3"	"10"	"12"	"2"	"400"	"9"	"2"	"47"	"16"	"2"	"2"	"55"	"1"	"45"	"4"	"47"	"8"	"5"	"3"	"2"	"3"	"1"	"2"	"2"	"5"	"0"	"6"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"274"	"274"	"4"	"19"	"0"	"297"	"297"	"1"	"0"
"10663"	"3"	"10"	"12"	"2"	"240"	"7"	"1"	"25"	"6"	"1"	"1"	"31"	"0"	"18"	"3"	"48"	"4"	"2"	"0"	"4"	"1"	"1"	"3"	"2"	"6"	"0"	"4"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"8"	"16"	"0"	"197"	"197"	"1"	"0"
"10664"	"3"	"10"	"12"	"2"	"240"	"7"	"2"	"19"	"10"	"0"	"1"	"24"	"0"	"15"	"1"	"25"	"4"	"1"	"0"	"1"	"1"	"1"	"4"	"2"	"1"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"124"	"124"	"6"	"14"	"0"	"144"	"144"	"1"	"0"
"10665"	"3"	"10"	"13"	"2"	"398"	"57"	"5"	"7"	"16"	"1"	"0"	"46"	"2"	"49"	"2"	"4"	"2"	"6"	"3"	"0"	"2"	"1"	"4"	"7"	"2"	"0"	"7"	"8"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"19"	"21"	"0"	"273"	"273"	"1"	"0"
"10666"	"3"	"10"	"13"	"2"	"400"	"43"	"6"	"4"	"22"	"3"	"3"	"58"	"4"	"53"	"4"	"6"	"5"	"3"	"1"	"0"	"2"	"6"	"2"	"8"	"3"	"0"	"8"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"17"	"16"	"0"	"284"	"284"	"1"	"0"
"10667"	"3"	"10"	"13"	"2"	"400"	"52"	"7"	"7"	"30"	"5"	"2"	"47"	"2"	"63"	"1"	"5"	"3"	"9"	"1"	"6"	"1"	"1"	"2"	"8"	"2"	"1"	"4"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"16"	"17"	"0"	"296"	"296"	"1"	"0"
"10668"	"3"	"10"	"13"	"2"	"400"	"42"	"9"	"5"	"12"	"0"	"3"	"67"	"3"	"63"	"1"	"5"	"2"	"7"	"2"	"2"	"4"	"3"	"7"	"9"	"3"	"1"	"7"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"15"	"16"	"0"	"294"	"294"	"1"	"0"
"10669"	"3"	"10"	"13"	"2"	"400"	"39"	"6"	"4"	"20"	"6"	"2"	"76"	"5"	"59"	"0"	"4"	"3"	"4"	"2"	"4"	"0"	"2"	"5"	"6"	"0"	"0"	"6"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"262"	"17"	"23"	"0"	"302"	"302"	"1"	"0"
"10670"	"3"	"10"	"13"	"2"	"400"	"46"	"4"	"2"	"20"	"6"	"1"	"71"	"7"	"56"	"4"	"8"	"2"	"7"	"8"	"6"	"1"	"2"	"6"	"6"	"4"	"7"	"0"	"9"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"287"	"287"	"25"	"8"	"0"	"320"	"320"	"1"	"0"
"10671"	"3"	"10"	"13"	"2"	"400"	"62"	"4"	"5"	"16"	"3"	"2"	"67"	"3"	"54"	"0"	"11"	"5"	"8"	"1"	"0"	"4"	"4"	"7"	"9"	"3"	"0"	"4"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"11"	"20"	"0"	"309"	"309"	"1"	"0"
"10672"	"3"	"10"	"13"	"2"	"388"	"58"	"7"	"6"	"17"	"0"	"1"	"57"	"5"	"59"	"0"	"6"	"3"	"9"	"2"	"0"	"2"	"2"	"0"	"4"	"1"	"0"	"8"	"7"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"16"	"21"	"0"	"292"	"292"	"1"	"0"
"10673"	"3"	"10"	"13"	"2"	"400"	"38"	"3"	"3"	"13"	"3"	"0"	"55"	"2"	"73"	"2"	"11"	"4"	"3"	"2"	"3"	"2"	"4"	"2"	"6"	"4"	"0"	"8"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"13"	"10"	"0"	"269"	"269"	"1"	"0"
"10674"	"3"	"10"	"13"	"2"	"400"	"45"	"7"	"3"	"26"	"3"	"3"	"56"	"3"	"60"	"1"	"14"	"1"	"3"	"4"	"3"	"3"	"4"	"2"	"5"	"3"	"0"	"10"	"3"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"264"	"264"	"8"	"16"	"0"	"288"	"288"	"1"	"0"
"10675"	"3"	"10"	"13"	"2"	"400"	"47"	"6"	"1"	"20"	"2"	"0"	"68"	"5"	"51"	"0"	"2"	"3"	"2"	"4"	"4"	"3"	"2"	"6"	"7"	"3"	"1"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"14"	"19"	"0"	"280"	"280"	"1"	"0"
"10676"	"3"	"10"	"13"	"2"	"400"	"39"	"4"	"2"	"14"	"3"	"0"	"48"	"1"	"65"	"2"	"6"	"3"	"5"	"3"	"3"	"4"	"3"	"3"	"12"	"2"	"0"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"12"	"15"	"0"	"259"	"259"	"1"	"0"
"10677"	"3"	"10"	"13"	"2"	"400"	"36"	"9"	"2"	"22"	"5"	"3"	"54"	"5"	"64"	"2"	"4"	"4"	"6"	"3"	"2"	"3"	"4"	"0"	"7"	"1"	"0"	"3"	"6"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"17"	"19"	"0"	"283"	"283"	"1"	"0"
"10678"	"3"	"10"	"13"	"2"	"400"	"54"	"9"	"2"	"9"	"0"	"1"	"80"	"2"	"43"	"1"	"3"	"3"	"6"	"2"	"2"	"6"	"3"	"7"	"6"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"5"	"27"	"0"	"280"	"280"	"1"	"0"
"10679"	"3"	"10"	"13"	"2"	"400"	"32"	"6"	"2"	"15"	"3"	"0"	"104"	"4"	"39"	"2"	"1"	"2"	"2"	"2"	"2"	"0"	"4"	"4"	"5"	"0"	"0"	"4"	"8"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"9"	"21"	"0"	"273"	"273"	"1"	"0"
"10680"	"3"	"10"	"13"	"2"	"400"	"52"	"6"	"3"	"6"	"3"	"5"	"119"	"4"	"43"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"14"	"21"	"0"	"284"	"284"	"1"	"0"
"10681"	"3"	"10"	"13"	"2"	"400"	"61"	"3"	"2"	"15"	"1"	"0"	"84"	"1"	"49"	"2"	"3"	"1"	"9"	"2"	"1"	"2"	"5"	"4"	"2"	"3"	"0"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"6"	"18"	"0"	"283"	"283"	"1"	"0"
"10682"	"3"	"10"	"13"	"2"	"400"	"60"	"5"	"3"	"22"	"3"	"3"	"55"	"6"	"67"	"3"	"7"	"3"	"6"	"3"	"0"	"2"	"0"	"1"	"6"	"4"	"0"	"7"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"9"	"8"	"0"	"297"	"297"	"1"	"0"
"10683"	"3"	"10"	"13"	"2"	"224"	"37"	"4"	"1"	"11"	"2"	"1"	"40"	"1"	"37"	"1"	"3"	"1"	"3"	"0"	"1"	"1"	"4"	"2"	"1"	"1"	"0"	"4"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"6"	"5"	"0"	"174"	"174"	"1"	"0"
"10684"	"3"	"10"	"13"	"2"	"224"	"22"	"1"	"1"	"11"	"3"	"2"	"31"	"1"	"27"	"0"	"8"	"0"	"4"	"0"	"1"	"2"	"1"	"1"	"3"	"4"	"0"	"4"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"129"	"129"	"6"	"12"	"0"	"147"	"147"	"1"	"0"
"10685"	"3"	"10"	"13"	"2"	"400"	"40"	"12"	"1"	"9"	"2"	"0"	"69"	"0"	"56"	"0"	"3"	"1"	"4"	"1"	"3"	"4"	"2"	"3"	"8"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"14"	"20"	"0"	"257"	"257"	"1"	"0"
"10686"	"3"	"10"	"13"	"2"	"0"	"42"	"5"	"4"	"3"	"8"	"0"	"70"	"0"	"53"	"2"	"4"	"4"	"4"	"1"	"3"	"3"	"3"	"1"	"7"	"0"	"0"	"6"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"24"	"18"	"131"	"269"	"269"	"1"	"0"
