"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"WINAQ"	"PPT"	"FCN_NACION"	"VALOR"	"FUERZA"	"CREO"	"URNG_MAIZ"	"PAN"	"VIVA"	"UCN"	"PC"	"CONVERGENCIA"	"PHG"	"UNE"	"BIEN"	"LIBRE"	"VICTORIA"	"PODEMOS"	"EG"	"UNIONISTA"	"SEMILLA"	"MLP"	"UNIDOS"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"9695"	"3"	"9"	"14"	"2"	"380"	"17"	"29"	"17"	"1"	"3"	"7"	"5"	"6"	"12"	"4"	"6"	"2"	"3"	"1"	"0"	"6"	"11"	"0"	"5"	"18"	"6"	"2"	"16"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"186"	"186"	"28"	"37"	"0"	"251"	"251"	"1"	"0"
"9696"	"3"	"9"	"14"	"2"	"380"	"21"	"30"	"24"	"0"	"3"	"9"	"10"	"14"	"21"	"8"	"14"	"1"	"0"	"1"	"4"	"7"	"16"	"0"	"2"	"10"	"9"	"0"	"9"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"220"	"219"	"18"	"38"	"0"	"276"	"275"	"0"	"0"
"9697"	"3"	"9"	"14"	"2"	"380"	"23"	"28"	"23"	"1"	"2"	"8"	"3"	"10"	"15"	"5"	"7"	"0"	"1"	"4"	"3"	"8"	"14"	"1"	"2"	"11"	"14"	"0"	"10"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"35"	"24"	"0"	"255"	"255"	"1"	"0"
"9698"	"3"	"9"	"14"	"2"	"380"	"33"	"24"	"11"	"3"	"4"	"6"	"9"	"6"	"17"	"7"	"8"	"0"	"1"	"4"	"2"	"13"	"21"	"1"	"2"	"17"	"4"	"0"	"9"	"4"	"7"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"22"	"30"	"0"	"265"	"265"	"1"	"0"
"9699"	"3"	"9"	"14"	"2"	"380"	"20"	"27"	"14"	"1"	"6"	"5"	"7"	"6"	"20"	"9"	"4"	"2"	"4"	"2"	"7"	"6"	"26"	"0"	"2"	"14"	"25"	"0"	"12"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"23"	"28"	"0"	"278"	"278"	"1"	"0"
"9700"	"3"	"9"	"14"	"2"	"376"	"33"	"29"	"17"	"2"	"0"	"9"	"9"	"10"	"14"	"7"	"20"	"4"	"2"	"1"	"2"	"8"	"13"	"1"	"0"	"7"	"4"	"2"	"12"	"17"	"4"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"16"	"33"	"0"	"276"	"276"	"1"	"0"
"9701"	"3"	"9"	"14"	"2"	"380"	"23"	"27"	"26"	"4"	"6"	"4"	"5"	"11"	"4"	"5"	"6"	"3"	"2"	"1"	"5"	"8"	"25"	"3"	"4"	"9"	"5"	"2"	"8"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"19"	"41"	"0"	"263"	"263"	"1"	"0"
"9702"	"3"	"9"	"14"	"2"	"379"	"14"	"33"	"18"	"2"	"1"	"6"	"7"	"10"	"24"	"8"	"10"	"0"	"1"	"1"	"3"	"6"	"25"	"2"	"3"	"19"	"12"	"3"	"12"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"19"	"30"	"0"	"280"	"280"	"1"	"0"
"9703"	"3"	"9"	"14"	"2"	"380"	"35"	"24"	"10"	"2"	"5"	"7"	"11"	"11"	"19"	"6"	"11"	"4"	"2"	"1"	"5"	"9"	"37"	"1"	"1"	"15"	"4"	"1"	"8"	"10"	"4"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"25"	"32"	"0"	"300"	"300"	"1"	"0"
"9704"	"3"	"9"	"14"	"2"	"380"	"20"	"31"	"19"	"3"	"2"	"8"	"10"	"10"	"23"	"3"	"8"	"3"	"0"	"3"	"4"	"4"	"18"	"1"	"1"	"16"	"4"	"1"	"26"	"13"	"2"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"20"	"28"	"0"	"281"	"281"	"1"	"0"
"9705"	"3"	"9"	"14"	"2"	"380"	"29"	"31"	"28"	"4"	"4"	"6"	"12"	"8"	"17"	"4"	"13"	"0"	"4"	"1"	"4"	"7"	"16"	"0"	"1"	"19"	"8"	"1"	"7"	"10"	"6"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"11"	"24"	"1"	"275"	"275"	"1"	"0"
"9706"	"3"	"9"	"14"	"2"	"380"	"26"	"31"	"36"	"3"	"3"	"5"	"4"	"5"	"21"	"9"	"6"	"2"	"4"	"4"	"6"	"8"	"11"	"0"	"1"	"7"	"5"	"1"	"9"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"16"	"18"	"0"	"252"	"252"	"1"	"0"
"9707"	"3"	"9"	"14"	"2"	"380"	"32"	"19"	"16"	"3"	"3"	"7"	"6"	"7"	"20"	"9"	"15"	"1"	"1"	"3"	"4"	"7"	"19"	"0"	"1"	"14"	"10"	"1"	"17"	"11"	"2"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"17"	"32"	"0"	"277"	"277"	"1"	"0"
"9708"	"3"	"9"	"14"	"2"	"379"	"19"	"26"	"19"	"1"	"2"	"8"	"5"	"8"	"21"	"4"	"16"	"0"	"6"	"1"	"5"	"4"	"11"	"1"	"2"	"14"	"9"	"0"	"13"	"8"	"5"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"16"	"22"	"0"	"246"	"246"	"1"	"0"
"9709"	"3"	"9"	"14"	"2"	"265"	"11"	"20"	"12"	"0"	"1"	"5"	"4"	"4"	"22"	"4"	"9"	"0"	"3"	"1"	"5"	"3"	"14"	"0"	"2"	"21"	"11"	"2"	"6"	"11"	"5"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"12"	"15"	"0"	"203"	"203"	"1"	"0"
"9710"	"3"	"9"	"14"	"2"	"264"	"19"	"15"	"12"	"0"	"1"	"6"	"5"	"6"	"14"	"3"	"12"	"0"	"0"	"0"	"5"	"1"	"21"	"1"	"1"	"15"	"6"	"0"	"10"	"9"	"3"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"8"	"14"	"0"	"187"	"187"	"1"	"0"
"9711"	"3"	"9"	"14"	"2"	"378"	"27"	"18"	"11"	"9"	"5"	"5"	"10"	"19"	"19"	"5"	"12"	"2"	"2"	"5"	"4"	"6"	"14"	"1"	"3"	"13"	"0"	"2"	"9"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"32"	"32"	"0"	"276"	"276"	"1"	"0"
"9712"	"3"	"9"	"14"	"2"	"380"	"32"	"23"	"16"	"4"	"8"	"3"	"13"	"15"	"23"	"9"	"12"	"1"	"2"	"0"	"5"	"12"	"11"	"1"	"6"	"10"	"3"	"1"	"15"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"234"	"234"	"25"	"36"	"0"	"295"	"295"	"1"	"0"
"9713"	"3"	"9"	"14"	"2"	"380"	"31"	"14"	"9"	"10"	"5"	"8"	"12"	"19"	"16"	"9"	"9"	"1"	"0"	"0"	"4"	"10"	"15"	"0"	"5"	"19"	"6"	"2"	"5"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"18"	"36"	"0"	"273"	"273"	"1"	"0"
"9714"	"3"	"9"	"14"	"2"	"380"	"31"	"16"	"13"	"17"	"4"	"3"	"9"	"12"	"14"	"9"	"9"	"7"	"0"	"2"	"9"	"5"	"22"	"0"	"0"	"22"	"5"	"1"	"4"	"8"	"3"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"17"	"41"	"0"	"283"	"283"	"1"	"0"
"9715"	"3"	"9"	"14"	"2"	"380"	"22"	"24"	"14"	"14"	"5"	"9"	"8"	"5"	"13"	"14"	"9"	"2"	"1"	"2"	"10"	"2"	"15"	"1"	"2"	"16"	"4"	"0"	"9"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"20"	"27"	"0"	"256"	"256"	"1"	"0"
"9716"	"3"	"9"	"14"	"2"	"380"	"23"	"12"	"14"	"10"	"3"	"5"	"8"	"9"	"18"	"9"	"17"	"0"	"1"	"2"	"5"	"1"	"11"	"1"	"0"	"22"	"3"	"1"	"18"	"9"	"6"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"21"	"20"	"0"	"249"	"249"	"1"	"0"
"9717"	"3"	"9"	"14"	"2"	"377"	"26"	"15"	"13"	"10"	"5"	"4"	"10"	"10"	"19"	"2"	"17"	"2"	"1"	"0"	"2"	"5"	"15"	"0"	"2"	"12"	"4"	"2"	"14"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"26"	"24"	"0"	"249"	"249"	"1"	"0"
"9718"	"3"	"9"	"14"	"2"	"183"	"17"	"20"	"14"	"6"	"0"	"1"	"9"	"2"	"17"	"7"	"12"	"3"	"0"	"1"	"5"	"1"	"11"	"0"	"0"	"15"	"1"	"1"	"5"	"7"	"5"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"9"	"14"	"0"	"183"	"183"	"1"	"0"
"9719"	"3"	"9"	"14"	"2"	"286"	"25"	"19"	"10"	"13"	"0"	"10"	"12"	"9"	"15"	"6"	"14"	"1"	"1"	"0"	"11"	"1"	"13"	"1"	"0"	"15"	"3"	"4"	"5"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"12"	"8"	"0"	"219"	"219"	"1"	"0"
"9720"	"3"	"9"	"14"	"2"	"400"	"9"	"24"	"19"	"2"	"3"	"6"	"4"	"13"	"21"	"14"	"23"	"1"	"1"	"4"	"6"	"9"	"11"	"1"	"0"	"9"	"3"	"0"	"16"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"22"	"35"	"0"	"261"	"261"	"1"	"0"
"9721"	"3"	"9"	"14"	"2"	"400"	"19"	"32"	"18"	"3"	"4"	"7"	"6"	"7"	"20"	"10"	"25"	"0"	"2"	"0"	"4"	"12"	"16"	"2"	"2"	"13"	"6"	"2"	"11"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"33"	"26"	"0"	"290"	"290"	"1"	"0"
"9722"	"3"	"9"	"14"	"2"	"400"	"9"	"29"	"25"	"5"	"7"	"6"	"5"	"14"	"19"	"7"	"26"	"0"	"2"	"4"	"5"	"9"	"26"	"0"	"5"	"14"	"5"	"0"	"5"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"29"	"34"	"4"	"298"	"298"	"1"	"0"
"9723"	"3"	"9"	"14"	"2"	"400"	"14"	"32"	"26"	"3"	"9"	"10"	"5"	"18"	"13"	"10"	"24"	"5"	"1"	"4"	"5"	"19"	"28"	"1"	"7"	"11"	"2"	"0"	"6"	"6"	"4"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"27"	"33"	"0"	"323"	"323"	"1"	"0"
"9724"	"3"	"9"	"14"	"2"	"401"	"15"	"26"	"14"	"3"	"8"	"6"	"6"	"15"	"21"	"8"	"34"	"3"	"4"	"0"	"5"	"19"	"35"	"1"	"2"	"18"	"3"	"0"	"9"	"6"	"7"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"24"	"30"	"0"	"322"	"322"	"1"	"0"
"9725"	"3"	"9"	"14"	"2"	"400"	"15"	"32"	"32"	"1"	"3"	"9"	"5"	"13"	"21"	"12"	"23"	"2"	"1"	"6"	"3"	"6"	"18"	"1"	"2"	"13"	"4"	"3"	"9"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"33"	"25"	"0"	"302"	"302"	"1"	"0"
"9726"	"3"	"9"	"14"	"2"	"400"	"9"	"22"	"21"	"3"	"6"	"14"	"7"	"10"	"18"	"8"	"22"	"0"	"3"	"4"	"6"	"12"	"16"	"3"	"3"	"12"	"6"	"1"	"8"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"22"	"17"	"0"	"264"	"264"	"1"	"0"
"9727"	"3"	"9"	"14"	"2"	"399"	"6"	"20"	"35"	"4"	"4"	"5"	"9"	"7"	"14"	"8"	"23"	"0"	"4"	"3"	"5"	"8"	"13"	"1"	"9"	"11"	"6"	"1"	"10"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"24"	"25"	"0"	"262"	"262"	"1"	"0"
"9728"	"3"	"9"	"14"	"2"	"400"	"9"	"26"	"37"	"3"	"4"	"8"	"5"	"5"	"22"	"9"	"32"	"1"	"3"	"5"	"7"	"14"	"13"	"0"	"8"	"13"	"1"	"1"	"11"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"16"	"22"	"0"	"284"	"284"	"1"	"0"
"9729"	"3"	"9"	"14"	"2"	"400"	"9"	"32"	"24"	"1"	"4"	"10"	"8"	"8"	"17"	"6"	"21"	"2"	"0"	"5"	"9"	"5"	"15"	"1"	"4"	"12"	"5"	"2"	"6"	"8"	"3"	"0"	"0"	"0"	"0"	"0"	"217"	"217"	"19"	"14"	"0"	"250"	"250"	"1"	"0"
"9730"	"3"	"9"	"14"	"2"	"266"	"6"	"27"	"19"	"1"	"3"	"6"	"6"	"7"	"12"	"3"	"16"	"0"	"1"	"2"	"8"	"6"	"13"	"2"	"2"	"20"	"3"	"0"	"8"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"13"	"5"	"0"	"209"	"209"	"1"	"0"
"9731"	"3"	"9"	"14"	"2"	"264"	"11"	"16"	"13"	"1"	"5"	"1"	"3"	"7"	"13"	"4"	"19"	"1"	"3"	"2"	"9"	"3"	"9"	"1"	"5"	"14"	"1"	"0"	"8"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"5"	"17"	"0"	"177"	"177"	"1"	"0"
"9732"	"3"	"9"	"14"	"2"	"600"	"15"	"28"	"13"	"0"	"1"	"10"	"8"	"1"	"15"	"5"	"19"	"1"	"1"	"1"	"4"	"7"	"10"	"3"	"4"	"3"	"3"	"1"	"9"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"20"	"44"	"0"	"234"	"234"	"1"	"0"
"9733"	"3"	"9"	"14"	"2"	"600"	"12"	"27"	"12"	"3"	"2"	"1"	"12"	"10"	"11"	"8"	"13"	"5"	"3"	"2"	"1"	"7"	"12"	"0"	"4"	"6"	"10"	"2"	"3"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"177"	"177"	"29"	"34"	"0"	"240"	"240"	"1"	"0"
"9734"	"3"	"9"	"14"	"2"	"360"	"7"	"6"	"9"	"1"	"2"	"2"	"2"	"2"	"6"	"5"	"7"	"0"	"1"	"1"	"3"	"0"	"6"	"0"	"2"	"4"	"0"	"1"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"74"	"74"	"7"	"22"	"0"	"103"	"103"	"1"	"0"
"9735"	"3"	"9"	"14"	"2"	"377"	"3"	"10"	"9"	"1"	"2"	"0"	"1"	"1"	"6"	"1"	"6"	"0"	"0"	"1"	"0"	"2"	"3"	"0"	"2"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"53"	"53"	"10"	"14"	"0"	"77"	"77"	"1"	"0"
"9736"	"3"	"9"	"15"	"2"	"400"	"21"	"1"	"5"	"0"	"4"	"33"	"10"	"1"	"14"	"6"	"4"	"1"	"0"	"6"	"8"	"54"	"30"	"0"	"1"	"2"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"15"	"22"	"0"	"244"	"244"	"1"	"0"
"9737"	"3"	"9"	"15"	"2"	"400"	"22"	"7"	"2"	"2"	"11"	"37"	"13"	"1"	"3"	"1"	"1"	"0"	"0"	"2"	"9"	"52"	"34"	"2"	"2"	"1"	"0"	"1"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"12"	"26"	"0"	"248"	"248"	"1"	"0"
"9738"	"3"	"9"	"15"	"2"	"400"	"17"	"1"	"5"	"0"	"14"	"41"	"13"	"0"	"5"	"0"	"0"	"1"	"3"	"3"	"12"	"68"	"20"	"1"	"2"	"0"	"0"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"19"	"35"	"0"	"263"	"263"	"1"	"0"
"9739"	"3"	"9"	"15"	"2"	"400"	"15"	"2"	"2"	"0"	"7"	"35"	"11"	"0"	"6"	"2"	"0"	"3"	"0"	"4"	"4"	"80"	"29"	"0"	"1"	"3"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"17"	"34"	"0"	"260"	"260"	"1"	"0"
"9740"	"3"	"9"	"15"	"2"	"400"	"31"	"5"	"2"	"0"	"9"	"34"	"10"	"0"	"7"	"2"	"1"	"0"	"1"	"7"	"8"	"53"	"28"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"13"	"25"	"0"	"241"	"241"	"1"	"0"
"9741"	"3"	"9"	"15"	"2"	"400"	"21"	"3"	"3"	"0"	"12"	"44"	"11"	"0"	"17"	"1"	"2"	"1"	"0"	"4"	"6"	"65"	"23"	"0"	"1"	"1"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"9"	"20"	"0"	"252"	"252"	"1"	"0"
"9742"	"3"	"9"	"15"	"2"	"400"	"22"	"0"	"4"	"0"	"8"	"36"	"11"	"2"	"1"	"0"	"1"	"0"	"2"	"1"	"9"	"73"	"17"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"15"	"30"	"0"	"237"	"237"	"1"	"0"
"9743"	"3"	"9"	"15"	"2"	"399"	"26"	"0"	"2"	"0"	"6"	"33"	"8"	"0"	"7"	"4"	"1"	"1"	"3"	"1"	"2"	"90"	"13"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"11"	"33"	"0"	"247"	"247"	"1"	"0"
"9744"	"3"	"9"	"15"	"2"	"400"	"26"	"5"	"0"	"1"	"10"	"58"	"13"	"1"	"5"	"5"	"1"	"2"	"2"	"4"	"8"	"67"	"12"	"1"	"1"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"11"	"34"	"0"	"271"	"271"	"1"	"0"
"9745"	"3"	"9"	"15"	"2"	"400"	"18"	"1"	"3"	"0"	"10"	"43"	"9"	"0"	"5"	"4"	"1"	"0"	"0"	"6"	"8"	"49"	"25"	"0"	"2"	"3"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"10"	"14"	"0"	"216"	"216"	"1"	"0"
"9746"	"3"	"9"	"15"	"2"	"400"	"19"	"1"	"1"	"1"	"15"	"32"	"12"	"1"	"7"	"0"	"2"	"0"	"0"	"8"	"9"	"65"	"23"	"0"	"0"	"3"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"10"	"17"	"0"	"233"	"233"	"1"	"0"
"9747"	"3"	"9"	"15"	"2"	"400"	"25"	"2"	"6"	"1"	"6"	"30"	"9"	"1"	"8"	"0"	"2"	"2"	"0"	"3"	"7"	"65"	"31"	"0"	"1"	"2"	"2"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"10"	"22"	"0"	"241"	"241"	"1"	"0"
"9748"	"3"	"9"	"15"	"2"	"390"	"18"	"2"	"5"	"0"	"5"	"40"	"14"	"0"	"10"	"2"	"1"	"2"	"0"	"5"	"10"	"63"	"23"	"0"	"1"	"4"	"0"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"5"	"19"	"0"	"234"	"234"	"1"	"0"
"9749"	"3"	"9"	"15"	"2"	"389"	"23"	"3"	"2"	"0"	"5"	"47"	"19"	"2"	"7"	"2"	"1"	"0"	"1"	"10"	"8"	"51"	"26"	"1"	"0"	"2"	"0"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"6"	"14"	"0"	"240"	"240"	"1"	"0"
"9750"	"3"	"9"	"15"	"2"	"474"	"12"	"5"	"1"	"1"	"10"	"33"	"3"	"0"	"5"	"1"	"2"	"1"	"0"	"3"	"5"	"45"	"13"	"2"	"1"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"7"	"21"	"0"	"175"	"175"	"1"	"0"
"9751"	"3"	"9"	"16"	"2"	"400"	"28"	"0"	"16"	"0"	"0"	"17"	"1"	"0"	"2"	"4"	"0"	"2"	"0"	"2"	"2"	"54"	"64"	"0"	"2"	"2"	"1"	"0"	"4"	"10"	"2"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"5"	"133"	"2"	"351"	"351"	"1"	"0"
"9752"	"3"	"9"	"16"	"2"	"400"	"30"	"1"	"14"	"0"	"1"	"34"	"1"	"2"	"7"	"3"	"4"	"2"	"1"	"3"	"3"	"71"	"40"	"0"	"4"	"6"	"0"	"1"	"0"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"15"	"104"	"0"	"364"	"364"	"1"	"0"
"9753"	"3"	"9"	"16"	"2"	"400"	"35"	"2"	"19"	"0"	"1"	"29"	"1"	"3"	"11"	"3"	"3"	"1"	"0"	"0"	"3"	"64"	"47"	"0"	"3"	"3"	"2"	"3"	"2"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"7"	"120"	"10"	"373"	"373"	"1"	"0"
"9754"	"3"	"9"	"16"	"2"	"0"	"22"	"0"	"21"	"3"	"0"	"37"	"0"	"0"	"5"	"5"	"2"	"2"	"0"	"0"	"6"	"68"	"52"	"0"	"2"	"2"	"0"	"1"	"4"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"15"	"114"	"0"	"375"	"375"	"1"	"0"
"9755"	"3"	"9"	"16"	"2"	"400"	"21"	"1"	"18"	"1"	"0"	"32"	"0"	"2"	"8"	"1"	"0"	"3"	"3"	"1"	"2"	"64"	"46"	"1"	"0"	"4"	"0"	"2"	"4"	"9"	"4"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"18"	"107"	"0"	"352"	"352"	"1"	"0"
"9756"	"3"	"9"	"16"	"2"	"0"	"19"	"0"	"22"	"0"	"1"	"31"	"0"	"2"	"6"	"2"	"2"	"0"	"0"	"0"	"3"	"63"	"67"	"1"	"2"	"3"	"2"	"2"	"0"	"13"	"2"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"17"	"108"	"0"	"368"	"368"	"1"	"0"
"9757"	"3"	"9"	"16"	"2"	"397"	"20"	"0"	"19"	"1"	"1"	"16"	"0"	"0"	"8"	"2"	"1"	"0"	"1"	"2"	"4"	"47"	"77"	"1"	"1"	"1"	"0"	"1"	"4"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"18"	"121"	"0"	"360"	"360"	"1"	"0"
"9758"	"3"	"9"	"16"	"2"	"400"	"31"	"0"	"21"	"0"	"1"	"30"	"0"	"3"	"7"	"5"	"3"	"1"	"1"	"1"	"2"	"62"	"64"	"0"	"0"	"6"	"1"	"1"	"2"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"253"	"252"	"17"	"93"	"0"	"362"	"362"	"0"	"0"
"9759"	"3"	"9"	"16"	"2"	"400"	"19"	"2"	"28"	"1"	"1"	"20"	"1"	"1"	"9"	"5"	"1"	"0"	"0"	"1"	"3"	"62"	"83"	"2"	"1"	"4"	"0"	"1"	"3"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"14"	"89"	"1"	"364"	"364"	"1"	"0"
"9760"	"3"	"9"	"16"	"2"	"399"	"37"	"1"	"19"	"0"	"0"	"37"	"1"	"0"	"6"	"2"	"2"	"0"	"0"	"2"	"1"	"45"	"53"	"1"	"5"	"2"	"1"	"0"	"1"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"17"	"97"	"0"	"343"	"343"	"1"	"0"
"9761"	"3"	"9"	"16"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9762"	"3"	"9"	"16"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9763"	"3"	"9"	"16"	"2"	"401"	"24"	"1"	"25"	"2"	"2"	"28"	"0"	"1"	"3"	"6"	"5"	"2"	"1"	"1"	"4"	"60"	"47"	"2"	"1"	"3"	"1"	"1"	"4"	"14"	"3"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"17"	"93"	"2"	"351"	"351"	"1"	"0"
"9764"	"3"	"9"	"16"	"2"	"400"	"24"	"1"	"17"	"0"	"0"	"27"	"0"	"0"	"7"	"2"	"0"	"0"	"3"	"0"	"0"	"55"	"55"	"2"	"3"	"3"	"1"	"1"	"3"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"13"	"112"	"0"	"338"	"338"	"1"	"0"
"9765"	"3"	"9"	"16"	"2"	"400"	"26"	"0"	"19"	"1"	"1"	"36"	"1"	"1"	"5"	"1"	"0"	"0"	"1"	"0"	"4"	"75"	"59"	"0"	"2"	"6"	"0"	"0"	"0"	"15"	"4"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"7"	"69"	"0"	"333"	"333"	"1"	"0"
"9766"	"3"	"9"	"16"	"2"	"400"	"40"	"1"	"29"	"0"	"1"	"34"	"0"	"1"	"4"	"2"	"2"	"2"	"0"	"2"	"2"	"62"	"49"	"0"	"0"	"7"	"0"	"1"	"1"	"24"	"8"	"0"	"0"	"0"	"0"	"0"	"272"	"272"	"14"	"55"	"0"	"341"	"341"	"1"	"0"
"9767"	"3"	"9"	"16"	"2"	"232"	"21"	"1"	"10"	"0"	"2"	"18"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"3"	"29"	"39"	"1"	"0"	"4"	"0"	"2"	"2"	"13"	"3"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"7"	"50"	"1"	"209"	"209"	"1"	"0"
"9768"	"3"	"9"	"16"	"2"	"228"	"16"	"0"	"10"	"1"	"1"	"16"	"2"	"0"	"8"	"4"	"0"	"0"	"1"	"0"	"0"	"28"	"38"	"0"	"1"	"4"	"0"	"1"	"2"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"142"	"142"	"6"	"52"	"0"	"200"	"200"	"1"	"0"
"9769"	"3"	"9"	"16"	"2"	"401"	"18"	"1"	"19"	"0"	"2"	"35"	"0"	"4"	"1"	"8"	"4"	"1"	"1"	"3"	"3"	"52"	"57"	"0"	"3"	"2"	"0"	"0"	"4"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"26"	"59"	"0"	"313"	"313"	"1"	"0"
"9770"	"3"	"9"	"16"	"2"	"0"	"7"	"1"	"19"	"1"	"1"	"30"	"0"	"3"	"4"	"6"	"2"	"3"	"0"	"0"	"4"	"69"	"53"	"0"	"0"	"5"	"3"	"1"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"26"	"88"	"0"	"334"	"334"	"1"	"0"
