"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"VICTORIA"	"UNE"	"FCN_NACION"	"VIVA"	"CONVERGENCIA"	"CREO"	"WINAQ"	"UNIONISTA"	"FUERZA"	"LIBRE"	"PPT"	"PHG"	"BIEN"	"UCN"	"MLP"	"PC"	"VALOR"	"SEMILLA"	"EG"	"UNIDOS"	"PAN"	"URNG_MAIZ"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"12275"	"3"	"12"	"15"	"2"	"400"	"21"	"2"	"4"	"27"	"13"	"3"	"6"	"37"	"3"	"1"	"11"	"4"	"0"	"50"	"1"	"6"	"2"	"1"	"2"	"8"	"2"	"3"	"4"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"26"	"14"	"0"	"258"	"258"	"1"	"0"
"12276"	"3"	"12"	"15"	"2"	"400"	"20"	"2"	"3"	"31"	"6"	"1"	"3"	"56"	"3"	"6"	"5"	"7"	"1"	"47"	"2"	"5"	"3"	"2"	"14"	"3"	"2"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"27"	"9"	"0"	"266"	"266"	"1"	"0"
"12277"	"3"	"12"	"15"	"2"	"397"	"11"	"2"	"4"	"31"	"17"	"3"	"3"	"37"	"3"	"3"	"10"	"4"	"0"	"43"	"0"	"2"	"2"	"0"	"5"	"3"	"1"	"1"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"9"	"4"	"0"	"206"	"206"	"1"	"0"
"12278"	"3"	"12"	"15"	"2"	"400"	"9"	"4"	"2"	"35"	"12"	"4"	"2"	"40"	"0"	"2"	"5"	"3"	"1"	"54"	"4"	"2"	"3"	"1"	"5"	"4"	"1"	"2"	"4"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"17"	"18"	"0"	"239"	"239"	"1"	"0"
"12279"	"3"	"12"	"15"	"2"	"400"	"16"	"3"	"3"	"29"	"8"	"2"	"2"	"42"	"1"	"1"	"3"	"4"	"3"	"53"	"0"	"3"	"0"	"0"	"3"	"11"	"3"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"25"	"6"	"0"	"228"	"228"	"1"	"0"
"12280"	"3"	"12"	"15"	"2"	"400"	"17"	"1"	"3"	"22"	"16"	"3"	"2"	"45"	"2"	"2"	"6"	"4"	"3"	"60"	"0"	"5"	"4"	"3"	"4"	"7"	"1"	"4"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"21"	"6"	"0"	"249"	"249"	"1"	"0"
"12281"	"3"	"12"	"15"	"2"	"400"	"20"	"4"	"3"	"34"	"20"	"6"	"2"	"50"	"3"	"1"	"8"	"6"	"3"	"37"	"1"	"6"	"2"	"1"	"7"	"3"	"0"	"1"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"18"	"13"	"0"	"257"	"257"	"1"	"0"
"12282"	"3"	"12"	"15"	"2"	"400"	"16"	"0"	"3"	"32"	"14"	"4"	"2"	"36"	"2"	"1"	"3"	"6"	"0"	"46"	"1"	"4"	"1"	"5"	"5"	"6"	"0"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"21"	"16"	"1"	"231"	"231"	"1"	"0"
"12283"	"3"	"12"	"15"	"2"	"400"	"22"	"1"	"2"	"34"	"6"	"4"	"2"	"45"	"2"	"2"	"10"	"8"	"1"	"61"	"1"	"5"	"0"	"1"	"3"	"13"	"0"	"2"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"18"	"8"	"0"	"257"	"257"	"1"	"0"
"12284"	"3"	"12"	"15"	"2"	"400"	"11"	"2"	"4"	"27"	"12"	"3"	"7"	"40"	"0"	"1"	"2"	"5"	"1"	"43"	"2"	"3"	"6"	"2"	"3"	"7"	"0"	"2"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"16"	"15"	"0"	"220"	"220"	"1"	"0"
"12285"	"3"	"12"	"15"	"2"	"400"	"21"	"2"	"4"	"21"	"14"	"1"	"2"	"46"	"7"	"3"	"1"	"8"	"1"	"54"	"1"	"3"	"4"	"0"	"4"	"3"	"0"	"2"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"10"	"9"	"0"	"229"	"229"	"1"	"0"
"12286"	"3"	"12"	"15"	"2"	"254"	"5"	"0"	"2"	"23"	"5"	"1"	"1"	"32"	"1"	"1"	"2"	"3"	"1"	"55"	"2"	"5"	"1"	"0"	"2"	"1"	"0"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"3"	"5"	"0"	"158"	"158"	"1"	"0"
"12287"	"3"	"12"	"15"	"2"	"253"	"2"	"2"	"2"	"16"	"3"	"3"	"0"	"24"	"1"	"3"	"0"	"0"	"0"	"28"	"0"	"3"	"0"	"0"	"2"	"4"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"97"	"97"	"4"	"7"	"0"	"108"	"108"	"1"	"0"
"12288"	"3"	"12"	"15"	"2"	"400"	"2"	"0"	"0"	"42"	"13"	"1"	"5"	"67"	"1"	"1"	"5"	"2"	"0"	"43"	"0"	"4"	"3"	"1"	"2"	"2"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"36"	"20"	"0"	"261"	"261"	"1"	"0"
"12289"	"3"	"12"	"15"	"2"	"400"	"11"	"1"	"2"	"30"	"14"	"4"	"5"	"63"	"2"	"0"	"3"	"1"	"0"	"55"	"0"	"4"	"2"	"0"	"2"	"2"	"0"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"25"	"11"	"0"	"251"	"251"	"1"	"0"
"12290"	"3"	"12"	"15"	"2"	"400"	"11"	"1"	"2"	"38"	"7"	"3"	"1"	"43"	"1"	"1"	"4"	"7"	"1"	"49"	"1"	"1"	"0"	"0"	"5"	"10"	"1"	"0"	"4"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"210"	"20"	"17"	"0"	"248"	"247"	"0"	"0"
"12291"	"3"	"12"	"15"	"2"	"380"	"6"	"3"	"1"	"26"	"14"	"4"	"7"	"56"	"3"	"1"	"10"	"0"	"0"	"52"	"0"	"3"	"1"	"0"	"3"	"5"	"0"	"1"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"21"	"18"	"0"	"254"	"254"	"1"	"0"
"12292"	"3"	"12"	"15"	"2"	"397"	"7"	"1"	"3"	"43"	"5"	"2"	"7"	"54"	"1"	"2"	"11"	"3"	"1"	"48"	"1"	"5"	"2"	"1"	"1"	"4"	"0"	"1"	"3"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"21"	"19"	"0"	"262"	"262"	"1"	"0"
"12293"	"3"	"12"	"15"	"2"	"380"	"3"	"0"	"0"	"35"	"5"	"0"	"4"	"67"	"2"	"1"	"6"	"0"	"0"	"56"	"1"	"0"	"1"	"0"	"4"	"6"	"2"	"0"	"2"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"47"	"0"	"0"	"262"	"262"	"1"	"0"
"12294"	"3"	"12"	"15"	"2"	"397"	"6"	"1"	"1"	"30"	"12"	"6"	"9"	"55"	"2"	"2"	"4"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"3"	"9"	"0"	"2"	"0"	"18"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"22"	"19"	"0"	"204"	"204"	"1"	"0"
"12295"	"3"	"12"	"15"	"2"	"400"	"3"	"0"	"2"	"43"	"10"	"4"	"15"	"60"	"1"	"3"	"4"	"1"	"0"	"58"	"1"	"6"	"2"	"0"	"2"	"2"	"1"	"0"	"2"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"21"	"20"	"0"	"287"	"287"	"1"	"0"
"12296"	"3"	"12"	"15"	"2"	"400"	"9"	"1"	"1"	"27"	"15"	"2"	"11"	"60"	"2"	"5"	"4"	"2"	"2"	"48"	"5"	"0"	"1"	"0"	"6"	"5"	"3"	"0"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"18"	"15"	"0"	"259"	"259"	"1"	"0"
"12297"	"3"	"12"	"15"	"2"	"400"	"9"	"1"	"2"	"18"	"11"	"3"	"3"	"81"	"1"	"2"	"2"	"3"	"0"	"48"	"1"	"4"	"2"	"1"	"2"	"1"	"0"	"0"	"2"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"30"	"23"	"0"	"263"	"263"	"1"	"0"
"12298"	"3"	"12"	"15"	"2"	"400"	"10"	"2"	"0"	"31"	"15"	"6"	"5"	"73"	"2"	"1"	"4"	"2"	"0"	"50"	"1"	"6"	"1"	"0"	"7"	"4"	"1"	"2"	"0"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"29"	"16"	"0"	"287"	"287"	"1"	"0"
"12299"	"3"	"12"	"15"	"2"	"400"	"6"	"1"	"5"	"21"	"7"	"4"	"3"	"85"	"0"	"2"	"6"	"0"	"0"	"44"	"0"	"5"	"1"	"0"	"5"	"3"	"1"	"2"	"3"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"15"	"14"	"0"	"242"	"242"	"1"	"0"
"12300"	"3"	"12"	"15"	"2"	"350"	"6"	"2"	"3"	"11"	"13"	"4"	"4"	"65"	"4"	"1"	"2"	"3"	"0"	"59"	"1"	"5"	"1"	"0"	"5"	"7"	"1"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"11"	"8"	"0"	"227"	"227"	"1"	"0"
"12301"	"3"	"12"	"15"	"2"	"400"	"7"	"1"	"3"	"27"	"9"	"1"	"4"	"55"	"2"	"2"	"1"	"1"	"3"	"51"	"0"	"7"	"1"	"0"	"3"	"5"	"1"	"0"	"2"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"18"	"12"	"0"	"227"	"227"	"1"	"0"
"12302"	"3"	"12"	"15"	"2"	"400"	"6"	"3"	"2"	"22"	"13"	"1"	"7"	"56"	"2"	"1"	"10"	"3"	"0"	"49"	"2"	"4"	"1"	"0"	"5"	"4"	"2"	"1"	"1"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"24"	"9"	"0"	"241"	"241"	"1"	"0"
"12303"	"3"	"12"	"15"	"2"	"400"	"7"	"1"	"2"	"31"	"14"	"3"	"5"	"66"	"2"	"0"	"5"	"5"	"0"	"49"	"3"	"9"	"4"	"1"	"5"	"3"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"21"	"12"	"0"	"255"	"255"	"1"	"0"
"12304"	"3"	"12"	"15"	"2"	"400"	"9"	"2"	"2"	"21"	"14"	"5"	"9"	"66"	"2"	"2"	"4"	"3"	"1"	"54"	"3"	"4"	"3"	"1"	"1"	"1"	"1"	"3"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"19"	"16"	"0"	"257"	"257"	"1"	"0"
"12305"	"3"	"12"	"15"	"2"	"400"	"13"	"2"	"3"	"27"	"6"	"4"	"2"	"69"	"2"	"0"	"4"	"1"	"2"	"65"	"1"	"3"	"2"	"0"	"4"	"6"	"0"	"0"	"1"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"14"	"15"	"0"	"258"	"258"	"1"	"0"
"12306"	"3"	"12"	"15"	"2"	"400"	"15"	"4"	"3"	"17"	"20"	"2"	"9"	"64"	"1"	"1"	"5"	"6"	"1"	"45"	"0"	"6"	"5"	"1"	"9"	"2"	"3"	"6"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"32"	"132"	"0"	"400"	"400"	"1"	"0"
"12307"	"3"	"12"	"15"	"2"	"397"	"9"	"3"	"1"	"28"	"15"	"9"	"10"	"58"	"1"	"0"	"6"	"5"	"0"	"0"	"1"	"4"	"1"	"1"	"5"	"2"	"0"	"6"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"173"	"22"	"8"	"0"	"263"	"203"	"0"	"0"
"12308"	"3"	"12"	"15"	"2"	"397"	"4"	"2"	"2"	"29"	"19"	"1"	"11"	"50"	"1"	"4"	"4"	"2"	"0"	"50"	"3"	"3"	"2"	"0"	"1"	"7"	"0"	"3"	"3"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"24"	"19"	"0"	"252"	"252"	"1"	"0"
"12309"	"3"	"12"	"15"	"2"	"400"	"6"	"3"	"5"	"21"	"7"	"2"	"9"	"52"	"2"	"0"	"3"	"3"	"1"	"64"	"2"	"2"	"1"	"1"	"1"	"4"	"0"	"0"	"2"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"22"	"23"	"0"	"246"	"246"	"1"	"0"
"12310"	"3"	"12"	"15"	"2"	"0"	"11"	"1"	"4"	"29"	"18"	"4"	"6"	"43"	"1"	"1"	"4"	"2"	"1"	"62"	"2"	"4"	"0"	"0"	"1"	"0"	"1"	"2"	"1"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"17"	"11"	"0"	"249"	"249"	"1"	"0"
"12311"	"3"	"12"	"15"	"2"	"397"	"10"	"1"	"1"	"23"	"4"	"1"	"6"	"57"	"1"	"2"	"4"	"1"	"0"	"50"	"0"	"5"	"2"	"0"	"1"	"3"	"1"	"0"	"1"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"18"	"13"	"0"	"222"	"222"	"1"	"0"
"12312"	"3"	"12"	"15"	"2"	"400"	"11"	"3"	"0"	"28"	"13"	"2"	"4"	"58"	"2"	"2"	"2"	"1"	"0"	"50"	"3"	"5"	"1"	"0"	"3"	"3"	"0"	"0"	"1"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"9"	"11"	"3"	"221"	"221"	"1"	"0"
"12313"	"3"	"12"	"15"	"2"	"397"	"8"	"1"	"4"	"25"	"9"	"2"	"8"	"45"	"3"	"2"	"4"	"3"	"0"	"61"	"2"	"3"	"4"	"0"	"2"	"6"	"0"	"2"	"1"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"207"	"15"	"21"	"0"	"246"	"243"	"0"	"0"
"12314"	"3"	"12"	"15"	"2"	"399"	"9"	"1"	"2"	"27"	"6"	"2"	"1"	"55"	"2"	"4"	"3"	"4"	"1"	"70"	"0"	"2"	"5"	"1"	"8"	"6"	"1"	"0"	"3"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"10"	"13"	"0"	"245"	"245"	"1"	"0"
"12315"	"3"	"12"	"15"	"2"	"0"	"13"	"1"	"1"	"22"	"9"	"2"	"5"	"70"	"3"	"2"	"5"	"0"	"0"	"78"	"2"	"7"	"0"	"0"	"1"	"6"	"0"	"2"	"1"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"12"	"10"	"0"	"268"	"268"	"1"	"0"
"12316"	"3"	"12"	"15"	"2"	"400"	"6"	"2"	"2"	"23"	"11"	"0"	"6"	"68"	"1"	"3"	"4"	"2"	"0"	"65"	"1"	"6"	"2"	"0"	"2"	"3"	"0"	"2"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"14"	"8"	"0"	"243"	"243"	"1"	"0"
"12317"	"3"	"12"	"15"	"2"	"224"	"4"	"0"	"2"	"9"	"10"	"0"	"2"	"34"	"0"	"1"	"4"	"0"	"0"	"33"	"2"	"2"	"1"	"1"	"2"	"0"	"0"	"1"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"116"	"116"	"10"	"8"	"0"	"134"	"134"	"1"	"0"
"12318"	"3"	"12"	"15"	"2"	"224"	"2"	"0"	"0"	"7"	"7"	"1"	"2"	"30"	"1"	"1"	"1"	"1"	"0"	"38"	"0"	"3"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"101"	"101"	"4"	"10"	"0"	"115"	"115"	"1"	"0"
"12319"	"3"	"12"	"15"	"2"	"0"	"4"	"1"	"2"	"32"	"3"	"1"	"18"	"33"	"0"	"4"	"1"	"0"	"0"	"36"	"0"	"0"	"1"	"1"	"2"	"3"	"0"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"15"	"28"	"0"	"190"	"190"	"1"	"0"
"12320"	"3"	"12"	"15"	"2"	"380"	"4"	"1"	"2"	"45"	"3"	"2"	"25"	"29"	"0"	"3"	"1"	"0"	"0"	"31"	"2"	"0"	"2"	"1"	"1"	"3"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"19"	"19"	"0"	"197"	"197"	"1"	"0"
"12321"	"3"	"12"	"15"	"2"	"350"	"0"	"0"	"0"	"23"	"3"	"1"	"14"	"38"	"0"	"6"	"0"	"1"	"0"	"32"	"0"	"2"	"0"	"0"	"0"	"3"	"0"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"130"	"130"	"14"	"21"	"0"	"165"	"165"	"1"	"0"
"12322"	"3"	"12"	"15"	"2"	"379"	"0"	"0"	"0"	"46"	"1"	"2"	"26"	"27"	"0"	"8"	"1"	"0"	"0"	"34"	"0"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"12"	"22"	"0"	"190"	"190"	"1"	"0"
"12323"	"3"	"12"	"15"	"2"	"384"	"1"	"1"	"2"	"31"	"0"	"0"	"13"	"37"	"0"	"5"	"1"	"1"	"1"	"29"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"126"	"126"	"24"	"9"	"0"	"159"	"159"	"1"	"0"
"12324"	"3"	"12"	"15"	"2"	"380"	"1"	"0"	"1"	"32"	"2"	"0"	"22"	"37"	"0"	"4"	"2"	"0"	"2"	"34"	"0"	"1"	"0"	"3"	"1"	"1"	"0"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"15"	"16"	"0"	"179"	"179"	"1"	"0"
"12325"	"3"	"12"	"15"	"2"	"380"	"2"	"1"	"3"	"45"	"1"	"1"	"13"	"34"	"0"	"4"	"2"	"0"	"1"	"47"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"19"	"14"	"0"	"189"	"189"	"1"	"0"
"12326"	"3"	"12"	"15"	"2"	"380"	"3"	"0"	"0"	"20"	"11"	"0"	"17"	"29"	"0"	"3"	"1"	"0"	"1"	"31"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"128"	"128"	"14"	"32"	"0"	"128"	"174"	"0"	"0"
"12327"	"3"	"12"	"15"	"2"	"380"	"1"	"0"	"2"	"24"	"0"	"2"	"16"	"39"	"1"	"4"	"2"	"0"	"0"	"35"	"0"	"1"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"23"	"11"	"0"	"170"	"170"	"1"	"0"
"12328"	"3"	"12"	"15"	"2"	"246"	"0"	"0"	"1"	"24"	"3"	"0"	"14"	"28"	"1"	"4"	"0"	"0"	"0"	"27"	"3"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"110"	"110"	"3"	"10"	"0"	"123"	"123"	"1"	"0"
"12329"	"3"	"12"	"15"	"2"	"0"	"0"	"0"	"0"	"14"	"1"	"0"	"10"	"19"	"0"	"2"	"1"	"0"	"0"	"17"	"2"	"1"	"1"	"2"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"73"	"73"	"5"	"11"	"0"	"89"	"89"	"1"	"0"
"12330"	"3"	"12"	"15"	"2"	"380"	"6"	"2"	"2"	"44"	"6"	"0"	"11"	"24"	"1"	"3"	"0"	"0"	"1"	"50"	"1"	"3"	"3"	"0"	"0"	"3"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"32"	"17"	"0"	"213"	"213"	"1"	"0"
"12331"	"3"	"12"	"15"	"2"	"380"	"1"	"4"	"4"	"45"	"4"	"2"	"12"	"38"	"2"	"6"	"3"	"1"	"0"	"77"	"1"	"3"	"1"	"3"	"2"	"2"	"1"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"15"	"18"	"0"	"254"	"254"	"1"	"1"
"12332"	"3"	"12"	"15"	"2"	"380"	"3"	"6"	"1"	"49"	"8"	"4"	"12"	"26"	"3"	"0"	"2"	"0"	"0"	"69"	"1"	"2"	"1"	"0"	"1"	"5"	"0"	"1"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"10"	"31"	"0"	"244"	"244"	"1"	"0"
"12333"	"3"	"12"	"15"	"2"	"0"	"1"	"1"	"5"	"61"	"2"	"0"	"10"	"24"	"0"	"5"	"1"	"9"	"0"	"57"	"0"	"4"	"3"	"1"	"2"	"1"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"13"	"22"	"0"	"227"	"227"	"1"	"0"
"12334"	"3"	"12"	"15"	"2"	"0"	"3"	"0"	"3"	"36"	"7"	"0"	"25"	"29"	"1"	"3"	"0"	"2"	"0"	"55"	"0"	"4"	"4"	"1"	"1"	"3"	"1"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"15"	"17"	"0"	"215"	"215"	"1"	"0"
"12335"	"3"	"12"	"15"	"2"	"380"	"3"	"2"	"2"	"29"	"1"	"0"	"27"	"21"	"3"	"3"	"0"	"0"	"1"	"44"	"0"	"3"	"9"	"2"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"154"	"154"	"8"	"12"	"0"	"174"	"174"	"1"	"0"
"12336"	"3"	"12"	"15"	"2"	"380"	"1"	"3"	"2"	"33"	"1"	"2"	"11"	"28"	"1"	"2"	"2"	"1"	"0"	"48"	"0"	"2"	"5"	"0"	"2"	"5"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"13"	"7"	"0"	"172"	"172"	"1"	"0"
"12337"	"3"	"12"	"15"	"2"	"380"	"1"	"2"	"6"	"37"	"5"	"3"	"10"	"32"	"1"	"3"	"1"	"2"	"2"	"50"	"1"	"2"	"4"	"1"	"0"	"3"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"16"	"13"	"0"	"198"	"198"	"1"	"0"
"12338"	"3"	"12"	"15"	"2"	"380"	"2"	"0"	"2"	"30"	"2"	"4"	"10"	"30"	"2"	"4"	"1"	"1"	"0"	"57"	"1"	"4"	"2"	"0"	"4"	"2"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"19"	"17"	"1"	"203"	"203"	"1"	"0"
"12339"	"3"	"12"	"15"	"2"	"380"	"3"	"2"	"6"	"34"	"7"	"3"	"13"	"27"	"3"	"3"	"2"	"0"	"0"	"73"	"1"	"7"	"3"	"0"	"0"	"3"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"17"	"17"	"0"	"227"	"227"	"1"	"0"
"12340"	"3"	"12"	"15"	"2"	"380"	"3"	"0"	"4"	"25"	"3"	"1"	"9"	"37"	"1"	"5"	"1"	"1"	"0"	"63"	"1"	"2"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"23"	"14"	"0"	"205"	"205"	"1"	"0"
"12341"	"3"	"12"	"15"	"2"	"377"	"2"	"5"	"2"	"34"	"2"	"1"	"10"	"37"	"1"	"6"	"3"	"1"	"0"	"61"	"1"	"3"	"0"	"1"	"2"	"1"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"15"	"9"	"0"	"200"	"200"	"1"	"0"
"12342"	"3"	"12"	"15"	"2"	"232"	"3"	"0"	"9"	"27"	"2"	"1"	"5"	"31"	"0"	"1"	"1"	"1"	"0"	"59"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"2"	"8"	"0"	"157"	"157"	"1"	"0"
"12343"	"3"	"12"	"15"	"2"	"234"	"1"	"0"	"2"	"15"	"0"	"0"	"4"	"12"	"3"	"1"	"0"	"1"	"0"	"36"	"1"	"2"	"1"	"0"	"1"	"2"	"0"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"88"	"89"	"15"	"8"	"0"	"111"	"112"	"0"	"0"
"12344"	"3"	"12"	"15"	"2"	"380"	"4"	"4"	"4"	"41"	"4"	"5"	"9"	"65"	"1"	"8"	"4"	"1"	"0"	"36"	"0"	"1"	"1"	"1"	"2"	"0"	"0"	"1"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"29"	"16"	"0"	"245"	"245"	"1"	"0"
"12345"	"3"	"12"	"15"	"2"	"380"	"3"	"3"	"2"	"52"	"13"	"1"	"6"	"46"	"0"	"6"	"3"	"2"	"3"	"40"	"0"	"3"	"0"	"1"	"0"	"1"	"2"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"15"	"20"	"0"	"230"	"230"	"1"	"0"
"12346"	"3"	"12"	"15"	"2"	"378"	"0"	"4"	"3"	"59"	"15"	"2"	"6"	"38"	"3"	"3"	"3"	"2"	"1"	"56"	"0"	"3"	"0"	"2"	"1"	"1"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"30"	"12"	"0"	"248"	"248"	"1"	"0"
"12347"	"3"	"12"	"15"	"2"	"380"	"1"	"3"	"1"	"40"	"44"	"2"	"9"	"27"	"2"	"5"	"1"	"0"	"1"	"41"	"2"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"41"	"12"	"0"	"240"	"240"	"1"	"0"
"12348"	"3"	"12"	"15"	"2"	"387"	"5"	"3"	"1"	"50"	"3"	"1"	"5"	"37"	"1"	"7"	"2"	"0"	"1"	"30"	"0"	"5"	"1"	"1"	"1"	"2"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"13"	"18"	"194"	"193"	"190"	"0"	"0"
"12349"	"3"	"12"	"15"	"2"	"380"	"1"	"5"	"1"	"55"	"9"	"1"	"8"	"53"	"0"	"7"	"1"	"0"	"0"	"43"	"0"	"0"	"2"	"2"	"0"	"6"	"1"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"12"	"10"	"0"	"222"	"222"	"1"	"0"
