"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"UNE"	"WINAQ"	"TODOS"	"UCN"	"PAN"	"PODEMOS"	"CREO"	"VALOR"	"VICTORIA"	"PC"	"SEMILLA"	"VIVA"	"BIEN"	"LIBRE"	"CONVERGENCIA"	"UNIONISTA"	"PPT"	"FUERZA"	"MLP"	"EG"	"FCN_NACION"	"AVANZA"	"UNIDOS"	"URNG_MAIZ"	"PHG"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"6819"	"3"	"5"	"6"	"2"	"400"	"12"	"42"	"0"	"7"	"18"	"8"	"0"	"1"	"0"	"21"	"14"	"6"	"12"	"21"	"0"	"1"	"1"	"1"	"6"	"9"	"6"	"20"	"2"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"214"	"214"	"19"	"20"	"0"	"253"	"253"	"1"	"0"
"6820"	"3"	"5"	"6"	"2"	"249"	"4"	"26"	"1"	"5"	"16"	"1"	"1"	"0"	"0"	"18"	"7"	"1"	"8"	"12"	"0"	"2"	"0"	"1"	"2"	"4"	"6"	"14"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"134"	"134"	"11"	"11"	"0"	"156"	"156"	"1"	"0"
"6821"	"3"	"5"	"6"	"2"	"249"	"10"	"25"	"0"	"1"	"12"	"0"	"0"	"2"	"1"	"15"	"18"	"11"	"3"	"24"	"0"	"0"	"1"	"1"	"4"	"4"	"2"	"15"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"151"	"151"	"13"	"9"	"0"	"173"	"173"	"1"	"0"
"6822"	"3"	"5"	"6"	"2"	"600"	"12"	"19"	"3"	"2"	"22"	"4"	"2"	"1"	"1"	"23"	"5"	"4"	"9"	"15"	"0"	"0"	"2"	"0"	"14"	"8"	"17"	"8"	"2"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"18"	"18"	"0"	"216"	"216"	"1"	"0"
"6823"	"3"	"5"	"6"	"2"	"600"	"15"	"15"	"0"	"4"	"28"	"4"	"3"	"0"	"2"	"42"	"7"	"10"	"6"	"19"	"1"	"1"	"1"	"0"	"15"	"9"	"19"	"7"	"1"	"4"	"5"	"5"	"0"	"0"	"0"	"0"	"223"	"223"	"29"	"14"	"0"	"266"	"266"	"1"	"0"
"6824"	"3"	"5"	"6"	"2"	"603"	"12"	"17"	"1"	"4"	"16"	"8"	"1"	"2"	"1"	"29"	"5"	"8"	"7"	"11"	"0"	"1"	"0"	"2"	"14"	"11"	"10"	"8"	"2"	"3"	"3"	"8"	"0"	"0"	"0"	"0"	"184"	"184"	"36"	"11"	"0"	"231"	"231"	"1"	"0"
"6825"	"3"	"5"	"6"	"2"	"593"	"15"	"18"	"1"	"7"	"26"	"4"	"0"	"4"	"0"	"35"	"7"	"8"	"13"	"16"	"0"	"0"	"0"	"0"	"7"	"7"	"24"	"3"	"2"	"2"	"1"	"6"	"0"	"0"	"0"	"0"	"206"	"206"	"31"	"5"	"0"	"242"	"242"	"1"	"0"
"6826"	"3"	"5"	"6"	"2"	"593"	"11"	"21"	"1"	"3"	"31"	"6"	"1"	"0"	"5"	"38"	"4"	"9"	"8"	"21"	"1"	"0"	"1"	"2"	"13"	"4"	"24"	"5"	"0"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"216"	"216"	"18"	"18"	"0"	"252"	"252"	"1"	"0"
"6827"	"3"	"5"	"6"	"2"	"600"	"11"	"16"	"0"	"1"	"25"	"3"	"2"	"1"	"2"	"31"	"5"	"7"	"6"	"19"	"1"	"1"	"0"	"2"	"9"	"4"	"14"	"8"	"4"	"3"	"4"	"6"	"0"	"0"	"0"	"0"	"185"	"185"	"16"	"10"	"0"	"211"	"211"	"1"	"0"
"6828"	"3"	"5"	"6"	"2"	"600"	"6"	"18"	"2"	"4"	"9"	"3"	"1"	"1"	"1"	"20"	"3"	"3"	"3"	"9"	"0"	"1"	"0"	"0"	"6"	"2"	"9"	"4"	"1"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"113"	"113"	"12"	"11"	"0"	"136"	"136"	"1"	"0"
"6829"	"3"	"5"	"6"	"2"	"368"	"2"	"3"	"0"	"4"	"6"	"1"	"0"	"0"	"0"	"5"	"2"	"2"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"37"	"37"	"1"	"9"	"0"	"47"	"47"	"1"	"0"
"6830"	"3"	"5"	"6"	"2"	"368"	"4"	"2"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"2"	"1"	"29"	"29"	"5"	"0"	"0"	"34"	"34"	"1"	"0"
"6831"	"3"	"5"	"7"	"2"	"403"	"3"	"45"	"3"	"13"	"23"	"11"	"0"	"1"	"5"	"2"	"30"	"5"	"27"	"17"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"19"	"1"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"215"	"215"	"19"	"22"	"0"	"256"	"256"	"1"	"0"
"6832"	"3"	"5"	"7"	"2"	"400"	"3"	"42"	"2"	"13"	"17"	"11"	"0"	"1"	"6"	"5"	"41"	"2"	"21"	"30"	"0"	"2"	"4"	"1"	"1"	"3"	"0"	"21"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"20"	"24"	"0"	"271"	"271"	"1"	"0"
"6833"	"3"	"5"	"7"	"2"	"399"	"6"	"59"	"1"	"13"	"15"	"15"	"0"	"1"	"5"	"4"	"39"	"2"	"32"	"13"	"0"	"0"	"1"	"0"	"2"	"3"	"0"	"23"	"1"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"240"	"240"	"20"	"19"	"0"	"279"	"279"	"1"	"0"
"6834"	"3"	"5"	"7"	"2"	"396"	"4"	"50"	"3"	"17"	"22"	"12"	"3"	"1"	"8"	"6"	"35"	"4"	"35"	"23"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"18"	"0"	"2"	"2"	"7"	"0"	"0"	"0"	"0"	"257"	"257"	"21"	"13"	"0"	"291"	"291"	"1"	"0"
"6835"	"3"	"5"	"7"	"2"	"403"	"5"	"76"	"3"	"19"	"22"	"14"	"1"	"3"	"8"	"3"	"19"	"6"	"36"	"28"	"1"	"0"	"0"	"1"	"2"	"0"	"2"	"19"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"311"	"269"	"22"	"17"	"0"	"0"	"308"	"0"	"0"
"6836"	"3"	"5"	"7"	"2"	"393"	"5"	"54"	"1"	"18"	"22"	"11"	"0"	"0"	"7"	"6"	"38"	"6"	"28"	"22"	"1"	"1"	"0"	"1"	"0"	"1"	"0"	"26"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"21"	"19"	"0"	"291"	"291"	"1"	"0"
"6837"	"3"	"5"	"7"	"2"	"398"	"5"	"67"	"3"	"15"	"25"	"20"	"1"	"1"	"9"	"5"	"32"	"6"	"33"	"30"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"16"	"0"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"280"	"280"	"15"	"7"	"0"	"302"	"302"	"1"	"0"
"6838"	"3"	"5"	"7"	"2"	"397"	"5"	"67"	"3"	"20"	"18"	"18"	"0"	"1"	"5"	"3"	"31"	"4"	"40"	"19"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"27"	"17"	"0"	"303"	"303"	"1"	"0"
"6839"	"3"	"5"	"7"	"2"	"400"	"6"	"55"	"1"	"16"	"21"	"15"	"1"	"3"	"1"	"4"	"44"	"8"	"33"	"41"	"1"	"2"	"0"	"1"	"3"	"1"	"1"	"22"	"1"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"287"	"287"	"18"	"11"	"0"	"316"	"316"	"1"	"0"
"6840"	"3"	"5"	"7"	"2"	"360"	"5"	"53"	"0"	"17"	"36"	"16"	"0"	"0"	"7"	"2"	"23"	"6"	"22"	"37"	"0"	"3"	"2"	"0"	"0"	"2"	"0"	"30"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"266"	"266"	"26"	"14"	"0"	"306"	"306"	"1"	"0"
"6841"	"3"	"5"	"7"	"2"	"400"	"3"	"56"	"0"	"17"	"31"	"12"	"0"	"0"	"15"	"4"	"36"	"2"	"28"	"32"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"29"	"0"	"1"	"2"	"5"	"0"	"0"	"0"	"0"	"274"	"274"	"21"	"16"	"0"	"311"	"311"	"1"	"0"
"6842"	"3"	"5"	"7"	"2"	"400"	"6"	"29"	"0"	"20"	"30"	"10"	"1"	"2"	"7"	"3"	"33"	"7"	"37"	"36"	"0"	"0"	"2"	"0"	"4"	"0"	"0"	"23"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"17"	"15"	"0"	"284"	"284"	"1"	"0"
"6843"	"3"	"5"	"7"	"2"	"403"	"3"	"45"	"1"	"7"	"32"	"7"	"1"	"3"	"4"	"3"	"39"	"1"	"31"	"26"	"1"	"1"	"0"	"0"	"2"	"3"	"1"	"12"	"1"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"232"	"232"	"16"	"13"	"0"	"261"	"261"	"1"	"0"
"6844"	"3"	"5"	"7"	"2"	"399"	"6"	"43"	"2"	"14"	"22"	"11"	"1"	"3"	"6"	"4"	"26"	"3"	"24"	"32"	"1"	"2"	"1"	"1"	"2"	"3"	"1"	"23"	"0"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"236"	"236"	"22"	"11"	"0"	"269"	"269"	"1"	"0"
"6845"	"3"	"5"	"7"	"2"	"400"	"5"	"54"	"2"	"15"	"19"	"5"	"0"	"1"	"4"	"4"	"31"	"4"	"34"	"22"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"18"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"225"	"225"	"16"	"15"	"0"	"256"	"256"	"1"	"0"
"6846"	"3"	"5"	"7"	"2"	"398"	"2"	"51"	"2"	"13"	"18"	"4"	"0"	"5"	"6"	"4"	"36"	"4"	"31"	"24"	"2"	"0"	"0"	"0"	"2"	"2"	"0"	"18"	"3"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"231"	"231"	"19"	"14"	"0"	"264"	"264"	"1"	"0"
"6847"	"3"	"5"	"7"	"2"	"400"	"3"	"52"	"0"	"14"	"28"	"14"	"0"	"2"	"7"	"7"	"24"	"8"	"33"	"17"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"21"	"2"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"239"	"239"	"30"	"13"	"0"	"282"	"282"	"1"	"0"
"6848"	"3"	"5"	"7"	"2"	"401"	"5"	"47"	"1"	"18"	"16"	"13"	"0"	"1"	"6"	"7"	"36"	"5"	"39"	"10"	"0"	"1"	"0"	"2"	"1"	"1"	"0"	"20"	"1"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"238"	"238"	"15"	"10"	"0"	"263"	"263"	"1"	"0"
"6849"	"3"	"5"	"7"	"2"	"405"	"4"	"49"	"0"	"9"	"21"	"14"	"0"	"2"	"8"	"2"	"31"	"5"	"18"	"17"	"1"	"1"	"0"	"1"	"4"	"1"	"0"	"25"	"0"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"220"	"220"	"15"	"15"	"0"	"250"	"250"	"1"	"0"
"6850"	"3"	"5"	"7"	"2"	"398"	"1"	"52"	"1"	"10"	"21"	"15"	"0"	"2"	"8"	"6"	"35"	"3"	"43"	"27"	"1"	"1"	"0"	"1"	"1"	"3"	"0"	"13"	"2"	"1"	"0"	"9"	"0"	"0"	"0"	"0"	"256"	"256"	"14"	"10"	"0"	"280"	"280"	"1"	"0"
"6851"	"3"	"5"	"7"	"2"	"378"	"9"	"56"	"1"	"11"	"35"	"14"	"1"	"1"	"3"	"6"	"26"	"8"	"24"	"34"	"0"	"1"	"0"	"0"	"2"	"1"	"2"	"16"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"255"	"255"	"4"	"11"	"0"	"270"	"270"	"1"	"0"
"6852"	"3"	"5"	"7"	"2"	"378"	"5"	"43"	"0"	"11"	"21"	"8"	"1"	"0"	"5"	"0"	"29"	"3"	"23"	"23"	"0"	"2"	"1"	"0"	"1"	"0"	"1"	"19"	"3"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"203"	"203"	"10"	"22"	"0"	"235"	"235"	"1"	"0"
"6853"	"3"	"5"	"7"	"2"	"400"	"5"	"58"	"4"	"17"	"19"	"18"	"1"	"1"	"4"	"6"	"32"	"1"	"30"	"19"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"26"	"0"	"3"	"1"	"6"	"0"	"0"	"0"	"0"	"254"	"254"	"26"	"11"	"0"	"291"	"291"	"1"	"0"
"6854"	"3"	"5"	"7"	"2"	"0"	"5"	"60"	"3"	"22"	"21"	"16"	"2"	"1"	"8"	"7"	"27"	"3"	"29"	"20"	"1"	"0"	"0"	"1"	"0"	"3"	"1"	"16"	"0"	"1"	"2"	"8"	"0"	"0"	"0"	"0"	"257"	"257"	"26"	"21"	"0"	"304"	"304"	"1"	"0"
"6855"	"3"	"5"	"7"	"2"	"0"	"8"	"49"	"3"	"16"	"20"	"13"	"3"	"9"	"9"	"4"	"48"	"5"	"28"	"19"	"3"	"0"	"1"	"2"	"3"	"1"	"0"	"24"	"0"	"1"	"2"	"8"	"0"	"0"	"0"	"0"	"270"	"279"	"26"	"12"	"0"	"308"	"317"	"0"	"0"
"6856"	"3"	"5"	"7"	"2"	"396"	"5"	"65"	"0"	"20"	"21"	"9"	"4"	"3"	"3"	"2"	"32"	"5"	"30"	"19"	"2"	"0"	"6"	"0"	"2"	"0"	"1"	"26"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"18"	"17"	"0"	"294"	"294"	"1"	"0"
"6857"	"3"	"5"	"7"	"2"	"397"	"8"	"62"	"0"	"14"	"15"	"20"	"1"	"1"	"10"	"4"	"37"	"6"	"23"	"25"	"0"	"3"	"1"	"0"	"2"	"5"	"2"	"10"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"254"	"254"	"28"	"13"	"0"	"295"	"295"	"1"	"0"
"6858"	"3"	"5"	"7"	"2"	"399"	"8"	"64"	"1"	"26"	"22"	"15"	"0"	"0"	"1"	"7"	"44"	"2"	"36"	"27"	"1"	"1"	"0"	"0"	"3"	"1"	"0"	"18"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"0"	"286"	"286"	"25"	"9"	"0"	"320"	"320"	"1"	"0"
"6859"	"3"	"5"	"7"	"2"	"402"	"4"	"41"	"0"	"21"	"23"	"23"	"2"	"0"	"6"	"2"	"64"	"6"	"33"	"16"	"1"	"0"	"0"	"0"	"3"	"3"	"1"	"23"	"1"	"0"	"2"	"7"	"0"	"0"	"0"	"0"	"282"	"282"	"23"	"13"	"0"	"318"	"318"	"1"	"0"
"6860"	"3"	"5"	"7"	"2"	"396"	"10"	"54"	"0"	"25"	"29"	"19"	"0"	"1"	"0"	"6"	"51"	"2"	"26"	"20"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"19"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"269"	"269"	"20"	"13"	"0"	"302"	"302"	"1"	"0"
"6861"	"3"	"5"	"7"	"2"	"0"	"4"	"39"	"2"	"29"	"10"	"9"	"2"	"2"	"4"	"5"	"47"	"7"	"24"	"26"	"2"	"0"	"0"	"1"	"4"	"0"	"0"	"14"	"0"	"2"	"0"	"10"	"0"	"0"	"0"	"0"	"239"	"243"	"23"	"14"	"0"	"276"	"280"	"0"	"0"
"6862"	"3"	"5"	"7"	"2"	"0"	"3"	"42"	"2"	"18"	"14"	"13"	"3"	"3"	"10"	"0"	"32"	"3"	"20"	"8"	"3"	"0"	"0"	"0"	"18"	"0"	"0"	"10"	"1"	"0"	"1"	"9"	"0"	"0"	"0"	"0"	"213"	"213"	"11"	"14"	"0"	"238"	"238"	"1"	"0"
"6863"	"3"	"5"	"7"	"2"	"401"	"8"	"43"	"1"	"22"	"20"	"8"	"1"	"4"	"6"	"4"	"38"	"9"	"32"	"27"	"1"	"0"	"0"	"0"	"3"	"5"	"0"	"24"	"1"	"0"	"0"	"10"	"0"	"0"	"0"	"0"	"267"	"267"	"16"	"8"	"16"	"291"	"291"	"1"	"0"
"6864"	"3"	"5"	"7"	"2"	"400"	"4"	"49"	"0"	"16"	"14"	"16"	"5"	"2"	"3"	"4"	"33"	"5"	"17"	"27"	"2"	"1"	"0"	"0"	"2"	"2"	"0"	"22"	"0"	"1"	"1"	"10"	"0"	"0"	"0"	"0"	"236"	"236"	"18"	"18"	"0"	"272"	"272"	"1"	"0"
"6865"	"3"	"5"	"7"	"2"	"400"	"5"	"36"	"2"	"17"	"12"	"15"	"1"	"1"	"7"	"14"	"28"	"1"	"23"	"18"	"4"	"1"	"9"	"0"	"2"	"0"	"0"	"21"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"17"	"18"	"0"	"256"	"256"	"1"	"0"
"6866"	"3"	"5"	"7"	"2"	"366"	"2"	"40"	"4"	"21"	"13"	"10"	"4"	"1"	"6"	"1"	"42"	"6"	"33"	"16"	"4"	"0"	"0"	"0"	"1"	"1"	"1"	"18"	"0"	"0"	"2"	"12"	"0"	"0"	"0"	"0"	"238"	"238"	"9"	"6"	"0"	"253"	"253"	"1"	"0"
"6867"	"3"	"5"	"7"	"2"	"364"	"2"	"34"	"1"	"27"	"18"	"13"	"4"	"0"	"3"	"2"	"44"	"4"	"41"	"18"	"3"	"1"	"0"	"0"	"4"	"3"	"0"	"15"	"0"	"3"	"0"	"15"	"0"	"0"	"0"	"0"	"255"	"255"	"6"	"3"	"0"	"264"	"264"	"1"	"0"
"6868"	"3"	"5"	"7"	"2"	"380"	"12"	"33"	"0"	"12"	"80"	"11"	"0"	"4"	"3"	"0"	"16"	"2"	"13"	"15"	"0"	"1"	"0"	"3"	"2"	"0"	"0"	"9"	"2"	"2"	"3"	"4"	"0"	"0"	"0"	"0"	"227"	"227"	"19"	"18"	"0"	"264"	"264"	"1"	"0"
"6869"	"3"	"5"	"7"	"2"	"377"	"9"	"46"	"2"	"10"	"75"	"10"	"0"	"0"	"2"	"3"	"20"	"1"	"9"	"18"	"1"	"1"	"1"	"1"	"1"	"3"	"0"	"13"	"0"	"3"	"5"	"4"	"0"	"0"	"0"	"0"	"238"	"238"	"20"	"19"	"0"	"277"	"277"	"1"	"0"
"6870"	"3"	"5"	"7"	"2"	"400"	"5"	"58"	"2"	"8"	"65"	"10"	"1"	"6"	"1"	"1"	"16"	"1"	"14"	"24"	"0"	"0"	"0"	"2"	"0"	"2"	"1"	"13"	"2"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"236"	"236"	"18"	"15"	"0"	"269"	"269"	"1"	"0"
"6871"	"3"	"5"	"7"	"2"	"377"	"14"	"44"	"1"	"14"	"54"	"5"	"1"	"5"	"0"	"2"	"28"	"1"	"10"	"24"	"0"	"0"	"0"	"2"	"2"	"0"	"1"	"9"	"2"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"226"	"226"	"22"	"23"	"0"	"271"	"271"	"1"	"0"
"6872"	"3"	"5"	"7"	"2"	"380"	"14"	"38"	"0"	"11"	"65"	"6"	"0"	"2"	"4"	"2"	"24"	"0"	"9"	"15"	"0"	"0"	"0"	"3"	"1"	"1"	"0"	"14"	"1"	"1"	"4"	"7"	"0"	"0"	"0"	"0"	"222"	"222"	"13"	"5"	"0"	"240"	"240"	"1"	"0"
"6873"	"3"	"5"	"7"	"2"	"377"	"7"	"42"	"1"	"17"	"69"	"6"	"0"	"7"	"0"	"1"	"25"	"4"	"11"	"18"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"9"	"5"	"1"	"0"	"6"	"0"	"0"	"0"	"0"	"232"	"232"	"15"	"18"	"0"	"265"	"265"	"1"	"0"
"6874"	"3"	"5"	"7"	"2"	"380"	"3"	"45"	"3"	"12"	"72"	"4"	"0"	"6"	"3"	"2"	"15"	"2"	"16"	"22"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"9"	"0"	"0"	"3"	"8"	"0"	"0"	"0"	"0"	"230"	"230"	"34"	"12"	"0"	"276"	"276"	"1"	"0"
"6875"	"3"	"5"	"7"	"2"	"301"	"8"	"35"	"1"	"12"	"48"	"4"	"0"	"1"	"0"	"2"	"16"	"2"	"11"	"16"	"0"	"2"	"2"	"1"	"1"	"0"	"0"	"5"	"1"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"173"	"173"	"11"	"9"	"0"	"193"	"193"	"1"	"0"
"6876"	"3"	"5"	"7"	"2"	"301"	"10"	"42"	"1"	"10"	"74"	"8"	"0"	"0"	"0"	"0"	"22"	"1"	"13"	"11"	"0"	"0"	"0"	"1"	"2"	"0"	"1"	"2"	"0"	"1"	"0"	"5"	"0"	"0"	"0"	"0"	"204"	"204"	"6"	"5"	"0"	"215"	"215"	"1"	"0"
"6877"	"3"	"5"	"7"	"2"	"0"	"7"	"80"	"0"	"52"	"22"	"8"	"2"	"2"	"4"	"13"	"14"	"1"	"20"	"12"	"0"	"1"	"0"	"1"	"0"	"2"	"2"	"8"	"1"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"258"	"258"	"25"	"18"	"0"	"301"	"301"	"1"	"0"
"6878"	"3"	"5"	"7"	"2"	"229"	"2"	"42"	"2"	"29"	"10"	"7"	"0"	"1"	"2"	"6"	"10"	"1"	"10"	"18"	"0"	"0"	"0"	"0"	"3"	"1"	"0"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"10"	"12"	"0"	"171"	"171"	"1"	"0"
"6879"	"3"	"5"	"7"	"2"	"232"	"3"	"33"	"0"	"29"	"11"	"9"	"1"	"1"	"3"	"4"	"9"	"0"	"6"	"13"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"128"	"128"	"4"	"8"	"0"	"140"	"140"	"1"	"0"
"6880"	"3"	"5"	"7"	"2"	"380"	"9"	"76"	"3"	"51"	"9"	"13"	"0"	"1"	"4"	"3"	"45"	"1"	"12"	"23"	"0"	"4"	"1"	"1"	"2"	"1"	"1"	"17"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"280"	"280"	"25"	"15"	"0"	"320"	"320"	"1"	"0"
"6881"	"3"	"5"	"7"	"2"	"380"	"14"	"103"	"0"	"35"	"13"	"12"	"1"	"2"	"4"	"1"	"38"	"5"	"17"	"15"	"0"	"1"	"2"	"3"	"0"	"2"	"0"	"12"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"283"	"283"	"14"	"21"	"0"	"318"	"318"	"1"	"0"
"6882"	"3"	"5"	"7"	"2"	"0"	"14"	"100"	"0"	"27"	"13"	"10"	"0"	"3"	"3"	"3"	"32"	"3"	"10"	"25"	"3"	"3"	"2"	"1"	"7"	"0"	"2"	"12"	"1"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"277"	"277"	"11"	"21"	"0"	"309"	"309"	"1"	"0"
"6883"	"3"	"5"	"7"	"2"	"269"	"7"	"55"	"0"	"23"	"8"	"9"	"2"	"0"	"5"	"0"	"27"	"2"	"11"	"18"	"0"	"1"	"3"	"0"	"4"	"2"	"2"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"6"	"9"	"0"	"206"	"206"	"1"	"0"
"6884"	"3"	"5"	"7"	"2"	"269"	"4"	"79"	"2"	"33"	"7"	"9"	"0"	"0"	"0"	"2"	"37"	"3"	"4"	"7"	"0"	"0"	"0"	"1"	"4"	"0"	"0"	"9"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"202"	"202"	"18"	"49"	"0"	"269"	"269"	"1"	"0"
"6885"	"3"	"5"	"7"	"2"	"600"	"9"	"41"	"2"	"11"	"18"	"18"	"1"	"0"	"3"	"2"	"20"	"2"	"35"	"9"	"1"	"0"	"3"	"1"	"2"	"2"	"2"	"12"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"18"	"17"	"0"	"233"	"233"	"1"	"0"
"6886"	"3"	"5"	"7"	"2"	"600"	"3"	"34"	"1"	"6"	"15"	"10"	"2"	"1"	"7"	"6"	"24"	"3"	"30"	"17"	"1"	"1"	"0"	"1"	"1"	"0"	"2"	"9"	"1"	"1"	"2"	"4"	"0"	"0"	"0"	"0"	"182"	"182"	"16"	"16"	"0"	"214"	"214"	"1"	"0"
"6887"	"3"	"5"	"7"	"2"	"600"	"5"	"17"	"2"	"5"	"12"	"11"	"0"	"2"	"2"	"3"	"16"	"3"	"19"	"7"	"0"	"0"	"2"	"1"	"0"	"0"	"16"	"3"	"19"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"152"	"9"	"10"	"0"	"139"	"171"	"0"	"0"
"6888"	"3"	"5"	"7"	"2"	"365"	"1"	"10"	"0"	"2"	"6"	"6"	"0"	"2"	"3"	"3"	"8"	"3"	"8"	"4"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"65"	"65"	"6"	"5"	"0"	"76"	"76"	"1"	"0"
"6889"	"3"	"5"	"7"	"2"	"363"	"1"	"4"	"0"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"6"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"22"	"22"	"4"	"3"	"0"	"29"	"29"	"1"	"0"
"6890"	"3"	"5"	"8"	"2"	"397"	"71"	"75"	"0"	"0"	"6"	"3"	"0"	"1"	"0"	"2"	"1"	"3"	"1"	"23"	"7"	"0"	"1"	"0"	"0"	"3"	"0"	"2"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"205"	"205"	"14"	"23"	"0"	"242"	"242"	"1"	"0"
"6891"	"3"	"5"	"8"	"2"	"400"	"64"	"71"	"1"	"1"	"12"	"4"	"0"	"2"	"1"	"1"	"0"	"1"	"0"	"29"	"7"	"2"	"1"	"2"	"0"	"3"	"0"	"6"	"1"	"0"	"8"	"3"	"0"	"0"	"0"	"0"	"220"	"220"	"13"	"16"	"0"	"249"	"249"	"1"	"0"
"6892"	"3"	"5"	"8"	"2"	"397"	"61"	"92"	"1"	"2"	"12"	"2"	"1"	"2"	"0"	"0"	"0"	"2"	"3"	"24"	"6"	"2"	"1"	"0"	"0"	"3"	"2"	"3"	"1"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"225"	"225"	"13"	"34"	"0"	"272"	"272"	"1"	"0"
"6893"	"3"	"5"	"8"	"2"	"400"	"54"	"99"	"1"	"1"	"8"	"3"	"2"	"1"	"1"	"2"	"1"	"2"	"3"	"31"	"9"	"0"	"0"	"0"	"1"	"1"	"1"	"3"	"1"	"2"	"2"	"4"	"0"	"0"	"0"	"0"	"233"	"233"	"14"	"45"	"0"	"292"	"292"	"1"	"0"
