"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"CREO"	"VAMOS"	"FCN_NACION"	"MLP"	"TODOS"	"WINAQ"	"UNE"	"PC"	"VALOR"	"UCN"	"PODEMOS"	"BIEN"	"VIVA"	"SEMILLA"	"UNIDOS"	"CONVERGENCIA"	"PPT"	"UNIONISTA"	"VICTORIA"	"LIBRE"	"EG"	"PAN"	"FUERZA"	"URNG_MAIZ"	"PHG"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"16485"	"3"	"16"	"4"	"2"	"400"	"7"	"5"	"32"	"5"	"2"	"1"	"74"	"53"	"6"	"6"	"6"	"2"	"7"	"1"	"0"	"1"	"3"	"0"	"8"	"1"	"2"	"8"	"4"	"34"	"4"	"0"	"0"	"0"	"0"	"0"	"272"	"272"	"25"	"29"	"3"	"326"	"326"	"1"	"0"
"16486"	"3"	"16"	"4"	"2"	"400"	"9"	"11"	"42"	"3"	"1"	"2"	"61"	"73"	"8"	"28"	"4"	"2"	"1"	"4"	"0"	"3"	"1"	"1"	"3"	"0"	"1"	"5"	"1"	"12"	"4"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"27"	"33"	"0"	"340"	"340"	"1"	"0"
"16487"	"3"	"16"	"4"	"2"	"400"	"11"	"6"	"51"	"4"	"2"	"0"	"58"	"71"	"12"	"12"	"5"	"5"	"5"	"3"	"2"	"0"	"1"	"1"	"3"	"3"	"0"	"6"	"1"	"21"	"2"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"19"	"27"	"1"	"331"	"331"	"1"	"0"
"16488"	"3"	"16"	"4"	"2"	"400"	"18"	"6"	"46"	"6"	"2"	"3"	"50"	"84"	"10"	"2"	"6"	"6"	"3"	"1"	"1"	"7"	"3"	"2"	"2"	"0"	"1"	"5"	"2"	"21"	"1"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"14"	"30"	"0"	"332"	"332"	"1"	"0"
"16489"	"3"	"16"	"4"	"2"	"400"	"9"	"9"	"52"	"9"	"2"	"1"	"39"	"78"	"6"	"7"	"4"	"3"	"6"	"1"	"1"	"5"	"1"	"3"	"13"	"0"	"3"	"6"	"3"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"289"	"289"	"25"	"22"	"0"	"336"	"336"	"1"	"0"
"16490"	"3"	"16"	"4"	"2"	"400"	"15"	"5"	"19"	"10"	"4"	"1"	"62"	"92"	"13"	"10"	"2"	"6"	"10"	"4"	"0"	"6"	"5"	"0"	"3"	"2"	"0"	"2"	"4"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"291"	"291"	"13"	"33"	"0"	"337"	"337"	"1"	"0"
"16491"	"3"	"16"	"4"	"2"	"399"	"14"	"6"	"25"	"7"	"4"	"5"	"45"	"52"	"9"	"11"	"3"	"2"	"8"	"3"	"2"	"2"	"2"	"4"	"2"	"0"	"4"	"4"	"1"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"33"	"22"	"0"	"300"	"300"	"1"	"0"
"16492"	"3"	"16"	"4"	"2"	"400"	"10"	"12"	"23"	"10"	"1"	"3"	"39"	"53"	"8"	"10"	"12"	"10"	"13"	"4"	"0"	"0"	"0"	"2"	"2"	"0"	"3"	"4"	"3"	"33"	"5"	"0"	"0"	"0"	"0"	"0"	"260"	"260"	"32"	"11"	"0"	"303"	"303"	"1"	"0"
"16493"	"3"	"16"	"4"	"2"	"400"	"9"	"16"	"11"	"9"	"1"	"4"	"31"	"36"	"23"	"10"	"1"	"8"	"10"	"5"	"1"	"1"	"1"	"3"	"5"	"2"	"1"	"10"	"4"	"42"	"5"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"25"	"24"	"0"	"298"	"298"	"1"	"0"
"16494"	"3"	"16"	"4"	"2"	"400"	"9"	"10"	"19"	"12"	"1"	"1"	"29"	"53"	"12"	"9"	"6"	"3"	"10"	"3"	"1"	"0"	"2"	"2"	"3"	"4"	"1"	"10"	"2"	"31"	"11"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"28"	"25"	"0"	"297"	"297"	"1"	"0"
"16495"	"3"	"16"	"4"	"2"	"400"	"19"	"12"	"10"	"12"	"2"	"3"	"34"	"41"	"8"	"7"	"8"	"7"	"8"	"6"	"2"	"2"	"2"	"5"	"6"	"1"	"1"	"6"	"4"	"32"	"4"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"30"	"24"	"0"	"296"	"296"	"1"	"1"
"16496"	"3"	"16"	"4"	"2"	"403"	"31"	"10"	"16"	"6"	"4"	"0"	"23"	"43"	"17"	"3"	"10"	"3"	"12"	"5"	"0"	"0"	"2"	"1"	"0"	"6"	"2"	"10"	"1"	"40"	"5"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"39"	"30"	"0"	"319"	"319"	"1"	"0"
"16497"	"3"	"16"	"4"	"2"	"400"	"12"	"15"	"19"	"6"	"0"	"1"	"30"	"35"	"13"	"13"	"10"	"6"	"20"	"2"	"0"	"1"	"1"	"2"	"3"	"1"	"0"	"9"	"2"	"33"	"1"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"39"	"27"	"0"	"301"	"301"	"1"	"0"
"16498"	"3"	"16"	"4"	"2"	"400"	"15"	"15"	"12"	"12"	"1"	"3"	"31"	"23"	"12"	"9"	"4"	"6"	"15"	"10"	"0"	"0"	"1"	"0"	"3"	"1"	"1"	"6"	"4"	"36"	"2"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"26"	"27"	"0"	"275"	"275"	"1"	"0"
"16499"	"3"	"16"	"4"	"2"	"400"	"8"	"9"	"26"	"12"	"2"	"1"	"43"	"54"	"6"	"12"	"8"	"3"	"8"	"8"	"0"	"3"	"4"	"1"	"0"	"4"	"0"	"6"	"0"	"31"	"7"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"14"	"17"	"0"	"287"	"287"	"1"	"0"
"16500"	"3"	"16"	"4"	"2"	"400"	"9"	"10"	"18"	"8"	"4"	"3"	"40"	"52"	"11"	"15"	"4"	"2"	"5"	"3"	"2"	"1"	"0"	"4"	"3"	"0"	"1"	"5"	"0"	"38"	"10"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"23"	"19"	"0"	"290"	"290"	"1"	"0"
"16501"	"3"	"16"	"4"	"2"	"392"	"16"	"8"	"18"	"17"	"2"	"6"	"45"	"66"	"9"	"21"	"6"	"8"	"11"	"5"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"5"	"3"	"23"	"7"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"21"	"17"	"0"	"319"	"319"	"1"	"0"
"16502"	"3"	"16"	"4"	"2"	"392"	"3"	"5"	"19"	"5"	"1"	"1"	"45"	"53"	"11"	"11"	"3"	"3"	"9"	"2"	"3"	"0"	"4"	"1"	"0"	"0"	"1"	"3"	"1"	"31"	"10"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"27"	"23"	"0"	"275"	"275"	"1"	"0"
"16503"	"3"	"16"	"4"	"2"	"380"	"5"	"8"	"33"	"11"	"2"	"1"	"48"	"76"	"2"	"5"	"24"	"4"	"3"	"1"	"0"	"0"	"1"	"3"	"4"	"0"	"0"	"4"	"1"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"306"	"248"	"18"	"40"	"0"	"364"	"306"	"0"	"0"
"16504"	"3"	"16"	"4"	"2"	"380"	"5"	"4"	"31"	"9"	"1"	"0"	"67"	"85"	"6"	"5"	"18"	"0"	"1"	"1"	"0"	"4"	"3"	"1"	"3"	"0"	"0"	"2"	"1"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"270"	"17"	"39"	"0"	"334"	"326"	"0"	"0"
"16505"	"3"	"16"	"4"	"2"	"377"	"2"	"6"	"53"	"7"	"2"	"0"	"77"	"67"	"4"	"3"	"5"	"4"	"0"	"2"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"4"	"0"	"36"	"2"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"0"	"34"	"21"	"312"	"312"	"1"	"0"
"16506"	"3"	"16"	"4"	"2"	"380"	"3"	"4"	"30"	"22"	"1"	"2"	"78"	"72"	"3"	"6"	"11"	"6"	"2"	"1"	"0"	"2"	"1"	"1"	"1"	"1"	"0"	"2"	"1"	"42"	"3"	"0"	"0"	"0"	"0"	"0"	"295"	"295"	"0"	"25"	"12"	"332"	"320"	"0"	"0"
"16507"	"3"	"16"	"4"	"2"	"327"	"6"	"5"	"29"	"8"	"1"	"0"	"33"	"51"	"1"	"13"	"5"	"6"	"0"	"1"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"3"	"2"	"29"	"2"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"11"	"18"	"0"	"229"	"229"	"1"	"0"
"16508"	"3"	"16"	"4"	"2"	"327"	"1"	"4"	"24"	"7"	"3"	"0"	"50"	"67"	"4"	"7"	"9"	"4"	"6"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"29"	"2"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"11"	"24"	"0"	"256"	"256"	"1"	"0"
"16509"	"3"	"16"	"4"	"2"	"384"	"3"	"10"	"35"	"11"	"2"	"3"	"45"	"56"	"10"	"5"	"16"	"24"	"2"	"1"	"0"	"1"	"3"	"1"	"10"	"1"	"1"	"5"	"2"	"10"	"4"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"19"	"32"	"0"	"312"	"312"	"1"	"0"
"16510"	"3"	"16"	"4"	"2"	"380"	"2"	"4"	"56"	"16"	"1"	"3"	"56"	"68"	"8"	"2"	"11"	"19"	"2"	"2"	"0"	"3"	"1"	"4"	"7"	"1"	"0"	"4"	"5"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"15"	"32"	"0"	"327"	"327"	"1"	"0"
"16511"	"3"	"16"	"4"	"2"	"380"	"2"	"5"	"71"	"19"	"0"	"3"	"67"	"59"	"5"	"12"	"8"	"13"	"1"	"0"	"1"	"3"	"0"	"1"	"4"	"0"	"0"	"2"	"7"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"295"	"295"	"21"	"24"	"0"	"340"	"340"	"1"	"0"
"16512"	"3"	"16"	"4"	"2"	"380"	"2"	"1"	"65"	"10"	"2"	"2"	"106"	"55"	"3"	"18"	"11"	"2"	"2"	"1"	"1"	"5"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"297"	"297"	"15"	"18"	"0"	"330"	"330"	"1"	"0"
"16513"	"3"	"16"	"4"	"2"	"380"	"4"	"4"	"45"	"24"	"4"	"3"	"55"	"68"	"3"	"7"	"12"	"18"	"2"	"0"	"2"	"2"	"0"	"1"	"1"	"1"	"0"	"5"	"3"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"273"	"273"	"16"	"13"	"0"	"302"	"302"	"1"	"0"
"16514"	"3"	"16"	"4"	"2"	"239"	"1"	"5"	"16"	"9"	"0"	"1"	"33"	"45"	"4"	"5"	"7"	"14"	"1"	"3"	"2"	"1"	"2"	"3"	"1"	"1"	"0"	"0"	"3"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"7"	"11"	"0"	"184"	"184"	"1"	"0"
"16515"	"3"	"16"	"4"	"2"	"237"	"0"	"3"	"38"	"7"	"0"	"0"	"59"	"38"	"1"	"4"	"6"	"5"	"0"	"0"	"2"	"1"	"0"	"2"	"5"	"0"	"1"	"1"	"5"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"8"	"9"	"0"	"200"	"200"	"1"	"0"
"16516"	"3"	"16"	"4"	"2"	"380"	"4"	"6"	"37"	"8"	"1"	"1"	"85"	"51"	"5"	"8"	"4"	"6"	"5"	"1"	"0"	"1"	"2"	"0"	"4"	"1"	"1"	"8"	"2"	"23"	"1"	"0"	"0"	"0"	"0"	"0"	"265"	"265"	"17"	"40"	"0"	"322"	"322"	"1"	"0"
"16517"	"3"	"16"	"4"	"2"	"221"	"8"	"1"	"9"	"5"	"0"	"0"	"37"	"19"	"7"	"1"	"6"	"2"	"4"	"0"	"0"	"3"	"1"	"0"	"1"	"0"	"1"	"1"	"1"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"143"	"143"	"14"	"18"	"0"	"175"	"175"	"1"	"0"
"16518"	"3"	"16"	"4"	"2"	"220"	"10"	"4"	"7"	"6"	"0"	"0"	"25"	"22"	"1"	"8"	"3"	"4"	"4"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"1"	"25"	"3"	"0"	"0"	"0"	"0"	"0"	"127"	"127"	"14"	"12"	"0"	"153"	"153"	"1"	"0"
"16519"	"3"	"16"	"4"	"2"	"400"	"7"	"7"	"50"	"4"	"1"	"3"	"36"	"106"	"2"	"8"	"1"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"11"	"0"	"0"	"2"	"0"	"18"	"1"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"22"	"37"	"0"	"320"	"320"	"1"	"0"
"16520"	"3"	"16"	"4"	"2"	"400"	"0"	"4"	"54"	"6"	"0"	"1"	"51"	"93"	"6"	"4"	"3"	"2"	"1"	"0"	"0"	"5"	"5"	"0"	"4"	"0"	"0"	"1"	"2"	"18"	"3"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"37"	"34"	"0"	"334"	"334"	"1"	"0"
"16521"	"3"	"16"	"4"	"2"	"349"	"1"	"2"	"56"	"3"	"2"	"0"	"74"	"51"	"3"	"2"	"5"	"1"	"3"	"0"	"0"	"2"	"1"	"1"	"3"	"2"	"3"	"5"	"1"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"19"	"39"	"0"	"296"	"296"	"1"	"0"
"16522"	"3"	"16"	"4"	"2"	"348"	"3"	"0"	"26"	"4"	"0"	"1"	"40"	"73"	"8"	"7"	"4"	"2"	"2"	"1"	"1"	"1"	"2"	"0"	"5"	"0"	"1"	"3"	"1"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"16"	"26"	"0"	"243"	"243"	"1"	"0"
"16523"	"3"	"16"	"4"	"2"	"604"	"5"	"9"	"39"	"14"	"2"	"2"	"47"	"68"	"9"	"15"	"7"	"11"	"6"	"7"	"0"	"1"	"3"	"2"	"1"	"1"	"1"	"6"	"7"	"9"	"4"	"0"	"0"	"0"	"0"	"0"	"276"	"276"	"35"	"35"	"0"	"346"	"346"	"1"	"0"
"16524"	"3"	"16"	"4"	"2"	"395"	"8"	"5"	"23"	"5"	"2"	"1"	"23"	"27"	"9"	"7"	"4"	"9"	"6"	"3"	"0"	"1"	"2"	"2"	"2"	"1"	"2"	"3"	"2"	"9"	"4"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"22"	"25"	"0"	"207"	"207"	"1"	"0"
"16525"	"3"	"16"	"4"	"2"	"398"	"7"	"5"	"10"	"3"	"2"	"2"	"20"	"17"	"8"	"4"	"4"	"0"	"5"	"4"	"1"	"0"	"4"	"0"	"1"	"0"	"1"	"4"	"4"	"22"	"4"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"23"	"12"	"0"	"167"	"167"	"1"	"0"
"16526"	"3"	"16"	"5"	"2"	"400"	"1"	"2"	"5"	"2"	"41"	"1"	"27"	"2"	"80"	"52"	"7"	"4"	"6"	"5"	"2"	"0"	"0"	"0"	"1"	"4"	"2"	"1"	"9"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"22"	"33"	"0"	"316"	"316"	"1"	"0"
"16527"	"3"	"16"	"5"	"2"	"400"	"1"	"2"	"4"	"0"	"65"	"0"	"31"	"0"	"95"	"64"	"3"	"3"	"10"	"6"	"1"	"0"	"0"	"2"	"1"	"3"	"0"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"297"	"297"	"13"	"26"	"0"	"336"	"336"	"1"	"0"
"16528"	"3"	"16"	"5"	"2"	"400"	"4"	"2"	"5"	"0"	"61"	"1"	"31"	"2"	"75"	"64"	"4"	"5"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"6"	"0"	"2"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"17"	"40"	"0"	"336"	"336"	"1"	"0"
"16529"	"3"	"16"	"5"	"2"	"400"	"5"	"5"	"8"	"0"	"66"	"2"	"28"	"0"	"98"	"44"	"4"	"2"	"12"	"7"	"0"	"1"	"0"	"0"	"0"	"10"	"0"	"0"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"302"	"302"	"27"	"17"	"0"	"346"	"346"	"1"	"0"
"16530"	"3"	"16"	"5"	"2"	"400"	"2"	"3"	"6"	"3"	"76"	"1"	"22"	"1"	"84"	"87"	"4"	"3"	"7"	"2"	"0"	"1"	"0"	"1"	"2"	"4"	"0"	"1"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"317"	"317"	"11"	"32"	"0"	"360"	"360"	"1"	"0"
"16531"	"3"	"16"	"5"	"2"	"400"	"3"	"1"	"6"	"0"	"65"	"0"	"35"	"2"	"95"	"55"	"4"	"2"	"3"	"2"	"1"	"0"	"1"	"0"	"1"	"4"	"0"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"9"	"29"	"0"	"324"	"324"	"1"	"0"
"16532"	"3"	"16"	"5"	"2"	"400"	"3"	"3"	"6"	"1"	"54"	"0"	"18"	"0"	"77"	"47"	"4"	"4"	"13"	"4"	"0"	"1"	"2"	"0"	"1"	"4"	"0"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"12"	"21"	"0"	"280"	"280"	"1"	"0"
"16533"	"3"	"16"	"5"	"2"	"400"	"8"	"3"	"6"	"3"	"40"	"2"	"24"	"6"	"77"	"32"	"9"	"2"	"13"	"5"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"19"	"19"	"0"	"282"	"282"	"1"	"0"
"16534"	"3"	"16"	"5"	"2"	"381"	"1"	"3"	"4"	"0"	"60"	"0"	"21"	"0"	"82"	"57"	"0"	"2"	"10"	"6"	"0"	"0"	"0"	"2"	"1"	"6"	"0"	"2"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"264"	"264"	"6"	"13"	"0"	"283"	"283"	"1"	"0"
"16535"	"3"	"16"	"5"	"2"	"380"	"2"	"3"	"8"	"1"	"45"	"0"	"27"	"2"	"84"	"64"	"3"	"5"	"10"	"3"	"0"	"0"	"0"	"1"	"1"	"6"	"0"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"8"	"21"	"0"	"299"	"299"	"1"	"0"
"16536"	"3"	"16"	"5"	"2"	"380"	"2"	"3"	"28"	"1"	"92"	"1"	"49"	"1"	"62"	"45"	"1"	"6"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"308"	"308"	"10"	"17"	"0"	"335"	"335"	"1"	"0"
"16537"	"3"	"16"	"5"	"2"	"380"	"2"	"1"	"19"	"1"	"79"	"0"	"60"	"4"	"70"	"61"	"2"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"0"	"0"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"313"	"313"	"17"	"18"	"0"	"348"	"348"	"1"	"0"
"16538"	"3"	"16"	"5"	"2"	"380"	"5"	"2"	"22"	"2"	"77"	"0"	"63"	"0"	"55"	"69"	"3"	"2"	"8"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"3"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"323"	"323"	"11"	"14"	"0"	"348"	"348"	"1"	"0"
"16539"	"3"	"16"	"5"	"2"	"380"	"1"	"1"	"32"	"0"	"86"	"0"	"49"	"0"	"57"	"60"	"1"	"2"	"6"	"1"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"305"	"305"	"12"	"25"	"0"	"342"	"342"	"1"	"0"
"16540"	"3"	"16"	"5"	"2"	"380"	"3"	"4"	"30"	"0"	"85"	"1"	"47"	"0"	"63"	"53"	"1"	"3"	"7"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"304"	"304"	"11"	"22"	"0"	"337"	"337"	"1"	"0"
"16541"	"3"	"16"	"5"	"2"	"380"	"3"	"4"	"24"	"2"	"75"	"1"	"48"	"2"	"60"	"52"	"1"	"2"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"9"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"294"	"294"	"6"	"21"	"2"	"323"	"321"	"0"	"0"
"16542"	"3"	"16"	"5"	"2"	"312"	"3"	"4"	"18"	"0"	"69"	"0"	"33"	"0"	"36"	"50"	"2"	"7"	"7"	"1"	"0"	"1"	"0"	"2"	"1"	"2"	"0"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"6"	"16"	"0"	"262"	"262"	"1"	"0"
"16543"	"3"	"16"	"5"	"2"	"312"	"0"	"4"	"17"	"1"	"82"	"0"	"47"	"0"	"44"	"46"	"3"	"2"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"3"	"10"	"0"	"281"	"281"	"1"	"0"
"16544"	"3"	"16"	"5"	"2"	"380"	"1"	"2"	"11"	"2"	"94"	"0"	"41"	"0"	"60"	"67"	"0"	"1"	"3"	"0"	"5"	"1"	"0"	"3"	"0"	"3"	"0"	"1"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"305"	"305"	"7"	"20"	"0"	"332"	"332"	"1"	"0"
"16545"	"3"	"16"	"5"	"2"	"380"	"0"	"1"	"19"	"1"	"73"	"0"	"41"	"3"	"70"	"88"	"0"	"0"	"11"	"1"	"2"	"0"	"0"	"0"	"1"	"3"	"0"	"1"	"10"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"328"	"328"	"10"	"13"	"0"	"351"	"351"	"1"	"0"
"16546"	"3"	"16"	"5"	"2"	"380"	"3"	"2"	"29"	"1"	"73"	"0"	"34"	"0"	"59"	"84"	"2"	"1"	"11"	"1"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"314"	"314"	"12"	"14"	"0"	"340"	"340"	"1"	"0"
"16547"	"3"	"16"	"5"	"2"	"380"	"1"	"0"	"21"	"0"	"82"	"0"	"37"	"0"	"53"	"83"	"2"	"2"	"10"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"11"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"310"	"310"	"7"	"15"	"0"	"332"	"332"	"1"	"0"
"16548"	"3"	"16"	"5"	"2"	"380"	"3"	"1"	"28"	"1"	"88"	"0"	"40"	"3"	"63"	"77"	"0"	"2"	"6"	"2"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"1"	"13"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"331"	"331"	"4"	"14"	"0"	"349"	"349"	"1"	"0"
"16549"	"3"	"16"	"5"	"2"	"380"	"1"	"3"	"19"	"1"	"72"	"0"	"42"	"1"	"62"	"86"	"0"	"2"	"7"	"3"	"0"	"2"	"1"	"0"	"0"	"1"	"0"	"2"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"319"	"318"	"8"	"16"	"0"	"343"	"342"	"0"	"0"
"16550"	"3"	"16"	"5"	"2"	"380"	"3"	"2"	"14"	"0"	"70"	"0"	"33"	"2"	"66"	"74"	"2"	"2"	"4"	"2"	"0"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"7"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"287"	"287"	"13"	"20"	"0"	"320"	"320"	"1"	"0"
"16551"	"3"	"16"	"5"	"2"	"380"	"0"	"2"	"16"	"0"	"81"	"0"	"46"	"1"	"55"	"73"	"0"	"2"	"9"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"294"	"294"	"9"	"10"	"0"	"313"	"313"	"1"	"0"
"16552"	"3"	"16"	"5"	"2"	"214"	"0"	"1"	"15"	"1"	"57"	"0"	"22"	"0"	"28"	"42"	"0"	"2"	"5"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"4"	"5"	"0"	"193"	"193"	"1"	"0"
"16553"	"3"	"16"	"5"	"2"	"213"	"2"	"2"	"10"	"2"	"41"	"0"	"21"	"0"	"54"	"38"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"3"	"10"	"0"	"196"	"196"	"1"	"0"
"16554"	"3"	"16"	"6"	"2"	"400"	"1"	"1"	"52"	"1"	"19"	"9"	"78"	"50"	"4"	"0"	"6"	"40"	"0"	"0"	"1"	"1"	"0"	"0"	"10"	"6"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"14"	"10"	"0"	"308"	"308"	"1"	"0"
"16555"	"3"	"16"	"6"	"2"	"400"	"2"	"1"	"74"	"1"	"13"	"18"	"58"	"48"	"1"	"4"	"6"	"57"	"0"	"1"	"2"	"0"	"0"	"0"	"6"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"300"	"5"	"14"	"0"	"319"	"319"	"1"	"0"
"16556"	"3"	"16"	"6"	"2"	"400"	"3"	"1"	"62"	"2"	"11"	"20"	"69"	"53"	"2"	"2"	"5"	"50"	"1"	"1"	"0"	"0"	"0"	"0"	"4"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"10"	"22"	"0"	"320"	"320"	"1"	"0"
"16557"	"3"	"16"	"6"	"2"	"400"	"3"	"1"	"55"	"1"	"15"	"17"	"67"	"45"	"1"	"1"	"2"	"91"	"2"	"1"	"2"	"2"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"313"	"313"	"12"	"23"	"0"	"348"	"348"	"1"	"0"
"16558"	"3"	"16"	"6"	"2"	"400"	"4"	"0"	"83"	"0"	"7"	"16"	"55"	"69"	"4"	"0"	"4"	"33"	"0"	"3"	"1"	"0"	"1"	"1"	"17"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"302"	"302"	"18"	"19"	"0"	"339"	"339"	"1"	"0"
"16559"	"3"	"16"	"6"	"2"	"400"	"1"	"5"	"71"	"2"	"8"	"26"	"36"	"58"	"1"	"1"	"2"	"49"	"0"	"1"	"1"	"1"	"1"	"0"	"21"	"4"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"294"	"294"	"23"	"18"	"0"	"335"	"335"	"1"	"0"
