"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"CREO"	"UNE"	"VAMOS"	"TODOS"	"VALOR"	"URNG_MAIZ"	"PHG"	"BIEN"	"UNIDOS"	"WINAQ"	"FCN_NACION"	"MLP"	"PODEMOS"	"UCN"	"SEMILLA"	"UNIONISTA"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"15774"	"3"	"15"	"1"	"2"	"197"	"1"	"14"	"3"	"14"	"2"	"1"	"2"	"16"	"0"	"0"	"7"	"9"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"72"	"72"	"11"	"13"	"0"	"96"	"96"	"1"	"0"
"15775"	"3"	"15"	"1"	"2"	"197"	"0"	"16"	"1"	"18"	"3"	"6"	"1"	"8"	"0"	"0"	"10"	"8"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"73"	"73"	"5"	"8"	"0"	"86"	"86"	"1"	"0"
"15776"	"3"	"15"	"1"	"2"	"380"	"2"	"46"	"19"	"16"	"5"	"14"	"0"	"6"	"0"	"3"	"40"	"26"	"0"	"0"	"12"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"41"	"41"	"0"	"274"	"274"	"1"	"0"
"15777"	"3"	"15"	"1"	"2"	"380"	"0"	"43"	"13"	"24"	"3"	"13"	"4"	"16"	"1"	"3"	"54"	"14"	"3"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"32"	"29"	"0"	"261"	"261"	"1"	"0"
"15778"	"3"	"15"	"1"	"2"	"255"	"1"	"39"	"7"	"7"	"3"	"2"	"2"	"2"	"1"	"1"	"34"	"7"	"1"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"115"	"115"	"25"	"13"	"0"	"153"	"153"	"1"	"0"
"15779"	"3"	"15"	"1"	"2"	"255"	"1"	"20"	"15"	"12"	"4"	"3"	"7"	"6"	"1"	"2"	"9"	"11"	"2"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99"	"99"	"8"	"18"	"0"	"125"	"125"	"1"	"0"
"15780"	"3"	"15"	"1"	"2"	"380"	"2"	"24"	"5"	"15"	"3"	"92"	"2"	"17"	"0"	"1"	"27"	"9"	"4"	"0"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"32"	"16"	"0"	"257"	"257"	"1"	"1"
"15781"	"3"	"15"	"1"	"2"	"380"	"0"	"21"	"3"	"4"	"3"	"85"	"0"	"24"	"1"	"2"	"48"	"13"	"4"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"40"	"16"	"0"	"276"	"276"	"1"	"0"
"15782"	"3"	"15"	"1"	"2"	"380"	"0"	"23"	"6"	"6"	"1"	"95"	"2"	"32"	"1"	"3"	"44"	"13"	"5"	"1"	"12"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"28"	"10"	"0"	"284"	"284"	"1"	"0"
"15783"	"3"	"15"	"1"	"2"	"352"	"0"	"23"	"2"	"12"	"2"	"70"	"1"	"22"	"0"	"3"	"26"	"11"	"8"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"21"	"4"	"0"	"214"	"214"	"1"	"1"
"15784"	"3"	"15"	"1"	"2"	"351"	"0"	"26"	"6"	"6"	"4"	"80"	"1"	"14"	"0"	"5"	"19"	"7"	"6"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"8"	"4"	"12"	"194"	"194"	"1"	"0"
"15785"	"3"	"15"	"1"	"2"	"600"	"1"	"21"	"14"	"12"	"12"	"14"	"1"	"9"	"1"	"3"	"15"	"3"	"1"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"114"	"114"	"13"	"10"	"0"	"137"	"137"	"1"	"0"
"15786"	"3"	"15"	"1"	"2"	"601"	"1"	"25"	"8"	"10"	"10"	"11"	"5"	"13"	"1"	"4"	"19"	"5"	"3"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"124"	"124"	"18"	"11"	"0"	"153"	"153"	"1"	"0"
"15787"	"3"	"15"	"1"	"2"	"600"	"3"	"9"	"18"	"11"	"21"	"8"	"2"	"14"	"0"	"6"	"14"	"5"	"8"	"2"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"135"	"135"	"21"	"13"	"0"	"0"	"169"	"0"	"0"
"15788"	"3"	"15"	"1"	"2"	"349"	"1"	"11"	"12"	"6"	"8"	"2"	"2"	"9"	"1"	"0"	"6"	"0"	"3"	"1"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"58"	"68"	"11"	"7"	"0"	"86"	"86"	"0"	"0"
"15789"	"3"	"15"	"1"	"1"	"348"	"0"	"3"	"3"	"5"	"2"	"4"	"0"	"4"	"0"	"0"	"6"	"0"	"1"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"34"	"34"	"2"	"3"	"0"	"39"	"39"	"1"	"0"
"15790"	"3"	"15"	"2"	"2"	"400"	"7"	"29"	"9"	"9"	"8"	"21"	"20"	"7"	"0"	"50"	"8"	"16"	"3"	"1"	"11"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"9"	"47"	"0"	"257"	"257"	"1"	"0"
"15791"	"3"	"15"	"2"	"2"	"400"	"3"	"50"	"10"	"11"	"3"	"22"	"17"	"9"	"1"	"56"	"5"	"12"	"7"	"1"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"16"	"60"	"0"	"292"	"292"	"1"	"0"
"15792"	"3"	"15"	"2"	"2"	"400"	"11"	"55"	"18"	"7"	"2"	"27"	"34"	"13"	"0"	"44"	"7"	"14"	"3"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"11"	"78"	"0"	"331"	"331"	"1"	"0"
"15793"	"3"	"15"	"2"	"2"	"400"	"5"	"54"	"14"	"10"	"11"	"23"	"28"	"12"	"4"	"90"	"7"	"7"	"6"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"11"	"49"	"0"	"338"	"338"	"1"	"0"
"15794"	"3"	"15"	"2"	"2"	"400"	"6"	"38"	"7"	"17"	"5"	"21"	"20"	"13"	"1"	"72"	"8"	"7"	"3"	"4"	"8"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"9"	"50"	"0"	"291"	"291"	"1"	"0"
"15795"	"3"	"15"	"2"	"2"	"400"	"12"	"47"	"13"	"9"	"2"	"44"	"20"	"8"	"3"	"51"	"8"	"20"	"2"	"1"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"17"	"46"	"0"	"310"	"310"	"1"	"0"
"15796"	"3"	"15"	"2"	"2"	"397"	"8"	"49"	"8"	"8"	"5"	"35"	"33"	"5"	"3"	"57"	"9"	"17"	"5"	"2"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"16"	"61"	"0"	"336"	"336"	"1"	"0"
"15797"	"3"	"15"	"2"	"2"	"400"	"3"	"49"	"8"	"8"	"10"	"27"	"31"	"4"	"1"	"61"	"9"	"16"	"12"	"1"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"251"	"251"	"19"	"50"	"0"	"320"	"320"	"1"	"0"
"15798"	"3"	"15"	"2"	"2"	"400"	"2"	"46"	"9"	"16"	"8"	"32"	"28"	"12"	"0"	"66"	"6"	"15"	"8"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"15"	"59"	"0"	"327"	"327"	"1"	"0"
"15799"	"3"	"15"	"2"	"2"	"400"	"11"	"62"	"10"	"9"	"3"	"32"	"25"	"6"	"1"	"48"	"10"	"8"	"14"	"5"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"12"	"45"	"0"	"306"	"306"	"1"	"0"
"15800"	"3"	"15"	"2"	"2"	"400"	"6"	"30"	"12"	"6"	"3"	"26"	"20"	"10"	"0"	"92"	"5"	"14"	"4"	"0"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"4"	"25"	"0"	"267"	"267"	"1"	"0"
"15801"	"3"	"15"	"2"	"2"	"400"	"6"	"42"	"9"	"12"	"11"	"31"	"14"	"6"	"2"	"61"	"8"	"12"	"4"	"2"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"13"	"27"	"5"	"271"	"271"	"1"	"0"
"15802"	"3"	"15"	"2"	"2"	"400"	"4"	"32"	"10"	"12"	"8"	"36"	"18"	"6"	"1"	"75"	"10"	"16"	"5"	"1"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"11"	"27"	"0"	"282"	"282"	"1"	"0"
"15803"	"3"	"15"	"2"	"2"	"400"	"3"	"37"	"12"	"6"	"7"	"27"	"23"	"8"	"1"	"66"	"5"	"11"	"3"	"1"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"219"	"10"	"37"	"0"	"266"	"266"	"0"	"0"
"15804"	"3"	"15"	"2"	"2"	"400"	"13"	"26"	"6"	"13"	"3"	"25"	"28"	"8"	"2"	"109"	"8"	"9"	"7"	"2"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"271"	"271"	"5"	"17"	"0"	"293"	"293"	"1"	"0"
"15805"	"3"	"15"	"2"	"2"	"228"	"6"	"14"	"6"	"6"	"6"	"19"	"21"	"3"	"0"	"53"	"4"	"4"	"5"	"0"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"4"	"6"	"0"	"166"	"166"	"1"	"0"
"15806"	"3"	"15"	"2"	"2"	"228"	"6"	"14"	"4"	"5"	"4"	"21"	"17"	"6"	"1"	"35"	"8"	"9"	"1"	"1"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"143"	"143"	"2"	"14"	"0"	"159"	"159"	"1"	"0"
"15807"	"3"	"15"	"2"	"2"	"380"	"2"	"11"	"5"	"11"	"2"	"110"	"3"	"4"	"0"	"0"	"2"	"5"	"3"	"2"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"12"	"82"	"0"	"259"	"259"	"1"	"0"
"15808"	"3"	"15"	"2"	"2"	"380"	"2"	"23"	"3"	"4"	"2"	"122"	"4"	"4"	"0"	"3"	"3"	"5"	"1"	"0"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"5"	"84"	"0"	"272"	"272"	"1"	"0"
"15809"	"3"	"15"	"2"	"2"	"380"	"1"	"16"	"1"	"7"	"1"	"147"	"4"	"7"	"1"	"5"	"2"	"11"	"3"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"13"	"69"	"0"	"294"	"294"	"1"	"0"
"15810"	"3"	"15"	"2"	"2"	"380"	"2"	"23"	"1"	"10"	"2"	"163"	"6"	"3"	"0"	"2"	"3"	"10"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"3"	"76"	"0"	"311"	"311"	"1"	"0"
"15811"	"3"	"15"	"2"	"2"	"380"	"2"	"3"	"6"	"8"	"0"	"94"	"3"	"6"	"1"	"2"	"4"	"14"	"3"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"7"	"140"	"0"	"300"	"300"	"1"	"0"
"15812"	"3"	"15"	"2"	"2"	"380"	"4"	"15"	"6"	"23"	"4"	"88"	"2"	"7"	"0"	"2"	"3"	"8"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"10"	"93"	"0"	"271"	"271"	"1"	"0"
"15813"	"3"	"15"	"2"	"2"	"380"	"2"	"21"	"3"	"16"	"3"	"112"	"3"	"5"	"0"	"7"	"5"	"6"	"2"	"2"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"13"	"62"	"0"	"270"	"270"	"1"	"0"
"15814"	"3"	"15"	"2"	"2"	"380"	"1"	"13"	"3"	"16"	"5"	"131"	"3"	"7"	"0"	"4"	"3"	"11"	"1"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"10"	"57"	"0"	"272"	"272"	"1"	"0"
"15815"	"3"	"15"	"2"	"2"	"380"	"1"	"16"	"1"	"14"	"1"	"99"	"2"	"1"	"1"	"6"	"1"	"8"	"2"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"3"	"62"	"0"	"226"	"226"	"1"	"0"
"15816"	"3"	"15"	"2"	"2"	"380"	"0"	"15"	"6"	"12"	"2"	"100"	"3"	"6"	"0"	"2"	"1"	"14"	"3"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"10"	"69"	"0"	"249"	"249"	"1"	"0"
"15817"	"3"	"15"	"2"	"2"	"248"	"2"	"4"	"2"	"11"	"1"	"86"	"3"	"0"	"0"	"3"	"2"	"8"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"125"	"125"	"4"	"30"	"0"	"159"	"159"	"1"	"0"
"15818"	"3"	"15"	"2"	"2"	"247"	"0"	"6"	"1"	"13"	"0"	"88"	"3"	"2"	"0"	"2"	"3"	"8"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"127"	"127"	"5"	"34"	"0"	"166"	"166"	"1"	"0"
"15819"	"3"	"15"	"2"	"2"	"232"	"3"	"46"	"5"	"20"	"1"	"13"	"6"	"2"	"1"	"4"	"7"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"113"	"113"	"21"	"40"	"0"	"174"	"174"	"1"	"0"
"15820"	"3"	"15"	"2"	"2"	"231"	"3"	"51"	"4"	"8"	"1"	"24"	"2"	"1"	"0"	"2"	"2"	"2"	"3"	"1"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"111"	"111"	"25"	"53"	"0"	"189"	"189"	"1"	"0"
"15821"	"3"	"15"	"2"	"2"	"380"	"2"	"39"	"8"	"23"	"0"	"23"	"9"	"3"	"1"	"23"	"3"	"9"	"2"	"1"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"19"	"73"	"0"	"252"	"252"	"1"	"0"
