"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"UNE"	"UCN"	"BIEN"	"CREO"	"UNIONISTA"	"FUERZA"	"VALOR"	"WINAQ"	"FCN_NACION"	"VAMOS"	"EG"	"UNIDOS"	"SEMILLA"	"TODOS"	"CONVERGENCIA"	"PHG"	"PAN"	"PODEMOS"	"URNG_MAIZ"	"AVANZA"	"VIVA"	"MLP"	"PC"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"17915"	"3"	"17"	"9"	"2"	"298"	"44"	"79"	"3"	"42"	"0"	"1"	"1"	"1"	"6"	"2"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"7"	"13"	"0"	"212"	"212"	"1"	"0"
"17916"	"3"	"17"	"9"	"2"	"380"	"32"	"48"	"2"	"53"	"2"	"1"	"1"	"2"	"5"	"6"	"0"	"1"	"0"	"1"	"0"	"1"	"2"	"1"	"11"	"0"	"13"	"15"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"26"	"19"	"0"	"244"	"244"	"1"	"0"
"17917"	"3"	"17"	"9"	"2"	"380"	"37"	"47"	"0"	"33"	"4"	"1"	"2"	"3"	"4"	"3"	"0"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"17"	"4"	"14"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"34"	"24"	"0"	"251"	"251"	"1"	"0"
"17918"	"3"	"17"	"9"	"2"	"380"	"35"	"73"	"1"	"40"	"1"	"0"	"0"	"1"	"4"	"8"	"0"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"21"	"1"	"7"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"25"	"21"	"0"	"251"	"251"	"1"	"0"
"17919"	"3"	"17"	"9"	"2"	"380"	"38"	"53"	"1"	"63"	"1"	"2"	"0"	"3"	"3"	"2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"5"	"2"	"15"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"22"	"16"	"0"	"258"	"258"	"1"	"0"
"17920"	"3"	"17"	"9"	"2"	"380"	"48"	"81"	"0"	"36"	"1"	"1"	"0"	"3"	"4"	"8"	"0"	"0"	"3"	"2"	"0"	"0"	"1"	"0"	"3"	"1"	"8"	"34"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"19"	"29"	"0"	"283"	"283"	"1"	"0"
"17921"	"3"	"17"	"9"	"2"	"380"	"24"	"51"	"1"	"54"	"1"	"3"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"5"	"0"	"6"	"25"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"14"	"14"	"0"	"209"	"209"	"1"	"0"
"17922"	"3"	"17"	"9"	"2"	"380"	"33"	"49"	"1"	"52"	"0"	"3"	"0"	"3"	"4"	"5"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"7"	"1"	"11"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"18"	"16"	"0"	"232"	"232"	"1"	"0"
"17923"	"3"	"17"	"9"	"2"	"380"	"31"	"45"	"1"	"50"	"2"	"4"	"0"	"3"	"4"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"2"	"0"	"3"	"1"	"10"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"172"	"172"	"18"	"13"	"0"	"203"	"203"	"1"	"0"
"17924"	"3"	"17"	"9"	"2"	"380"	"33"	"68"	"0"	"49"	"2"	"1"	"0"	"2"	"4"	"3"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"1"	"8"	"1"	"12"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"20"	"23"	"0"	"247"	"247"	"1"	"0"
"17925"	"3"	"17"	"9"	"2"	"250"	"29"	"56"	"0"	"44"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"12"	"0"	"12"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"6"	"6"	"0"	"187"	"187"	"1"	"0"
"17926"	"3"	"17"	"9"	"2"	"249"	"29"	"49"	"0"	"35"	"0"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"7"	"0"	"7"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"7"	"10"	"0"	"169"	"169"	"1"	"0"
"17927"	"3"	"17"	"9"	"2"	"380"	"27"	"28"	"1"	"25"	"1"	"1"	"0"	"2"	"11"	"3"	"0"	"0"	"0"	"0"	"0"	"1"	"3"	"0"	"10"	"1"	"8"	"29"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"25"	"22"	"0"	"199"	"199"	"1"	"0"
"17928"	"3"	"17"	"9"	"2"	"380"	"31"	"36"	"1"	"28"	"4"	"1"	"0"	"1"	"20"	"7"	"2"	"0"	"1"	"5"	"1"	"1"	"4"	"0"	"11"	"0"	"7"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"25"	"20"	"0"	"242"	"242"	"1"	"0"
"17929"	"3"	"17"	"9"	"2"	"380"	"30"	"46"	"2"	"27"	"4"	"4"	"0"	"5"	"18"	"1"	"0"	"1"	"0"	"1"	"1"	"0"	"1"	"0"	"2"	"2"	"4"	"45"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"25"	"28"	"0"	"247"	"247"	"1"	"0"
"17930"	"3"	"17"	"9"	"2"	"380"	"28"	"29"	"1"	"26"	"5"	"5"	"0"	"3"	"16"	"2"	"0"	"1"	"1"	"0"	"0"	"4"	"4"	"0"	"3"	"3"	"5"	"72"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"30"	"17"	"0"	"256"	"256"	"1"	"0"
"17931"	"3"	"17"	"9"	"2"	"380"	"28"	"37"	"2"	"25"	"0"	"2"	"0"	"3"	"14"	"4"	"1"	"0"	"0"	"4"	"2"	"5"	"2"	"1"	"8"	"0"	"7"	"52"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"20"	"10"	"0"	"229"	"229"	"1"	"0"
"17932"	"3"	"17"	"9"	"2"	"380"	"24"	"23"	"2"	"31"	"1"	"0"	"1"	"2"	"11"	"3"	"0"	"0"	"1"	"4"	"1"	"1"	"3"	"0"	"7"	"0"	"6"	"43"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"18"	"18"	"0"	"202"	"202"	"1"	"0"
"17933"	"3"	"17"	"9"	"2"	"380"	"28"	"30"	"0"	"29"	"1"	"5"	"0"	"0"	"18"	"6"	"1"	"2"	"1"	"1"	"0"	"0"	"3"	"0"	"5"	"0"	"3"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"20"	"25"	"0"	"214"	"214"	"1"	"0"
"17934"	"3"	"17"	"9"	"2"	"377"	"22"	"31"	"3"	"29"	"3"	"2"	"0"	"1"	"17"	"1"	"0"	"1"	"1"	"2"	"0"	"0"	"4"	"0"	"2"	"2"	"8"	"32"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"19"	"17"	"2"	"198"	"198"	"1"	"0"
"17935"	"3"	"17"	"9"	"2"	"199"	"21"	"25"	"0"	"18"	"0"	"5"	"1"	"1"	"16"	"3"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"1"	"4"	"0"	"3"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"117"	"117"	"2"	"4"	"0"	"123"	"123"	"1"	"0"
"17936"	"3"	"17"	"9"	"2"	"198"	"10"	"16"	"0"	"15"	"2"	"1"	"0"	"0"	"12"	"1"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"2"	"1"	"3"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"82"	"82"	"7"	"8"	"0"	"97"	"97"	"1"	"0"
"17937"	"3"	"17"	"9"	"2"	"380"	"46"	"15"	"1"	"25"	"2"	"4"	"0"	"29"	"2"	"3"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"3"	"12"	"3"	"5"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"39"	"11"	"0"	"219"	"219"	"1"	"0"
"17938"	"3"	"17"	"9"	"2"	"380"	"44"	"12"	"0"	"23"	"2"	"5"	"0"	"25"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"6"	"7"	"26"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"34"	"15"	"0"	"211"	"211"	"1"	"0"
"17939"	"3"	"17"	"9"	"2"	"380"	"37"	"12"	"1"	"31"	"5"	"3"	"1"	"32"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"11"	"5"	"13"	"24"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"17"	"18"	"0"	"218"	"218"	"1"	"0"
"17940"	"3"	"17"	"9"	"2"	"380"	"31"	"15"	"2"	"28"	"2"	"5"	"0"	"37"	"4"	"0"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"13"	"3"	"3"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"15"	"12"	"4"	"190"	"190"	"1"	"0"
"17941"	"3"	"17"	"9"	"2"	"380"	"16"	"6"	"0"	"21"	"4"	"4"	"0"	"37"	"2"	"1"	"0"	"0"	"1"	"3"	"1"	"0"	"1"	"0"	"12"	"4"	"9"	"18"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"142"	"142"	"24"	"9"	"0"	"175"	"175"	"1"	"0"
"17942"	"3"	"17"	"9"	"2"	"253"	"23"	"12"	"0"	"21"	"2"	"1"	"0"	"18"	"3"	"3"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"7"	"2"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"111"	"111"	"12"	"11"	"0"	"134"	"134"	"1"	"0"
"17943"	"3"	"17"	"9"	"2"	"252"	"22"	"11"	"0"	"17"	"2"	"3"	"0"	"22"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"6"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"108"	"108"	"8"	"10"	"0"	"126"	"126"	"1"	"0"
"17944"	"3"	"17"	"9"	"2"	"380"	"20"	"19"	"0"	"28"	"4"	"4"	"0"	"37"	"3"	"3"	"0"	"0"	"0"	"1"	"2"	"1"	"1"	"1"	"15"	"5"	"3"	"38"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"17"	"16"	"0"	"218"	"218"	"1"	"0"
"17945"	"3"	"17"	"9"	"2"	"374"	"26"	"17"	"1"	"19"	"5"	"10"	"0"	"39"	"2"	"7"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"16"	"6"	"3"	"22"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"23"	"14"	"0"	"215"	"215"	"1"	"0"
"17946"	"3"	"17"	"9"	"2"	"386"	"35"	"18"	"1"	"25"	"3"	"7"	"1"	"40"	"1"	"2"	"2"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"10"	"4"	"5"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"15"	"18"	"2"	"213"	"213"	"1"	"0"
"17947"	"3"	"17"	"9"	"2"	"318"	"22"	"18"	"0"	"27"	"6"	"5"	"0"	"56"	"5"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"6"	"1"	"6"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"9"	"17"	"0"	"209"	"209"	"1"	"0"
"17948"	"3"	"17"	"9"	"2"	"380"	"27"	"18"	"0"	"15"	"6"	"9"	"0"	"39"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"7"	"4"	"3"	"19"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"29"	"16"	"0"	"200"	"200"	"1"	"0"
"17949"	"3"	"17"	"9"	"2"	"374"	"21"	"17"	"2"	"16"	"5"	"8"	"0"	"35"	"2"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"14"	"2"	"4"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"22"	"8"	"0"	"179"	"179"	"1"	"0"
"17950"	"3"	"17"	"9"	"2"	"380"	"23"	"20"	"1"	"27"	"3"	"8"	"1"	"33"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"12"	"3"	"3"	"18"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"16"	"19"	"0"	"195"	"195"	"1"	"0"
"17951"	"3"	"17"	"9"	"2"	"191"	"12"	"5"	"0"	"14"	"2"	"3"	"1"	"37"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"7"	"1"	"2"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"105"	"105"	"4"	"4"	"0"	"113"	"113"	"1"	"0"
"17952"	"3"	"17"	"9"	"2"	"191"	"13"	"13"	"1"	"10"	"0"	"3"	"1"	"21"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"90"	"90"	"5"	"3"	"0"	"98"	"98"	"1"	"0"
"17953"	"3"	"17"	"9"	"2"	"380"	"47"	"20"	"0"	"33"	"0"	"4"	"4"	"4"	"3"	"4"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"7"	"2"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"138"	"138"	"45"	"31"	"0"	"214"	"214"	"1"	"0"
"17954"	"3"	"17"	"9"	"2"	"374"	"61"	"4"	"1"	"39"	"5"	"4"	"1"	"3"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"3"	"0"	"6"	"0"	"13"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"25"	"9"	"0"	"187"	"187"	"1"	"0"
"17955"	"3"	"17"	"9"	"2"	"380"	"52"	"9"	"0"	"29"	"0"	"3"	"1"	"12"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"4"	"1"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"134"	"134"	"26"	"15"	"0"	"175"	"175"	"1"	"0"
"17956"	"3"	"17"	"9"	"2"	"380"	"58"	"13"	"2"	"26"	"0"	"5"	"0"	"10"	"5"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"3"	"3"	"7"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"15"	"26"	"0"	"191"	"191"	"1"	"0"
"17957"	"3"	"17"	"9"	"2"	"317"	"54"	"15"	"2"	"18"	"1"	"4"	"0"	"4"	"1"	"4"	"0"	"0"	"0"	"0"	"3"	"0"	"2"	"0"	"2"	"0"	"8"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"24"	"14"	"0"	"160"	"160"	"1"	"0"
"17958"	"3"	"17"	"9"	"2"	"317"	"42"	"18"	"0"	"27"	"2"	"4"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"1"	"5"	"1"	"9"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"124"	"124"	"12"	"16"	"0"	"152"	"152"	"1"	"0"
"17959"	"3"	"17"	"9"	"2"	"380"	"22"	"25"	"0"	"18"	"4"	"1"	"1"	"2"	"5"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"0"	"33"	"4"	"8"	"45"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"18"	"23"	"0"	"215"	"215"	"1"	"0"
"17960"	"3"	"17"	"9"	"2"	"380"	"26"	"31"	"1"	"20"	"9"	"3"	"1"	"4"	"0"	"4"	"0"	"2"	"0"	"0"	"2"	"1"	"1"	"0"	"26"	"2"	"6"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"30"	"22"	"0"	"227"	"227"	"1"	"0"
"17961"	"3"	"17"	"9"	"2"	"380"	"18"	"23"	"1"	"21"	"4"	"5"	"0"	"2"	"6"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"16"	"1"	"14"	"41"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"16"	"22"	"1"	"195"	"195"	"1"	"0"
"17962"	"3"	"17"	"9"	"2"	"380"	"24"	"25"	"1"	"23"	"7"	"3"	"0"	"4"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"2"	"0"	"23"	"3"	"6"	"58"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"12"	"16"	"0"	"215"	"215"	"1"	"0"
"17963"	"3"	"17"	"9"	"2"	"380"	"24"	"22"	"0"	"15"	"9"	"3"	"0"	"2"	"5"	"1"	"2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"21"	"5"	"4"	"28"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"27"	"20"	"0"	"193"	"193"	"1"	"0"
"17964"	"3"	"17"	"9"	"2"	"380"	"25"	"23"	"0"	"22"	"4"	"3"	"1"	"1"	"7"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"30"	"3"	"3"	"40"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"17"	"21"	"0"	"205"	"205"	"1"	"0"
"17965"	"3"	"17"	"9"	"2"	"379"	"38"	"24"	"0"	"17"	"0"	"3"	"0"	"4"	"4"	"3"	"0"	"1"	"0"	"2"	"0"	"1"	"1"	"0"	"22"	"3"	"3"	"43"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"15"	"15"	"0"	"199"	"199"	"1"	"0"
"17966"	"3"	"17"	"9"	"2"	"380"	"32"	"21"	"2"	"16"	"3"	"2"	"0"	"1"	"6"	"2"	"0"	"1"	"0"	"0"	"1"	"3"	"1"	"0"	"17"	"0"	"2"	"37"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"19"	"25"	"1"	"192"	"192"	"1"	"0"
"17967"	"3"	"17"	"9"	"2"	"293"	"26"	"23"	"1"	"16"	"2"	"4"	"0"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"17"	"0"	"3"	"45"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"144"	"144"	"10"	"8"	"0"	"162"	"162"	"1"	"0"
"17968"	"3"	"17"	"9"	"2"	"295"	"17"	"22"	"0"	"14"	"7"	"2"	"0"	"1"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"19"	"0"	"3"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"124"	"124"	"16"	"6"	"0"	"146"	"146"	"1"	"0"
"17969"	"3"	"17"	"9"	"2"	"380"	"40"	"64"	"0"	"23"	"1"	"2"	"0"	"14"	"0"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"1"	"0"	"6"	"1"	"5"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"172"	"173"	"16"	"25"	"0"	"213"	"214"	"0"	"0"
"17970"	"3"	"17"	"9"	"2"	"380"	"33"	"67"	"1"	"27"	"1"	"3"	"0"	"16"	"1"	"0"	"1"	"1"	"1"	"0"	"1"	"0"	"2"	"0"	"12"	"0"	"5"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"11"	"26"	"0"	"221"	"221"	"1"	"0"
"17971"	"3"	"17"	"9"	"2"	"380"	"30"	"66"	"0"	"24"	"1"	"1"	"0"	"12"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"8"	"0"	"8"	"33"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"186"	"186"	"22"	"16"	"0"	"224"	"224"	"1"	"0"
"17972"	"3"	"17"	"9"	"2"	"380"	"31"	"52"	"1"	"26"	"4"	"2"	"1"	"17"	"5"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"1"	"1"	"7"	"3"	"5"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"11"	"12"	"1"	"219"	"219"	"1"	"0"
"17973"	"3"	"17"	"9"	"2"	"380"	"26"	"68"	"1"	"40"	"1"	"1"	"0"	"14"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"9"	"2"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"8"	"14"	"2"	"203"	"203"	"1"	"0"
"17974"	"3"	"17"	"9"	"2"	"380"	"27"	"55"	"0"	"25"	"2"	"1"	"0"	"14"	"1"	"2"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"17"	"4"	"3"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"11"	"8"	"0"	"193"	"193"	"1"	"0"
"17975"	"3"	"17"	"9"	"2"	"380"	"39"	"49"	"0"	"23"	"0"	"1"	"0"	"18"	"3"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"12"	"0"	"3"	"22"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"22"	"8"	"0"	"205"	"205"	"1"	"0"
"17976"	"3"	"17"	"9"	"2"	"380"	"29"	"29"	"0"	"32"	"2"	"2"	"0"	"19"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"12"	"1"	"10"	"20"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"11"	"11"	"0"	"185"	"185"	"1"	"0"
"17977"	"3"	"17"	"9"	"2"	"269"	"25"	"50"	"1"	"37"	"0"	"1"	"0"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"10"	"0"	"7"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"154"	"154"	"7"	"4"	"1"	"165"	"165"	"1"	"0"
"17978"	"3"	"17"	"9"	"2"	"269"	"14"	"43"	"0"	"28"	"1"	"0"	"0"	"11"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"5"	"0"	"3"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"129"	"129"	"7"	"19"	"3"	"155"	"155"	"1"	"0"
"17979"	"3"	"17"	"9"	"2"	"380"	"33"	"16"	"0"	"19"	"4"	"9"	"0"	"4"	"17"	"5"	"0"	"0"	"0"	"2"	"2"	"2"	"4"	"0"	"13"	"1"	"7"	"31"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"26"	"23"	"0"	"219"	"219"	"1"	"0"
"17980"	"3"	"17"	"9"	"2"	"379"	"31"	"28"	"0"	"18"	"4"	"6"	"0"	"1"	"17"	"1"	"0"	"0"	"0"	"3"	"2"	"1"	"4"	"0"	"7"	"5"	"5"	"40"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"22"	"28"	"0"	"224"	"224"	"1"	"0"
"17981"	"3"	"17"	"9"	"2"	"380"	"33"	"16"	"1"	"17"	"2"	"10"	"0"	"5"	"16"	"3"	"0"	"1"	"0"	"2"	"2"	"1"	"2"	"0"	"16"	"3"	"5"	"56"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"18"	"18"	"1"	"227"	"227"	"1"	"0"
"17982"	"3"	"17"	"9"	"2"	"308"	"29"	"11"	"0"	"21"	"1"	"6"	"0"	"2"	"16"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"4"	"0"	"5"	"1"	"6"	"31"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"136"	"136"	"14"	"24"	"0"	"174"	"174"	"1"	"0"
"17983"	"3"	"17"	"9"	"2"	"306"	"24"	"11"	"1"	"26"	"1"	"3"	"1"	"2"	"15"	"2"	"1"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"8"	"0"	"4"	"49"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"10"	"12"	"0"	"172"	"172"	"1"	"0"
"17984"	"3"	"17"	"9"	"2"	"600"	"18"	"36"	"0"	"31"	"0"	"0"	"1"	"2"	"4"	"5"	"0"	"2"	"1"	"0"	"1"	"1"	"4"	"0"	"3"	"0"	"11"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"127"	"127"	"13"	"23"	"0"	"163"	"163"	"1"	"0"
"17985"	"3"	"17"	"9"	"2"	"407"	"18"	"18"	"0"	"9"	"1"	"1"	"1"	"2"	"5"	"1"	"0"	"1"	"2"	"0"	"1"	"1"	"1"	"0"	"2"	"0"	"9"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"76"	"76"	"10"	"17"	"0"	"103"	"103"	"1"	"0"
"17986"	"3"	"17"	"9"	"2"	"409"	"13"	"11"	"2"	"9"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"53"	"53"	"8"	"3"	"0"	"64"	"64"	"1"	"0"
"17987"	"3"	"17"	"10"	"2"	"400"	"42"	"3"	"7"	"23"	"3"	"6"	"1"	"2"	"1"	"9"	"0"	"1"	"16"	"2"	"0"	"2"	"3"	"0"	"1"	"2"	"29"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"19"	"30"	"0"	"206"	"206"	"1"	"0"
"17988"	"3"	"17"	"10"	"2"	"400"	"36"	"4"	"7"	"38"	"5"	"6"	"1"	"9"	"4"	"12"	"0"	"3"	"13"	"0"	"1"	"5"	"7"	"1"	"1"	"1"	"22"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"19"	"22"	"0"	"224"	"224"	"1"	"0"
"17989"	"3"	"17"	"10"	"2"	"400"	"34"	"3"	"3"	"33"	"4"	"3"	"0"	"4"	"0"	"17"	"2"	"0"	"11"	"0"	"1"	"0"	"8"	"0"	"4"	"1"	"27"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"159"	"21"	"30"	"0"	"221"	"210"	"0"	"0"
