"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"CONVERGENCIA"	"EG"	"UNIDOS"	"UNE"	"VALOR"	"FUERZA"	"PHG"	"FCN_NACION"	"UNIONISTA"	"VICTORIA"	"MLP"	"VIVA"	"PPT"	"URNG_MAIZ"	"SEMILLA"	"BIEN"	"PC"	"LIBRE"	"AVANZA"	"UCN"	"PODEMOS"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8935"	"3"	"8"	"5"	"2"	"380"	"7"	"66"	"5"	"3"	"0"	"7"	"28"	"3"	"3"	"3"	"1"	"0"	"2"	"3"	"2"	"0"	"0"	"4"	"2"	"5"	"6"	"1"	"25"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"27"	"15"	"0"	"218"	"218"	"1"	"0"
"8936"	"3"	"8"	"5"	"2"	"380"	"10"	"64"	"10"	"1"	"1"	"11"	"5"	"1"	"2"	"2"	"2"	"4"	"3"	"5"	"2"	"4"	"1"	"16"	"5"	"17"	"5"	"0"	"37"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"25"	"35"	"0"	"268"	"268"	"1"	"0"
"8937"	"3"	"8"	"5"	"2"	"380"	"8"	"74"	"6"	"3"	"1"	"11"	"13"	"1"	"2"	"7"	"2"	"1"	"0"	"6"	"0"	"2"	"3"	"7"	"2"	"6"	"1"	"3"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"18"	"20"	"1"	"223"	"223"	"1"	"0"
"8938"	"3"	"8"	"5"	"2"	"303"	"1"	"52"	"3"	"3"	"0"	"7"	"12"	"0"	"5"	"2"	"1"	"0"	"3"	"2"	"1"	"3"	"2"	"5"	"2"	"6"	"1"	"0"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"133"	"133"	"12"	"8"	"0"	"153"	"153"	"1"	"0"
"8939"	"3"	"8"	"5"	"2"	"303"	"5"	"39"	"3"	"1"	"0"	"5"	"7"	"3"	"5"	"3"	"3"	"1"	"5"	"1"	"0"	"1"	"3"	"1"	"3"	"6"	"0"	"0"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"118"	"118"	"16"	"11"	"0"	"145"	"145"	"1"	"0"
"8940"	"3"	"8"	"5"	"2"	"600"	"14"	"23"	"4"	"2"	"0"	"8"	"8"	"1"	"1"	"3"	"0"	"3"	"4"	"1"	"3"	"1"	"5"	"11"	"1"	"4"	"0"	"3"	"4"	"1"	"3"	"1"	"5"	"11"	"1"	"4"	"108"	"108"	"9"	"17"	"0"	"134"	"134"	"1"	"0"
"8941"	"3"	"8"	"5"	"2"	"599"	"13"	"21"	"2"	"5"	"1"	"8"	"6"	"1"	"6"	"3"	"3"	"1"	"3"	"1"	"3"	"2"	"1"	"14"	"1"	"0"	"3"	"1"	"3"	"1"	"3"	"2"	"1"	"14"	"1"	"0"	"103"	"103"	"11"	"12"	"0"	"126"	"126"	"1"	"0"
"8942"	"3"	"8"	"5"	"2"	"600"	"11"	"21"	"4"	"2"	"0"	"8"	"3"	"4"	"13"	"4"	"0"	"0"	"0"	"7"	"1"	"3"	"2"	"11"	"2"	"3"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"107"	"107"	"7"	"15"	"0"	"129"	"129"	"1"	"0"
"8943"	"3"	"8"	"5"	"2"	"600"	"6"	"15"	"6"	"2"	"0"	"8"	"2"	"1"	"5"	"3"	"1"	"3"	"5"	"2"	"2"	"3"	"3"	"10"	"2"	"0"	"0"	"0"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"90"	"90"	"15"	"13"	"0"	"118"	"118"	"1"	"0"
"8944"	"3"	"8"	"5"	"2"	"596"	"8"	"18"	"7"	"2"	"0"	"2"	"7"	"2"	"7"	"4"	"2"	"1"	"7"	"3"	"3"	"4"	"3"	"10"	"2"	"2"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99"	"99"	"17"	"16"	"0"	"132"	"132"	"1"	"0"
"8945"	"3"	"8"	"5"	"2"	"600"	"6"	"21"	"5"	"4"	"0"	"7"	"9"	"1"	"4"	"2"	"5"	"5"	"2"	"8"	"1"	"3"	"1"	"7"	"6"	"1"	"1"	"0"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"111"	"111"	"18"	"11"	"0"	"140"	"140"	"1"	"0"
"8946"	"3"	"8"	"5"	"2"	"546"	"6"	"12"	"1"	"3"	"0"	"3"	"4"	"3"	"5"	"3"	"1"	"0"	"5"	"1"	"2"	"1"	"2"	"4"	"3"	"2"	"0"	"2"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"74"	"74"	"18"	"9"	"0"	"101"	"101"	"1"	"0"
"8947"	"3"	"8"	"5"	"2"	"549"	"5"	"10"	"3"	"1"	"0"	"2"	"3"	"0"	"2"	"3"	"0"	"1"	"3"	"1"	"1"	"1"	"2"	"2"	"2"	"1"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"49"	"49"	"9"	"4"	"0"	"62"	"62"	"1"	"0"
"8948"	"3"	"8"	"6"	"2"	"399"	"48"	"3"	"1"	"2"	"0"	"31"	"5"	"0"	"9"	"6"	"0"	"32"	"8"	"5"	"1"	"3"	"5"	"29"	"0"	"2"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"22"	"37"	"0"	"256"	"256"	"1"	"0"
"8949"	"3"	"8"	"6"	"2"	"398"	"61"	"0"	"0"	"1"	"0"	"56"	"2"	"2"	"9"	"5"	"3"	"14"	"6"	"4"	"2"	"1"	"3"	"17"	"3"	"3"	"3"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"24"	"37"	"0"	"263"	"263"	"1"	"0"
"8950"	"3"	"8"	"6"	"2"	"398"	"30"	"2"	"0"	"0"	"0"	"42"	"4"	"0"	"7"	"4"	"4"	"16"	"7"	"13"	"2"	"2"	"6"	"47"	"0"	"0"	"3"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"28"	"27"	"0"	"250"	"250"	"1"	"0"
"8951"	"3"	"8"	"6"	"2"	"400"	"44"	"2"	"0"	"1"	"0"	"69"	"7"	"0"	"17"	"1"	"3"	"17"	"18"	"1"	"2"	"3"	"1"	"32"	"2"	"1"	"6"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"234"	"234"	"34"	"29"	"0"	"297"	"297"	"1"	"0"
"8952"	"3"	"8"	"6"	"2"	"400"	"32"	"1"	"0"	"1"	"0"	"58"	"0"	"1"	"41"	"1"	"0"	"16"	"9"	"2"	"2"	"0"	"0"	"22"	"2"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"38"	"29"	"0"	"261"	"261"	"1"	"0"
"8953"	"3"	"8"	"6"	"2"	"400"	"21"	"1"	"0"	"1"	"1"	"37"	"1"	"2"	"28"	"11"	"3"	"26"	"5"	"7"	"1"	"0"	"3"	"30"	"0"	"1"	"2"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"22"	"34"	"0"	"248"	"248"	"1"	"0"
"8954"	"3"	"8"	"6"	"2"	"397"	"19"	"2"	"1"	"0"	"0"	"27"	"4"	"1"	"10"	"6"	"0"	"40"	"9"	"9"	"2"	"0"	"3"	"37"	"0"	"1"	"5"	"14"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"24"	"29"	"0"	"253"	"253"	"1"	"0"
"8955"	"3"	"8"	"6"	"2"	"402"	"29"	"0"	"3"	"2"	"1"	"26"	"2"	"0"	"0"	"3"	"0"	"28"	"0"	"4"	"0"	"5"	"0"	"44"	"0"	"0"	"1"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"23"	"56"	"0"	"247"	"247"	"1"	"1"
"8956"	"3"	"8"	"6"	"2"	"397"	"34"	"0"	"1"	"0"	"1"	"26"	"2"	"0"	"6"	"8"	"0"	"42"	"8"	"9"	"0"	"5"	"2"	"57"	"2"	"1"	"3"	"12"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"16"	"30"	"0"	"275"	"275"	"1"	"0"
"8957"	"3"	"8"	"6"	"2"	"400"	"40"	"2"	"4"	"1"	"0"	"25"	"1"	"0"	"5"	"8"	"0"	"59"	"21"	"8"	"0"	"3"	"3"	"40"	"1"	"1"	"0"	"4"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"27"	"33"	"0"	"295"	"295"	"1"	"0"
"8958"	"3"	"8"	"6"	"2"	"397"	"32"	"4"	"1"	"1"	"0"	"20"	"2"	"0"	"5"	"7"	"1"	"70"	"16"	"9"	"0"	"1"	"6"	"49"	"1"	"1"	"3"	"4"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"20"	"39"	"0"	"301"	"301"	"1"	"0"
"8959"	"3"	"8"	"6"	"2"	"400"	"38"	"5"	"1"	"0"	"0"	"20"	"1"	"1"	"4"	"18"	"0"	"74"	"14"	"11"	"0"	"1"	"0"	"41"	"2"	"1"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"238"	"16"	"35"	"0"	"295"	"289"	"0"	"0"
"8960"	"3"	"8"	"6"	"2"	"400"	"34"	"2"	"0"	"1"	"0"	"31"	"4"	"1"	"4"	"7"	"2"	"56"	"12"	"7"	"2"	"2"	"1"	"31"	"1"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"21"	"37"	"0"	"266"	"266"	"1"	"0"
"8961"	"3"	"8"	"6"	"2"	"400"	"37"	"2"	"3"	"0"	"0"	"37"	"1"	"2"	"11"	"5"	"1"	"22"	"10"	"1"	"0"	"2"	"6"	"25"	"1"	"3"	"6"	"4"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"8"	"13"	"0"	"212"	"212"	"1"	"0"
"8962"	"3"	"8"	"6"	"2"	"400"	"33"	"3"	"0"	"1"	"0"	"21"	"2"	"0"	"7"	"5"	"0"	"33"	"11"	"9"	"0"	"2"	"4"	"30"	"1"	"3"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"172"	"172"	"18"	"46"	"0"	"236"	"236"	"1"	"0"
"8963"	"3"	"8"	"6"	"2"	"400"	"29"	"0"	"1"	"1"	"1"	"36"	"1"	"0"	"5"	"6"	"0"	"35"	"9"	"6"	"0"	"1"	"2"	"32"	"1"	"2"	"2"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"27"	"41"	"0"	"246"	"246"	"1"	"0"
"8964"	"3"	"8"	"6"	"2"	"399"	"33"	"2"	"2"	"2"	"1"	"36"	"2"	"1"	"8"	"10"	"0"	"24"	"17"	"16"	"0"	"3"	"6"	"26"	"0"	"2"	"0"	"2"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"16"	"24"	"0"	"242"	"242"	"1"	"0"
"8965"	"3"	"8"	"6"	"2"	"400"	"31"	"2"	"0"	"1"	"0"	"20"	"3"	"0"	"9"	"7"	"0"	"34"	"9"	"7"	"6"	"1"	"1"	"24"	"0"	"0"	"1"	"11"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"13"	"38"	"0"	"225"	"225"	"1"	"0"
"8966"	"3"	"8"	"6"	"2"	"396"	"24"	"0"	"0"	"1"	"1"	"37"	"3"	"1"	"12"	"10"	"1"	"40"	"7"	"6"	"2"	"4"	"4"	"33"	"0"	"3"	"1"	"40"	"7"	"6"	"2"	"4"	"4"	"33"	"0"	"3"	"202"	"202"	"18"	"16"	"0"	"236"	"236"	"1"	"0"
"8967"	"3"	"8"	"6"	"2"	"256"	"27"	"2"	"0"	"0"	"0"	"36"	"2"	"0"	"4"	"4"	"0"	"22"	"4"	"3"	"0"	"2"	"0"	"28"	"0"	"2"	"0"	"3"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"6"	"22"	"0"	"175"	"175"	"1"	"0"
"8968"	"3"	"8"	"6"	"2"	"256"	"21"	"2"	"0"	"0"	"0"	"12"	"1"	"0"	"9"	"4"	"0"	"21"	"7"	"7"	"0"	"1"	"1"	"19"	"2"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"112"	"112"	"13"	"15"	"0"	"140"	"140"	"1"	"0"
"8969"	"3"	"8"	"6"	"2"	"400"	"23"	"1"	"1"	"0"	"0"	"22"	"2"	"1"	"5"	"6"	"1"	"50"	"15"	"4"	"0"	"1"	"4"	"18"	"1"	"4"	"3"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"24"	"42"	"1"	"234"	"234"	"1"	"0"
"8970"	"3"	"8"	"6"	"2"	"400"	"29"	"1"	"1"	"1"	"3"	"39"	"11"	"0"	"4"	"10"	"0"	"39"	"14"	"9"	"2"	"1"	"0"	"28"	"2"	"2"	"1"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"203"	"20"	"26"	"0"	"247"	"249"	"0"	"0"
"8971"	"3"	"8"	"6"	"2"	"401"	"37"	"1"	"2"	"1"	"0"	"43"	"3"	"0"	"7"	"3"	"0"	"34"	"24"	"6"	"1"	"2"	"0"	"23"	"1"	"0"	"0"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"27"	"53"	"0"	"275"	"275"	"1"	"0"
"8972"	"3"	"8"	"6"	"2"	"400"	"15"	"0"	"2"	"1"	"1"	"28"	"9"	"3"	"8"	"12"	"1"	"47"	"13"	"17"	"0"	"6"	"1"	"30"	"1"	"0"	"0"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"24"	"39"	"0"	"274"	"274"	"1"	"0"
"8973"	"3"	"8"	"6"	"2"	"401"	"6"	"0"	"1"	"1"	"4"	"26"	"17"	"0"	"6"	"13"	"0"	"62"	"8"	"22"	"0"	"1"	"3"	"46"	"0"	"2"	"0"	"6"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"20"	"41"	"0"	"289"	"289"	"1"	"0"
"8974"	"3"	"8"	"6"	"2"	"398"	"11"	"1"	"0"	"4"	"0"	"42"	"2"	"0"	"3"	"4"	"0"	"75"	"9"	"7"	"0"	"1"	"1"	"32"	"1"	"1"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"40"	"28"	"0"	"267"	"267"	"1"	"0"
"8975"	"3"	"8"	"6"	"2"	"400"	"16"	"3"	"1"	"2"	"0"	"21"	"3"	"1"	"9"	"13"	"0"	"82"	"10"	"6"	"0"	"4"	"0"	"28"	"0"	"1"	"2"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"211"	"211"	"21"	"29"	"0"	"261"	"261"	"1"	"0"
"8976"	"3"	"8"	"6"	"2"	"397"	"18"	"1"	"1"	"0"	"2"	"33"	"5"	"0"	"13"	"11"	"0"	"48"	"12"	"7"	"1"	"1"	"1"	"24"	"0"	"1"	"1"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"189"	"189"	"12"	"21"	"0"	"222"	"222"	"1"	"0"
"8977"	"3"	"8"	"6"	"2"	"400"	"17"	"0"	"1"	"1"	"0"	"38"	"10"	"0"	"8"	"6"	"0"	"38"	"7"	"13"	"0"	"2"	"4"	"29"	"0"	"1"	"1"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"25"	"45"	"0"	"253"	"253"	"1"	"0"
"8978"	"3"	"8"	"6"	"2"	"400"	"21"	"1"	"2"	"1"	"1"	"16"	"8"	"0"	"6"	"9"	"1"	"38"	"11"	"11"	"0"	"2"	"3"	"26"	"0"	"1"	"1"	"38"	"11"	"11"	"0"	"2"	"3"	"26"	"0"	"1"	"171"	"171"	"16"	"32"	"0"	"219"	"219"	"1"	"0"
"8979"	"3"	"8"	"6"	"2"	"276"	"21"	"1"	"3"	"0"	"1"	"22"	"4"	"0"	"6"	"3"	"0"	"34"	"5"	"8"	"0"	"1"	"2"	"12"	"2"	"0"	"0"	"34"	"5"	"8"	"0"	"1"	"2"	"12"	"2"	"0"	"131"	"131"	"7"	"25"	"0"	"163"	"163"	"1"	"0"
"8980"	"3"	"8"	"6"	"2"	"279"	"13"	"0"	"0"	"1"	"2"	"30"	"8"	"0"	"8"	"6"	"0"	"38"	"9"	"15"	"0"	"0"	"2"	"22"	"0"	"1"	"0"	"38"	"9"	"15"	"0"	"0"	"2"	"22"	"0"	"1"	"161"	"161"	"6"	"11"	"0"	"178"	"178"	"1"	"0"
"8981"	"3"	"8"	"6"	"2"	"378"	"14"	"5"	"6"	"2"	"2"	"4"	"3"	"1"	"9"	"9"	"2"	"46"	"6"	"4"	"1"	"3"	"0"	"31"	"4"	"1"	"1"	"26"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"18"	"33"	"0"	"231"	"231"	"1"	"0"
"8982"	"3"	"8"	"6"	"2"	"380"	"23"	"0"	"1"	"1"	"1"	"9"	"5"	"2"	"4"	"13"	"4"	"56"	"3"	"6"	"0"	"0"	"0"	"47"	"0"	"0"	"2"	"15"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"17"	"35"	"0"	"246"	"246"	"1"	"0"
"8983"	"3"	"8"	"6"	"2"	"380"	"6"	"1"	"1"	"0"	"0"	"16"	"9"	"3"	"10"	"14"	"2"	"51"	"2"	"3"	"0"	"2"	"0"	"35"	"1"	"1"	"1"	"26"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"16"	"25"	"0"	"228"	"228"	"1"	"0"
"8984"	"3"	"8"	"6"	"2"	"380"	"16"	"2"	"5"	"4"	"1"	"12"	"2"	"6"	"3"	"5"	"1"	"47"	"11"	"13"	"0"	"5"	"2"	"41"	"1"	"3"	"4"	"13"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"28"	"28"	"0"	"256"	"256"	"1"	"0"
"8985"	"3"	"8"	"6"	"2"	"381"	"14"	"2"	"4"	"3"	"1"	"15"	"2"	"2"	"3"	"11"	"1"	"67"	"8"	"2"	"0"	"4"	"1"	"43"	"2"	"2"	"1"	"13"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"24"	"40"	"0"	"269"	"269"	"1"	"0"
"8986"	"3"	"8"	"6"	"2"	"380"	"22"	"7"	"6"	"4"	"0"	"13"	"5"	"1"	"6"	"17"	"0"	"46"	"15"	"6"	"1"	"4"	"2"	"26"	"1"	"2"	"4"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"26"	"43"	"0"	"269"	"269"	"1"	"0"
"8987"	"3"	"8"	"6"	"2"	"380"	"20"	"2"	"6"	"3"	"3"	"17"	"4"	"4"	"10"	"11"	"0"	"65"	"13"	"9"	"0"	"3"	"2"	"30"	"3"	"5"	"5"	"10"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"20"	"29"	"0"	"277"	"277"	"1"	"0"
"8988"	"3"	"8"	"6"	"2"	"380"	"7"	"6"	"4"	"2"	"1"	"12"	"2"	"1"	"8"	"18"	"2"	"44"	"9"	"7"	"0"	"5"	"2"	"26"	"0"	"1"	"0"	"9"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"171"	"171"	"26"	"22"	"0"	"219"	"219"	"1"	"0"
"8989"	"3"	"8"	"6"	"2"	"382"	"12"	"1"	"2"	"2"	"0"	"6"	"8"	"0"	"8"	"6"	"2"	"49"	"7"	"9"	"0"	"2"	"2"	"46"	"2"	"1"	"1"	"18"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"13"	"34"	"0"	"232"	"232"	"1"	"0"
"8990"	"3"	"8"	"6"	"2"	"380"	"11"	"4"	"5"	"1"	"1"	"14"	"4"	"3"	"8"	"13"	"1"	"45"	"13"	"4"	"2"	"2"	"2"	"27"	"1"	"2"	"2"	"24"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"18"	"30"	"0"	"240"	"240"	"1"	"0"
"8991"	"3"	"8"	"6"	"2"	"378"	"10"	"4"	"3"	"1"	"0"	"10"	"5"	"3"	"16"	"8"	"0"	"33"	"3"	"3"	"0"	"2"	"3"	"61"	"0"	"1"	"3"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"14"	"31"	"0"	"228"	"228"	"1"	"0"
"8992"	"3"	"8"	"6"	"2"	"377"	"5"	"5"	"0"	"0"	"0"	"11"	"5"	"0"	"17"	"10"	"1"	"50"	"1"	"8"	"0"	"2"	"1"	"43"	"1"	"2"	"1"	"22"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"24"	"52"	"0"	"264"	"264"	"1"	"0"
"8993"	"3"	"8"	"6"	"2"	"377"	"12"	"1"	"7"	"0"	"0"	"14"	"1"	"2"	"4"	"11"	"0"	"52"	"9"	"8"	"0"	"6"	"3"	"26"	"0"	"2"	"2"	"28"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"20"	"30"	"0"	"242"	"242"	"1"	"0"
"8994"	"3"	"8"	"6"	"2"	"377"	"14"	"2"	"1"	"2"	"2"	"5"	"3"	"4"	"5"	"10"	"0"	"37"	"4"	"11"	"0"	"1"	"0"	"32"	"5"	"1"	"1"	"19"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"12"	"34"	"0"	"208"	"208"	"1"	"0"
"8995"	"3"	"8"	"6"	"2"	"214"	"15"	"2"	"1"	"1"	"0"	"6"	"1"	"1"	"5"	"5"	"0"	"29"	"4"	"4"	"0"	"0"	"0"	"22"	"1"	"0"	"1"	"15"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"115"	"115"	"3"	"11"	"0"	"129"	"129"	"1"	"0"
"8996"	"3"	"8"	"6"	"2"	"213"	"4"	"2"	"1"	"0"	"0"	"11"	"4"	"2"	"5"	"7"	"1"	"22"	"2"	"2"	"0"	"2"	"1"	"25"	"0"	"1"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"98"	"98"	"10"	"11"	"0"	"119"	"119"	"1"	"0"
"8997"	"3"	"8"	"6"	"2"	"380"	"22"	"3"	"0"	"1"	"0"	"23"	"1"	"0"	"11"	"19"	"1"	"14"	"8"	"1"	"0"	"1"	"0"	"14"	"2"	"0"	"3"	"22"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"16"	"32"	"2"	"195"	"195"	"1"	"0"
"8998"	"3"	"8"	"6"	"2"	"376"	"13"	"6"	"2"	"1"	"0"	"24"	"8"	"0"	"11"	"11"	"2"	"15"	"1"	"4"	"0"	"2"	"1"	"20"	"0"	"1"	"2"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"139"	"139"	"19"	"25"	"0"	"183"	"183"	"1"	"0"
"8999"	"3"	"8"	"6"	"2"	"376"	"34"	"1"	"1"	"0"	"0"	"30"	"6"	"4"	"16"	"10"	"0"	"12"	"4"	"6"	"0"	"4"	"3"	"18"	"0"	"0"	"4"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"28"	"23"	"0"	"221"	"221"	"1"	"0"
"9000"	"3"	"8"	"6"	"2"	"380"	"40"	"6"	"2"	"5"	"1"	"46"	"4"	"1"	"9"	"5"	"2"	"14"	"4"	"3"	"0"	"2"	"3"	"16"	"2"	"0"	"9"	"47"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"223"	"15"	"37"	"0"	"268"	"275"	"0"	"0"
"9001"	"3"	"8"	"6"	"2"	"377"	"32"	"5"	"1"	"1"	"0"	"17"	"1"	"2"	"2"	"14"	"1"	"23"	"9"	"8"	"0"	"1"	"0"	"20"	"0"	"0"	"4"	"30"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"172"	"172"	"9"	"44"	"5"	"225"	"225"	"1"	"0"
"9002"	"3"	"8"	"6"	"2"	"381"	"24"	"1"	"2"	"0"	"0"	"33"	"3"	"3"	"0"	"22"	"2"	"41"	"11"	"1"	"2"	"1"	"0"	"31"	"0"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"12"	"27"	"0"	"222"	"222"	"1"	"0"
"9003"	"3"	"8"	"6"	"2"	"380"	"33"	"0"	"0"	"1"	"1"	"16"	"0"	"0"	"1"	"67"	"0"	"10"	"20"	"1"	"0"	"1"	"0"	"48"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"19"	"21"	"0"	"241"	"241"	"1"	"0"
"9004"	"3"	"8"	"6"	"2"	"380"	"19"	"3"	"0"	"3"	"1"	"22"	"2"	"0"	"1"	"30"	"0"	"7"	"19"	"3"	"2"	"0"	"0"	"25"	"0"	"0"	"1"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"146"	"146"	"13"	"37"	"0"	"196"	"196"	"1"	"0"
"9005"	"3"	"8"	"6"	"2"	"380"	"19"	"2"	"0"	"0"	"0"	"25"	"5"	"0"	"5"	"17"	"0"	"12"	"4"	"3"	"1"	"2"	"0"	"18"	"1"	"0"	"1"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"139"	"139"	"12"	"25"	"0"	"176"	"176"	"1"	"0"
"9006"	"3"	"8"	"6"	"2"	"388"	"22"	"4"	"1"	"2"	"1"	"23"	"6"	"0"	"0"	"20"	"1"	"2"	"9"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"18"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"113"	"113"	"14"	"28"	"0"	"160"	"155"	"0"	"0"
"9007"	"3"	"8"	"6"	"2"	"214"	"9"	"4"	"0"	"0"	"1"	"15"	"3"	"0"	"2"	"16"	"0"	"12"	"6"	"4"	"0"	"0"	"0"	"13"	"0"	"0"	"1"	"10"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99"	"99"	"10"	"15"	"0"	"124"	"124"	"1"	"0"
"9008"	"3"	"8"	"6"	"2"	"214"	"15"	"2"	"0"	"0"	"0"	"12"	"3"	"0"	"3"	"14"	"0"	"12"	"4"	"4"	"1"	"0"	"0"	"13"	"0"	"0"	"0"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"97"	"97"	"6"	"12"	"1"	"116"	"115"	"0"	"0"
"9009"	"3"	"8"	"6"	"2"	"542"	"7"	"0"	"1"	"1"	"0"	"7"	"2"	"0"	"4"	"1"	"2"	"12"	"2"	"1"	"0"	"1"	"1"	"7"	"0"	"1"	"2"	"12"	"2"	"1"	"0"	"1"	"1"	"7"	"0"	"1"	"57"	"57"	"5"	"9"	"1"	"71"	"71"	"1"	"0"
