"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"TODOS"	"VAMOS"	"BIEN"	"PC"	"FCN_NACION"	"WINAQ"	"URNG_MAIZ"	"EG"	"VICTORIA"	"UCN"	"SEMILLA"	"FUERZA"	"PODEMOS"	"PHG"	"UNIDOS"	"UNE"	"MLP"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8462"	"3"	"7"	"19"	"2"	"400"	"67"	"80"	"1"	"17"	"4"	"14"	"5"	"1"	"1"	"2"	"5"	"5"	"53"	"14"	"1"	"2"	"15"	"0"	"0"	"0"	"5"	"5"	"53"	"14"	"1"	"2"	"15"	"0"	"0"	"0"	"287"	"287"	"17"	"32"	"0"	"336"	"336"	"1"	"0"
"8463"	"3"	"7"	"19"	"2"	"400"	"63"	"87"	"2"	"8"	"5"	"11"	"3"	"1"	"3"	"1"	"4"	"4"	"45"	"15"	"1"	"1"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"276"	"276"	"7"	"45"	"0"	"328"	"328"	"1"	"0"
"8464"	"3"	"7"	"19"	"2"	"400"	"68"	"80"	"0"	"12"	"5"	"7"	"5"	"3"	"1"	"4"	"5"	"4"	"56"	"14"	"1"	"5"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"290"	"290"	"7"	"33"	"0"	"330"	"330"	"1"	"0"
"8465"	"3"	"7"	"19"	"2"	"400"	"72"	"78"	"3"	"5"	"6"	"8"	"6"	"0"	"2"	"6"	"6"	"5"	"54"	"10"	"0"	"10"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"19"	"25"	"0"	"328"	"328"	"1"	"0"
"8466"	"3"	"7"	"19"	"2"	"400"	"70"	"85"	"1"	"9"	"5"	"8"	"6"	"1"	"2"	"11"	"6"	"4"	"58"	"14"	"0"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"296"	"296"	"25"	"28"	"0"	"349"	"349"	"1"	"0"
"8467"	"3"	"7"	"19"	"2"	"400"	"67"	"77"	"1"	"7"	"8"	"7"	"5"	"1"	"2"	"5"	"5"	"4"	"50"	"14"	"1"	"2"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"23"	"38"	"0"	"331"	"331"	"1"	"0"
"8468"	"3"	"7"	"19"	"2"	"400"	"61"	"91"	"0"	"3"	"4"	"7"	"9"	"1"	"0"	"3"	"1"	"3"	"74"	"13"	"0"	"2"	"14"	"0"	"0"	"0"	"1"	"3"	"74"	"13"	"0"	"2"	"14"	"0"	"0"	"0"	"286"	"286"	"12"	"42"	"0"	"340"	"340"	"1"	"0"
"8469"	"3"	"7"	"19"	"2"	"400"	"74"	"75"	"1"	"8"	"3"	"11"	"9"	"2"	"1"	"4"	"6"	"4"	"62"	"17"	"0"	"3"	"26"	"0"	"0"	"0"	"6"	"4"	"62"	"17"	"0"	"3"	"26"	"0"	"0"	"0"	"306"	"306"	"14"	"19"	"0"	"339"	"339"	"1"	"0"
"8470"	"3"	"7"	"19"	"2"	"400"	"65"	"89"	"1"	"5"	"8"	"9"	"7"	"2"	"2"	"2"	"9"	"11"	"46"	"12"	"0"	"6"	"17"	"0"	"0"	"0"	"9"	"11"	"46"	"12"	"0"	"6"	"17"	"0"	"0"	"0"	"291"	"291"	"17"	"36"	"0"	"344"	"344"	"1"	"0"
"8471"	"3"	"7"	"19"	"2"	"400"	"71"	"78"	"3"	"6"	"3"	"5"	"8"	"1"	"0"	"2"	"12"	"4"	"56"	"9"	"1"	"2"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"278"	"278"	"19"	"26"	"0"	"323"	"323"	"1"	"0"
"8472"	"3"	"7"	"19"	"2"	"400"	"43"	"97"	"2"	"5"	"6"	"11"	"6"	"1"	"3"	"3"	"5"	"7"	"62"	"7"	"0"	"3"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"21"	"43"	"0"	"334"	"334"	"1"	"0"
"8473"	"3"	"7"	"19"	"2"	"400"	"56"	"78"	"4"	"8"	"2"	"12"	"3"	"1"	"3"	"2"	"5"	"5"	"58"	"8"	"0"	"10"	"21"	"0"	"0"	"0"	"5"	"5"	"58"	"8"	"0"	"10"	"21"	"0"	"0"	"0"	"276"	"276"	"25"	"33"	"0"	"334"	"334"	"1"	"0"
"8474"	"3"	"7"	"19"	"2"	"400"	"57"	"95"	"5"	"1"	"5"	"8"	"5"	"4"	"1"	"2"	"4"	"3"	"72"	"16"	"0"	"2"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"290"	"290"	"13"	"32"	"0"	"335"	"335"	"1"	"0"
"8475"	"3"	"7"	"19"	"2"	"400"	"65"	"103"	"5"	"6"	"6"	"7"	"7"	"1"	"2"	"3"	"5"	"3"	"55"	"10"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"10"	"42"	"0"	"338"	"338"	"1"	"0"
"8476"	"3"	"7"	"19"	"2"	"400"	"54"	"86"	"1"	"5"	"4"	"9"	"6"	"4"	"4"	"8"	"3"	"1"	"63"	"11"	"0"	"5"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"280"	"280"	"14"	"42"	"0"	"336"	"336"	"1"	"0"
"8477"	"3"	"7"	"19"	"2"	"380"	"54"	"84"	"2"	"14"	"8"	"13"	"8"	"3"	"8"	"2"	"4"	"2"	"57"	"15"	"1"	"3"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"292"	"292"	"14"	"25"	"0"	"331"	"331"	"1"	"0"
"8478"	"3"	"7"	"19"	"2"	"400"	"48"	"72"	"3"	"5"	"3"	"9"	"6"	"0"	"1"	"3"	"8"	"2"	"68"	"15"	"0"	"5"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"14"	"46"	"84"	"316"	"316"	"1"	"0"
"8479"	"3"	"7"	"19"	"2"	"400"	"41"	"86"	"0"	"6"	"5"	"13"	"5"	"0"	"2"	"2"	"8"	"3"	"57"	"11"	"1"	"4"	"15"	"0"	"0"	"0"	"8"	"3"	"57"	"11"	"1"	"4"	"15"	"0"	"0"	"0"	"259"	"259"	"14"	"38"	"0"	"311"	"311"	"1"	"0"
"8480"	"3"	"7"	"19"	"2"	"400"	"50"	"79"	"3"	"11"	"8"	"6"	"3"	"1"	"3"	"5"	"5"	"2"	"67"	"14"	"0"	"4"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"271"	"271"	"15"	"34"	"0"	"320"	"320"	"1"	"0"
"8481"	"3"	"7"	"19"	"2"	"400"	"56"	"91"	"3"	"10"	"1"	"8"	"4"	"1"	"1"	"1"	"6"	"5"	"59"	"14"	"2"	"2"	"17"	"0"	"0"	"0"	"6"	"5"	"59"	"14"	"2"	"2"	"17"	"0"	"0"	"0"	"281"	"281"	"21"	"22"	"0"	"324"	"324"	"1"	"0"
"8482"	"3"	"7"	"19"	"2"	"400"	"53"	"70"	"0"	"15"	"5"	"19"	"14"	"2"	"2"	"1"	"10"	"2"	"53"	"24"	"0"	"1"	"32"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"303"	"303"	"10"	"21"	"0"	"334"	"334"	"1"	"0"
"8483"	"3"	"7"	"19"	"2"	"400"	"67"	"89"	"3"	"14"	"6"	"12"	"10"	"1"	"1"	"4"	"10"	"6"	"45"	"19"	"1"	"1"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"312"	"312"	"11"	"30"	"0"	"353"	"353"	"1"	"0"
"8484"	"3"	"7"	"19"	"2"	"401"	"65"	"101"	"0"	"11"	"3"	"10"	"9"	"0"	"1"	"1"	"7"	"2"	"72"	"19"	"0"	"2"	"20"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"323"	"323"	"14"	"25"	"0"	"362"	"362"	"1"	"0"
"8485"	"3"	"7"	"19"	"2"	"253"	"38"	"49"	"1"	"4"	"3"	"5"	"2"	"0"	"0"	"3"	"5"	"4"	"45"	"19"	"0"	"2"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"8"	"13"	"0"	"213"	"213"	"1"	"0"
"8486"	"3"	"7"	"19"	"2"	"253"	"33"	"39"	"2"	"2"	"1"	"11"	"4"	"1"	"3"	"2"	"4"	"4"	"56"	"5"	"0"	"4"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"8"	"16"	"0"	"207"	"207"	"1"	"0"
"8487"	"3"	"7"	"19"	"2"	"380"	"89"	"15"	"0"	"2"	"4"	"8"	"4"	"0"	"1"	"3"	"0"	"90"	"11"	"25"	"0"	"4"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"18"	"17"	"0"	"298"	"298"	"1"	"0"
"8488"	"3"	"7"	"19"	"2"	"380"	"102"	"11"	"1"	"1"	"6"	"9"	"5"	"0"	"2"	"5"	"2"	"72"	"16"	"27"	"1"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"272"	"272"	"25"	"24"	"0"	"321"	"321"	"1"	"0"
"8489"	"3"	"7"	"19"	"2"	"380"	"76"	"19"	"1"	"3"	"6"	"4"	"4"	"3"	"1"	"5"	"0"	"90"	"16"	"33"	"0"	"7"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"32"	"20"	"0"	"333"	"333"	"1"	"0"
"8490"	"3"	"7"	"19"	"2"	"380"	"68"	"17"	"3"	"0"	"9"	"4"	"2"	"0"	"3"	"2"	"2"	"92"	"29"	"40"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"25"	"30"	"0"	"334"	"334"	"1"	"0"
"8491"	"3"	"7"	"19"	"2"	"380"	"94"	"20"	"1"	"3"	"4"	"8"	"1"	"0"	"2"	"4"	"0"	"86"	"23"	"28"	"0"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"285"	"285"	"12"	"18"	"0"	"315"	"315"	"1"	"0"
"8492"	"3"	"7"	"19"	"2"	"380"	"109"	"21"	"1"	"1"	"4"	"10"	"1"	"1"	"3"	"4"	"1"	"76"	"24"	"20"	"0"	"7"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"300"	"300"	"9"	"19"	"0"	"328"	"328"	"1"	"0"
"8493"	"3"	"7"	"19"	"2"	"380"	"78"	"19"	"0"	"2"	"1"	"6"	"4"	"0"	"1"	"5"	"0"	"92"	"15"	"30"	"0"	"4"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"265"	"265"	"18"	"19"	"0"	"302"	"302"	"1"	"0"
"8494"	"3"	"7"	"19"	"2"	"380"	"89"	"11"	"1"	"2"	"6"	"11"	"2"	"1"	"0"	"3"	"1"	"66"	"25"	"32"	"0"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"23"	"15"	"0"	"296"	"296"	"1"	"0"
"8495"	"3"	"7"	"19"	"2"	"201"	"62"	"10"	"0"	"1"	"0"	"3"	"2"	"0"	"0"	"1"	"2"	"47"	"13"	"15"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"5"	"6"	"0"	"173"	"173"	"1"	"0"
"8496"	"3"	"7"	"19"	"2"	"203"	"70"	"5"	"1"	"2"	"0"	"5"	"2"	"1"	"0"	"1"	"3"	"43"	"13"	"13"	"0"	"4"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"1"	"10"	"0"	"177"	"177"	"1"	"0"
"8497"	"3"	"7"	"19"	"2"	"600"	"62"	"99"	"4"	"5"	"9"	"19"	"12"	"3"	"8"	"6"	"5"	"14"	"31"	"23"	"2"	"5"	"22"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"329"	"329"	"13"	"36"	"0"	"378"	"378"	"1"	"0"
"8498"	"3"	"7"	"19"	"2"	"595"	"63"	"101"	"6"	"4"	"11"	"9"	"9"	"0"	"4"	"3"	"12"	"6"	"30"	"9"	"1"	"6"	"26"	"0"	"0"	"0"	"12"	"6"	"30"	"9"	"1"	"6"	"26"	"0"	"0"	"0"	"300"	"300"	"23"	"49"	"0"	"372"	"372"	"1"	"0"
"8499"	"3"	"7"	"19"	"2"	"595"	"50"	"110"	"2"	"5"	"1"	"14"	"6"	"0"	"2"	"4"	"4"	"8"	"26"	"21"	"0"	"2"	"21"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"276"	"276"	"19"	"40"	"0"	"335"	"335"	"1"	"0"
